Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,healthy_stool_10_1_noerr,healthy_stool_10_10_noerr,healthy_stool_10_100_noerr,healthy_stool_10_50_noerr,healthy_stool_100_1_noerr,healthy_stool_100_10_noerr,healthy_stool_100_100_noerr,healthy_stool_100_50_noerr
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,Holdemanella biformis,160,0,0,0,0,85,205,471,302
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Holdemania massiliensis,161,2,7,5,2,2,11,0,8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella buccalis,Hoylesella buccalis,162,0,0,0,0,29,98,404,149
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella marshii,Hoylesella marshii,163,0,0,0,0,0,1,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella nanceiensis,Hoylesella nanceiensis,164,0,0,0,0,5,7,2,3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella oralis,Hoylesella oralis,165,0,0,0,0,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella timonensis,Hoylesella timonensis,166,0,0,0,0,57,154,942,180
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,Hungatella hathewayi,167,1,1,0,0,1,15,22,21
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Intestinibacter,Intestinibacter bartlettii,Intestinibacter bartlettii,168,0,0,0,0,66,168,844,241
NA,Bacillota,Clostridia,Eubacteriales,NA,Intestinimonas,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,169,0,1,3,3,0,6,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,Johnsonella ignava,Johnsonella ignava,170,0,0,0,0,1,0,0,0
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Kaistiaceae,Kaistia,Kaistia adipata,Kaistia adipata,171,0,0,0,0,0,1,0,3
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Kandleria,Kandleria vitulina,Kandleria vitulina,172,0,0,0,0,1,0,9,3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata,Kluyvera ascorbata,173,0,0,0,0,1,0,2,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens,Kluyvera cryocrescens,174,0,0,0,0,1,3,18,8
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Kosakonia cowanii,175,0,0,0,0,5,0,2,3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia sacchari,Kosakonia sacchari,176,0,0,0,0,0,0,1,0
NA,Uroviricota,Caudoviricetes,NA,NA,Kwaitsingvirus,Kwaitsingvirus HK544,Kwaitsingvirus HK544,177,0,0,0,0,0,0,0,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum saburreum,Lachnoanaerobaculum saburreum,178,0,0,0,0,0,0,2,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,Lachnobacterium bovis,179,0,0,0,0,0,0,1,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,Lachnoclostridium phocaeense,180,0,13,0,1,5,21,4,3
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,Lachnospira eligens,181,0,0,0,0,565,1445,779,915
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira multipara,Lachnospira multipara,182,0,0,0,0,222,595,444,352
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis,Lactonifactor longoviformis,183,2,0,0,0,0,1,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Lambdavirus,Lambdavirus lambda,Lambdavirus lambda,184,0,0,0,0,0,0,6,0
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Lederbergvirus HK620,Lederbergvirus HK620,185,0,0,0,0,0,0,1,0
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Lederbergvirus Sf6,Lederbergvirus Sf6,186,0,0,0,0,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Leyella,Leyella stercorea,Leyella stercorea,187,100,33,304,17,306,745,884,499
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,Ligilactobacillus ruminis,188,0,0,0,0,51,134,585,193
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus vaginalis,Limosilactobacillus vaginalis,189,0,0,0,0,0,1,0,0
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Liquorilactobacillus oeni,Liquorilactobacillus oeni,190,0,0,0,0,0,1,0,0
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Liquorilactobacillus uvarum,Liquorilactobacillus uvarum,191,0,0,0,0,0,1,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Marienburgvirus,Marienburgvirus BP4795,Marienburgvirus BP4795,192,0,0,0,0,2,16,5,0
NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Marinilactibacillus,Marinilactibacillus piezotolerans,Marinilactibacillus piezotolerans,193,0,2,0,0,0,0,0,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,Marvinbryantia formatexigens,194,0,0,0,0,0,3,3,3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Mediterranea,Mediterranea massiliensis,Mediterranea massiliensis,195,0,0,1,0,6,8,12,3
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,Mediterraneibacter gnavus,196,0,0,0,0,133,329,602,427
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,Megasphaera elsdenii,197,0,0,0,0,32,76,548,91
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Merdibacter,Merdibacter massiliensis,Merdibacter massiliensis,198,0,0,0,0,0,22,1,1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Merdimmobilis,Merdimmobilis hominis,Merdimmobilis hominis,199,0,0,0,0,0,0,0,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Merdimonas,Merdimonas faecis,Merdimonas faecis,200,0,0,0,0,0,2,3,1
NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium mangrovi,Microbacterium mangrovi,201,0,0,0,0,0,0,0,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum intestinale,Muribaculum intestinale,202,0,0,0,0,0,3,2,0
NA,Bacillota,NA,NA,NA,Negativibacillus,Negativibacillus massiliensis,Negativibacillus massiliensis,203,0,2,0,0,3,2,0,0
NA,Bacillota,Clostridia,Eubacteriales,NA,Neofamilia,Neofamilia massiliensis,Neofamilia massiliensis,204,0,0,0,0,0,0,0,1
NA,Thermomicrobiota,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Nitrolancea,Nitrolancea hollandica,Nitrolancea hollandica,205,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Obesumbacterium proteus,206,0,0,0,0,0,0,0,3
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Oceanivirga,Oceanivirga salmonicida,Oceanivirga salmonicida,207,0,0,0,0,0,0,2,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter laneus,Odoribacter laneus,208,0,0,0,0,2,3,1,2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus,209,0,0,1,0,320,828,1249,509
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Olegusella,Olegusella massiliensis,Olegusella massiliensis,210,0,0,0,0,0,0,1,0
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus ov191,Oslovirus ov191,211,0,0,0,0,0,0,0,1
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus PA2,Oslovirus PA2,212,0,0,0,0,1,0,0,1
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus TL2011,Oslovirus TL2011,213,0,0,0,0,0,1,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Pankowvirus,Pankowvirus pv1717,Pankowvirus pv1717,214,0,0,0,0,1,6,4,5
NA,Uroviricota,Caudoviricetes,NA,NA,Pankowvirus,Pankowvirus YYZ2008,Pankowvirus YYZ2008,215,0,0,0,0,29,74,20,44
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea alhagi,Pantoea alhagi,216,0,0,0,0,0,1,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis,217,0,0,1,0,662,1680,1006,1018
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides goldsteinii,Parabacteroides goldsteinii,218,0,0,0,0,4,13,8,3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,Parabacteroides johnsonii,219,24,36,74,11,112,228,163,184
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Paracoccus alcaliphilus,Paracoccus alcaliphilus,220,0,0,0,0,0,1,4,3
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parafannyhessea,Parafannyhessea umbonata,Parafannyhessea umbonata,221,0,0,0,0,0,1,0,2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,Paraprevotella xylaniphila,222,0,0,1,0,73,169,902,257
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Parasutterella excrementihominis,223,0,0,0,0,71,194,797,285
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella massiliensis,Parolsenella massiliensis,224,0,0,0,0,1,0,0,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus faecalis,Peptoniphilus faecalis,225,0,0,0,0,0,1,0,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus grossensis,Peptoniphilus grossensis,226,0,0,0,0,0,0,3,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis,227,0,0,0,0,0,2,4,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus rhinitidis,Peptoniphilus rhinitidis,228,0,0,0,0,0,2,3,0
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius,Peptostreptococcus anaerobius,229,0,0,0,0,0,0,2,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,Petrimonas mucosa,Petrimonas mucosa,230,0,0,0,0,0,0,1,0
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,Phascolarctobacterium succinatutens,231,0,0,0,0,169,450,542,297
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,Phocaeicola barnesiae,232,11,6,6,14,3,2,4,4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,Phocaeicola coprocola,233,0,0,0,0,116,298,1095,414
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,Phocaeicola coprophilus,234,1,5,0,1,4,3,9,8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,Phocaeicola paurosaccharolyticus,235,0,0,0,0,0,2,2,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,Phocaeicola plebeius,236,0,0,2,0,920,2442,1218,1456
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola salanitronis,Phocaeicola salanitronis,237,0,0,1,0,0,1,5,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola vulgatus,238,13788,20714,23111,24039,5938,5612,2385,9690
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Phoenicibacter,Phoenicibacter congonensis,Phoenicibacter congonensis,239,0,0,0,0,1,1,1,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Pluralibacter gergoviae,240,0,0,0,0,0,3,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas cangingivalis,Porphyromonas cangingivalis,241,0,0,0,0,0,1,2,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas circumdentaria,Porphyromonas circumdentaria,242,0,0,0,0,0,1,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas endodontalis,Porphyromonas endodontalis,243,0,0,0,0,2,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas gingivalis,244,0,0,0,0,0,0,0,2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivicanis,Porphyromonas gingivicanis,245,0,0,0,0,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas levii,Porphyromonas levii,246,0,0,0,0,0,3,1,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia,Prevotella bivia,247,0,0,0,0,138,354,703,502
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,Prevotella corporis,248,0,0,0,0,43,113,715,174
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentalis,Prevotella dentalis,249,0,0,0,0,1,1,1,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,Prevotella dentasini,250,0,0,0,0,0,3,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella disiens,Prevotella disiens,251,0,0,0,0,31,89,925,135
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella falsenii,Prevotella falsenii,252,0,0,0,0,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ihumii,Prevotella ihumii,253,0,0,0,0,1,5,18,11
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia,254,0,0,0,0,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella micans,Prevotella micans,255,0,0,0,0,0,1,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella multiformis,Prevotella multiformis,256,0,0,0,0,0,3,23,13
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,Prevotella nigrescens,257,0,0,0,0,0,2,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella pallens,Prevotella pallens,258,0,0,0,0,1,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella scopos,Prevotella scopos,259,0,0,0,0,0,0,4,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella veroralis,Prevotella veroralis,260,0,0,0,0,0,0,0,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,Prevotellamassilia timonensis,261,0,0,1,0,1,2,19,4
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Provencibacterium,Provencibacterium massiliense,Provencibacterium massiliense,262,0,0,0,0,0,2,0,6
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,263,1,4,0,9,3,4,9,7
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudostreptobacillus,Pseudostreptobacillus hongkongensis,Pseudostreptobacillus hongkongensis,264,0,0,0,0,0,0,1,0
NA,Uroviricota,Caudoviricetes,NA,NA,Punavirus,Punavirus RCS47,Punavirus RCS47,265,0,0,0,0,0,0,5,3
NA,Uroviricota,Caudoviricetes,NA,NA,Punavirus,Punavirus SJ46,Punavirus SJ46,266,0,0,0,0,0,1,4,5
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,Ralstonia mannitolilytica,267,0,0,0,0,0,1,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenella microfusus,Rikenella microfusus,268,0,0,0,0,0,0,1,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,Roseburia faecis,269,1,1,1,4,1082,2629,711,1627
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Roseburia hominis,270,11,25,46,13,206,562,940,841
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia intestinalis,271,0,2,0,0,480,1325,1451,694
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,Roseburia inulinivorans,272,21,9,7,21,698,1545,1164,942
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium,Ruminiclostridium josui,Ruminiclostridium josui,273,0,0,0,0,0,1,0,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),274,0,0,0,0,1,4,5,3
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus callidus,Ruminococcus callidus,275,0,0,0,0,0,1,0,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Ruminococcus lactaris,Ruminococcus lactaris,276,0,0,0,0,189,494,766,317
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. YE282,Ruminococcus sp. YE282,277,6,4,8,6,2,1,0,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Ruminococcus torques,Ruminococcus torques,278,0,0,0,0,490,1291,672,801
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,279,0,21,9,23,182,448,1207,678
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica,280,0,0,0,0,0,14,9,10
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Sanguibacteroides,Sanguibacteroides justesenii,Sanguibacteroides justesenii,281,0,0,0,0,1,4,13,5
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Schleiferilactobacillus,Schleiferilactobacillus perolens,Schleiferilactobacillus perolens,282,0,0,0,0,0,1,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella albensis,Segatella albensis,283,0,0,0,0,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,Segatella baroniae,284,0,0,0,1,0,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella copri,285,50262,25217,10264,23665,49642,4793,1009,8451
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella salivae,Segatella salivae,286,0,0,0,0,0,0,1,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Sellimonas,Sellimonas intestinalis,Sellimonas intestinalis,287,0,0,0,0,0,0,1,0
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Senegalimassilia,Senegalimassilia anaerobia,Senegalimassilia anaerobia,288,0,0,0,0,0,1,1,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia rubidaea,Serratia rubidaea,289,0,0,0,0,0,0,1,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Sharpea,Sharpea azabuensis,Sharpea azabuensis,290,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Shigella dysenteriae,291,0,0,0,0,838,2089,178,1290
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,Shigella flexneri,292,0,0,0,0,157,432,970,270
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia piriformis,Slackia piriformis,293,0,0,0,0,0,1,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Bruguierivoracaceae,Sodalis,Sodalis praecaptivus,Sodalis praecaptivus,294,0,0,0,0,0,0,1,0
NA,Bacillota,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina koreensis,Sporosarcina koreensis,295,0,0,0,0,1,1,2,2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,Stomatobaculum longum,296,6,12,6,14,3,0,3,3
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,Streptobacillus notomytis,Streptobacillus notomytis,297,0,0,0,0,1,0,1,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,Streptococcus cristatus,298,0,0,0,0,0,0,0,1
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis,299,0,0,0,0,41,108,615,158
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius,300,0,0,0,0,73,226,334,285
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis,Streptococcus suis,301,0,0,0,0,1,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus,302,0,0,0,0,99,231,494,369
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Subdoligranulum,Subdoligranulum variabile,Subdoligranulum variabile,303,2,0,0,0,2,1,3,0
NA,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera humireducens,Thauera humireducens,304,0,0,0,0,1,1,0,3
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,Thomasclavelia saccharogumia,Thomasclavelia saccharogumia,305,0,0,0,0,0,0,0,1
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,Thomasclavelia spiroformis,Thomasclavelia spiroformis,306,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Trabulsiella,Trabulsiella odontotermitis,Trabulsiella odontotermitis,307,0,0,0,0,1,0,0,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Traorella,Traorella massiliensis,Traorella massiliensis,308,0,1,1,4,0,0,2,0
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus II,Traversvirus II,309,0,0,0,0,23,74,25,15
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus PA28,Traversvirus PA28,310,0,0,0,0,0,2,2,2
NA,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema succinifaciens,Treponema succinifaciens,311,1,0,0,0,0,0,0,0
NA,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema vincentii,Treponema vincentii,312,1,0,0,1,0,0,0,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Urinicoccus,Urinicoccus massiliensis,Urinicoccus massiliensis,313,0,0,0,0,1,0,0,1
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula,314,0,0,0,0,30,78,604,113
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella jogaejeotgali,Weissella jogaejeotgali,315,0,0,0,0,0,1,0,0
NA,Ascomycota,Saccharomycetes,Phaffomycetales,Wickerhamomycetaceae,Wickerhamomyces,Wickerhamomyces ciferrii,Wickerhamomyces ciferrii,316,0,0,0,0,1,0,0,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Xenophilus,Xenophilus azovorans,Xenophilus azovorans,317,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus cabanillasii,Xenorhabdus cabanillasii,318,0,0,0,0,1,5,12,3
NA,Uroviricota,Caudoviricetes,NA,Peduoviridae,Xuanwuvirus,Xuanwuvirus P88,Xuanwuvirus P88,319,0,0,0,0,2,7,2,6
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia enterocolitica,Yersinia enterocolitica,320,0,0,0,0,1,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia pestis,Yersinia pestis,321,0,0,0,0,0,2,6,6
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,Yokenella regensburgei,322,0,0,0,0,1,0,6,2
