species,abundance_cols.healthy_stool_10_1_noerr,abundance_cols.healthy_stool_10_10_noerr,abundance_cols.healthy_stool_10_100_noerr,abundance_cols.healthy_stool_10_50_noerr,abundance_cols.healthy_stool_100_1_noerr,abundance_cols.healthy_stool_100_10_noerr,abundance_cols.healthy_stool_100_100_noerr,abundance_cols.healthy_stool_100_50_noerr
Ruminococcus bicirculans (ex Wegman et al. 2014),0,0,0,0,64,152,226,152
Ruminococcus callidus,0,2,1,1,16,58,100,69
Ruminococcus gauvreauii,0,0,0,0,0,1,0,0
[Ruminococcus] lactaris,0,0,0,0,18642,49069,74719,30114
Ruminococcus sp. YE282,295,424,581,525,117,123,57,212
[Ruminococcus] torques,0,0,0,0,48795,129305,68041,80683
Ruthenibacterium lactatiformans,312,1624,1094,417,17679,47676,122236,69688
Saccharicrinis fermentans,0,1,0,0,0,0,0,0
Salmonella enterica,0,0,0,0,294,776,1645,730
Salmonella phage epsilon34,0,0,0,0,4,7,6,3
Salmonella phage SSU5,0,0,0,0,0,0,3,2
Salmonella phage vB SemP Emek,0,0,0,0,4,3,1,2
Sanguibacteroides justesenii,0,0,0,0,133,351,847,430
Schaalia turicensis,0,0,0,0,0,4,11,6
Segatella albensis,0,0,0,0,7,19,36,20
Segatella baroniae,33,0,0,35,0,1,0,0
Segatella copri,5026803,2521234,1026551,2366378,4964221,479435,100798,845706
Segatella maculosa,0,0,0,0,2,6,14,4
Segatella salivae,0,0,0,0,1,6,19,3
Sellimonas intestinalis,0,0,0,0,1,7,4,1
Senegalimassilia anaerobia,0,0,0,0,24,60,225,79
Serratia fonticola,0,0,0,0,0,0,0,1
Serratia marcescens,0,0,0,0,0,4,7,1
Serratia rubidaea,0,0,0,0,2,19,30,6
Shamshuipovirus mEpX2,0,0,0,0,0,3,1,1
Sharpea azabuensis,0,0,0,0,21,39,115,70
Shigella dysenteriae,0,0,0,0,83189,219276,95884,134682
Shigella flexneri,0,0,0,0,14638,36736,17457,23037
Shigella phage SfIV,0,0,0,0,4,11,5,0
Siccibacter turicensis,0,0,0,0,0,4,10,4
Slackia exigua,0,0,0,0,1,0,3,2
Slackia heliotrinireducens,0,0,0,0,1,0,10,2
Slackia piriformis,0,0,0,0,7,25,107,28
Sodalis praecaptivus,0,0,0,0,2,2,5,1
Solobacterium moorei,0,0,0,0,4,4,2,5
Sporosarcina koreensis,0,0,0,0,24,43,133,88
Staphylococcus haemolyticus,0,0,0,0,0,1,1,0
Stenotrophomonas acidaminiphila,0,0,0,0,0,0,2,1
Stenotrophomonas maltophilia,0,0,0,0,0,1,8,1
Steroidobacter denitrificans,0,0,0,0,1,0,3,0
Stomatobaculum longum,470,1481,695,1092,187,172,48,415
Streptobacillus notomytis,0,0,0,0,8,24,54,18
Streptococcus anginosus,0,0,0,0,1,1,1,0
Streptococcus caballi,0,0,0,0,0,0,0,1
Streptococcus cristatus,0,0,0,0,1,10,18,13
Streptococcus equinus,0,0,0,0,0,0,3,2
Streptococcus gallolyticus,0,0,0,0,9,23,44,28
Streptococcus gordonii,0,0,0,0,4,6,4,5
Streptococcus himalayensis,0,0,0,0,0,0,17,0
Streptococcus massiliensis,0,0,0,0,0,0,1,1
Streptococcus merionis,0,0,0,0,0,0,2,0
Streptococcus mitis,0,0,0,0,58,133,134,116
Streptococcus orisratti,0,0,0,0,0,1,1,0
Streptococcus parasanguinis,0,0,0,0,4121,10795,61243,15853
Streptococcus phage YMC-2011,0,0,0,0,6,18,42,31
Streptococcus pneumoniae,0,0,0,0,0,0,1,1
Streptococcus pseudoporcinus,0,0,0,0,1,42,21,2
Streptococcus salivarius,0,0,0,0,7628,23549,35499,27933
Streptococcus sanguinis,0,0,0,0,2,5,5,15
Streptococcus suis,0,0,0,0,4,13,22,23
Streptococcus thermophilus,0,0,0,0,9906,22219,49985,37868
Streptococcus urinalis,0,0,0,0,4,3,0,2
Subdoligranulum variabile,9,22,11,19,84,291,199,148
Succiniclasticum ruminis,0,0,0,0,0,0,2,1
Succinispira mobilis,0,0,0,0,1,11,19,8
Syntrophomonas zehnderi,0,0,0,0,8,10,13,8
Tannerella forsythia,0,0,0,0,1,0,2,1
Thauera humireducens,0,0,0,0,30,107,237,111
Thauera terpenica,0,0,0,0,0,1,2,0
Thioalkalivibrio sulfidiphilus,0,0,0,0,0,1,2,1
Thomasclavelia saccharogumia,0,0,0,0,28,65,94,53
Thomasclavelia spiroformis,0,0,0,0,7,6,19,11
Trabulsiella odontotermitis,0,0,0,0,21,51,202,50
Traorella massiliensis,34,43,44,63,120,199,171,140
Traversvirus II,0,0,0,0,1210,3657,1590,2229
Traversvirus PA28,0,0,0,0,64,197,84,115
Traversvirus tv86,0,0,0,0,2,18,3,6
Traversvirus tv933W,0,0,0,0,1,7,7,14
Treponema succinifaciens,3,4,4,3,0,0,0,2
Treponema vincentii,36,59,42,64,7,4,2,6
Trueperella pyogenes,0,0,0,0,0,0,1,0
Urinicoccus massiliensis,0,0,0,0,1,23,52,14
Veillonella parvula,0,0,0,0,3003,7844,60301,11301
Veillonella seminalis,0,0,0,0,0,0,3,0
Vibrio tubiashii,0,0,0,0,0,0,1,0
Wanchaivirus mEp234,0,0,0,0,0,6,0,1
Wickerhamomyces ciferrii,0,0,0,0,0,2,0,0
Winslowiella iniecta,0,0,0,0,0,1,0,1
Winslowiella toletana,0,0,0,0,0,1,1,3
Wongtaivirus HK542,0,0,0,0,4,24,5,8
Xenophilus azovorans,0,0,0,0,0,0,11,2
Xenorhabdus cabanillasii,0,0,0,0,206,528,1316,770
Xenorhabdus nematophila,0,0,0,0,0,6,11,5
Xuanwuvirus P88,0,0,0,0,230,564,222,354
Xylanibacter brevis,0,0,0,0,0,0,7,1
Xylanibacter ruminicola,1,0,0,0,0,0,0,0
Yautsimvirus HK140,0,0,0,0,21,61,23,38
Yersinia pestis,0,0,0,0,116,418,994,572
Yokenella regensburgei,0,0,0,0,19,24,150,77
