Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,healthy_stool_10_1_noerr,healthy_stool_10_10_noerr,healthy_stool_10_100_noerr,healthy_stool_10_50_noerr,healthy_stool_100_1_noerr,healthy_stool_100_10_noerr,healthy_stool_100_100_noerr,healthy_stool_100_50_noerr
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Clostridium symbiosum,Clostridium symbiosum,147,0,0,0,0,24.1,4.3,158.2,8.3
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella aerofaciens,148,30300.8,45610.6571428572,70929.8666666667,27431.9,13013.7,12044.3105263158,6977.36666666667,21167.78125
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella bouchesdurhonensis,Collinsella bouchesdurhonensis,149,0,0,0,0,6.2,17.4,91.7,16
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella ihumii,Collinsella ihumii,150,1,0,0,0,1.1,1.1,1,0
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,Collinsella tanakaei,151,0,0,0,0,0,0,2,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas badia,Comamonas badia,152,0,0,0,0,0,1,0,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas composti,Comamonas composti,153,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas kerstersii,Comamonas kerstersii,154,0,0,0,0,0,0,7.3,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas testosteroni,Comamonas testosteroni,155,0,0,0,0,0,0,9.6,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,Coprobacter fastidiosus,156,1,3,4,0,2.3,19.3,33.7,15
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus eutactus,157,49.7714285714286,79.3666666666667,113.1,102,5937.4,14455.6741626794,8873.9,9707.88
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium crudilactis,Corynebacterium crudilactis,158,0,0,0,0,0.5,0,0,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium imitans,Corynebacterium imitans,159,0,0,0,0,0,2.3,0,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium lipophiloflavum,Corynebacterium lipophiloflavum,160,0,0,0,0,0,0,1,2
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium urealyticum,Corynebacterium urealyticum,161,0,0,0,0,0,0,0,2.7
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,Cronobacter sakazakii,162,0,0,0,0,3,10.7,4.1,5.6
NA,Uroviricota,Caudoviricetes,NA,NA,Cuauhtlivirus,Cuauhtlivirus mEpX1,Cuauhtlivirus mEpX1,163,0,0,0,0,4,10.5,7.1,9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Culturomica,Culturomica massiliensis,Culturomica massiliensis,164,0,0,0,0,27.3,0,45.2,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus basilensis,Cupriavidus basilensis,165,0,0,0,0,31,70,372.1,114
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus metallidurans,Cupriavidus metallidurans,166,0,0,0,0,982.2,2621,12755.9,3692
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator,Cupriavidus necator,167,0,0,0,0,0,2,4,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus pauculus,Cupriavidus pauculus,168,0,0,0,0,0,0,7.9,3.7
NA,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,Dechloromonas agitata,Dechloromonas agitata,169,0,0,0,0,0,0.6,4.3,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans,Delftia acidovorans,170,0,0,0,0,0,1,0,2
NA,Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,Dendrosporobacter,Dendrosporobacter quercicolus,Dendrosporobacter quercicolus,171,0,0,0,0,0.5,0,0,0
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Denitrobacterium,Denitrobacterium detoxificans,Denitrobacterium detoxificans,172,0,0,0,0,1.8,2,0,0
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Desnuesiella,Desnuesiella massiliensis,Desnuesiella massiliensis,173,0,0,0,0,1.9,4,0,0
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,Desulfitobacterium dichloroeliminans,174,0,0,0,0,0,0,4.5,11.2
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio piger,Desulfovibrio piger,175,0,0,0,0,199,561,2635.9,789.9
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister invisus,Dialister invisus,176,0,0,0,0,456,0,5361,1715.5
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister micraerophilus,Dialister micraerophilus,177,0,0,0,0,0.9,0,0,0
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,Dialister pneumosintes,178,0,0,0,0,0,0,0,2.5
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister succinatiphilus,Dialister succinatiphilus,179,0,0,0,0,12,42,35,27
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter nitroreducens,Diaphorobacter nitroreducens,180,0,0,0,0,0,0,2,0
NA,Uroviricota,Caudoviricetes,NA,NA,Diegovirus,Diegovirus dv7502Stx,Diegovirus dv7502Stx,181,0,0,0,0,0,6.1,2.2,2.2
NA,Uroviricota,Caudoviricetes,NA,NA,Diegovirus,Diegovirus POCJ13,Diegovirus POCJ13,182,0,0,0,0,1.1,0,0,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dielma,Dielma fastidiosa,Dielma fastidiosa,183,0,0,0,0,0,0,2,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Dorea formicigenerans,184,80.2,339.2,225.2,120.3,3026.8,10124.1,14722.1714285714,5907.3
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea longicatena,185,0,0,0,0,11925.6466666667,18704.3315789474,8607.2,12342.66625
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Duffyella,Duffyella gerundensis,Duffyella gerundensis,186,0,0,0,0,0,1,2.1,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella anguillarum,Edwardsiella anguillarum,187,0,0,0,0,8.1,18.9,10.6,30.4
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta,188,0,0,0,0,449.6,1174.8,7772.71935483871,1648.7
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Eggerthia,Eggerthia catenaformis,Eggerthia catenaformis,189,0,0,0,0,0,0,1.9,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi,Eisenbergiella tayi,190,0,0,0,0,0,1,11,7
NA,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Emergencia,Emergencia timonensis,Emergencia timonensis,191,0,0,0,0,33.4,0,95.2,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,Enterobacter hormaechei,192,0,0,0,0,6.9,48.4,23.6,11.5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter kobei,Enterobacter kobei,193,0,0,0,0,3.2,20.5,5.4,2.1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Enterobacter lignolyticus,Enterobacter lignolyticus,194,0,0,0,0,7.5,35.3,55.4,52.6
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage cdtI,Enterobacteria phage cdtI,195,0,0,0,0,48.9,15.9,9.9,7.1
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Enterobacteria phage IME10,Enterobacteria phage IME10,196,0,0,0,0,0,8.4,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage mEp237,Enterobacteria phage mEp237,197,0,0,0,0,0,0,1,0
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage mEp460,Enterobacteria phage mEp460,198,0,0,0,0,18.7,80.6,33.3,48.8
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage P4,Enterobacteria phage P4,199,0,0,0,0,1,0,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage SfI,Enterobacteria phage SfI,200,0,0,0,0,0,23.3,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Enterobacteria phage SfV,Enterobacteria phage SfV,201,0,0,0,0,2.7,0,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster asparagiformis,Enterocloster asparagiformis,202,0,0,0,0,1,14.3,31.3,14.1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,Enterocloster bolteae,203,0,0,0,0,24.8,77.9,47.6,28.3
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,Enterocloster citroniae,204,0,0,0,129.8,24.7,10,11.9,8.2
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus asini,Enterococcus asini,205,0,0,0,0,0,0,2.5,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus canis,Enterococcus canis,206,0,0,0,0,0,1.7,3,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus casseliflavus,Enterococcus casseliflavus,207,0,0,0,0,6.1,6.2,21,12.8
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus cecorum,Enterococcus cecorum,208,0,0,4.1,1.2,3.4,3.5,4.2,6.7
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus dispar,Enterococcus dispar,209,0,0,0,0,0,0,3.1,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Enterococcus faecalis,210,0,0,0,0,1.1,3.6,92.8,6.2
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,Enterococcus faecium,211,0,0,0,0,386.3,1028.8,6692.3,1458.6
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus gilvus,Enterococcus gilvus,212,0,0,0,0,15,39,19,45
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus hirae,Enterococcus hirae,213,0,0,0,0,3.3,6.6,108.2,1.1
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus italicus,Enterococcus italicus,214,0,0,0,0,0,0,5,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus malodoratus,Enterococcus malodoratus,215,0,0,0,0,1.8,0,10.7,1.3
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus massiliensis,Enterococcus massiliensis,216,0,0,0,0,0,0,0,1.3
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus mundtii,Enterococcus mundtii,217,0,0,0,0,0,0,47.1,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus pallens,Enterococcus pallens,218,0,0,0,0,0,2,5.3,2
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus saccharolyticus,Enterococcus saccharolyticus,219,0,0,0,0,0,0,0,3.5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Entomohabitans,Entomohabitans teleogrylli,Entomohabitans teleogrylli,220,0,0,0,0,0,3,10.3,2.3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia billingiae,Erwinia billingiae,221,0,0,0,0,1.6,1,0,1.7
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia mallotivora,Erwinia mallotivora,222,0,0,0,0,0,0,3,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia oleae,Erwinia oleae,223,0,0,0,0,4,1,22.2,12
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia persicina,Erwinia persicina,224,0,0,0,0,0,0,1.3,3.6
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia tracheiphila,Erwinia tracheiphila,225,0,0,0,0,5,14.1,16,17.1
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Escherichia phage TL-2011b,Escherichia phage TL-2011b,226,0,0,0,0,0,1.3,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Escherichia Stx1 converting phage,Escherichia Stx1 converting phage,227,0,0,0,0,48.2,8,2.8,9.5
NA,Uroviricota,Caudoviricetes,NA,NA,Lambdavirus,Escherichia virus DE3,Escherichia virus DE3,228,0,0,0,0,0,0,34.8,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Eshraghiella crossota,229,16,42.1333333333333,45.5,29.1,3436.04,8985.11922196796,7262.5,6151.61
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ethanoligenens,Ethanoligenens harbinense,Ethanoligenens harbinense,230,1,3.9,0,2,0,0,0,1
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes,Eubacterium coprostanoligenes,231,5,3,3,4,0,4.5,3,2
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium oxidoreducens,Eubacterium oxidoreducens,232,0,0,0,0,1,2.5,2.7,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ramulus,Eubacterium ramulus,233,5.2,0,0,7.7,0,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ruminantium,Eubacterium ruminantium,234,0,0,0,0,2.3,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium uniforme,Eubacterium uniforme,235,0,0,0,0,1.3,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum,Eubacterium ventriosum,236,24.4142857142857,97.1,56.4,35.6,622.093333333333,1610.92608695652,5846,2027.255
NA,Bacillota,Tissierellia,NA,NA,Ezakiella,Ezakiella massiliensis,Ezakiella massiliensis,237,0,0,0,0,0,6.9,9.8,3.4
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium duncaniae,238,7447.23571428572,10456.84,7960.775,14148.585,3627.1,3414.2,1601.7,5085.15384615385
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Faecalicatena contorta,239,161,240.4,190.5,331.6,12.4,0,92.5,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Faecalicoccus pleomorphus,240,164.9,240.6,174.9,287.3,38.7,7.2,29,48
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Faecalimicrobium,Faecalimicrobium dakarense,Faecalimicrobium dakarense,241,0,0,0,0,0,4.9,0,0
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Falseniella,Falseniella ignava,Falseniella ignava,242,0,0,0,0,1,3.6,0,1.7
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Falsiruegeria,Falsiruegeria litorea,Falsiruegeria litorea,243,0,0,0,0,0,1,0.3,0
NA,Uroviricota,Caudoviricetes,NA,Peduoviridae,Felsduovirus,Felsduovirus RE2010,Felsduovirus RE2010,244,0,0,0,0,1,3,0,0
NA,Bacillota,Clostridia,Eubacteriales,NA,Fenollaria,Fenollaria timonensis,Fenollaria timonensis,245,0,0,0,0,0,0,0,1.4
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna,Finegoldia magna,246,0,0,0,0,65.5,173.2,852,267
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium succinicans,Flavobacterium succinicans,247,0,0,0,0,0,0,0.3,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor plautii,248,0,0,0,0,1099.5,2414.05882352941,8259.11935483871,3510.53280542986
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,249,0,0,0,58.1,0,26340.1,0,0
NA,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemelliphila,Gemelliphila asaccharolytica,Gemelliphila asaccharolytica,250,0,0,0,0,0,0,1,0
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Globicatella,Globicatella sulfidifaciens,Globicatella sulfidifaciens,251,0,0,0,0,0,0,0,1.4
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Gordonibacter pamelaeae,252,0,0,0,0,397,1033.8,7904.03333333333,1502.5
NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,Granulicatella elegans,253,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus sputorum,Haemophilus sputorum,254,0,0,0,0,2.5,8.6,20.6,14.4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hallella,Hallella bergensis,Hallella bergensis,255,0,0,0,0,17.8,11.2,82.1,83.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hallella,Hallella multisaccharivorax,Hallella multisaccharivorax,256,0,0,0,0,5.2,0,1,1
NA,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Halopseudomonas,Halopseudomonas pelagia,Halopseudomonas pelagia,257,0,0,0,0,0,0,0.3,0
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Hathewaya,Hathewaya proteolytica,Hathewaya proteolytica,258,0,0,0,0,0,0,17.4,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus kunzii,Helcococcus kunzii,259,0,0,0,0,0,1,0,3.2
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus sueciensis,Helcococcus sueciensis,260,0,0,0,0,1,0,1,1.8
NA,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter heilmannii,Helicobacter heilmannii,261,0,0,0,0,0,0,1.2,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hespellia,Hespellia stercorisuis,Hespellia stercorisuis,262,0,1.2,2.1,0,29.1,27.4,11,15.6
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Heyndrickxia,Heyndrickxia acidiproducens,Heyndrickxia acidiproducens,263,0,0,0,0,5.9,0,0,3.9
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,Holdemanella biformis,264,0,0,0,0,759,2061.7,4600.4,2994
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Holdemania massiliensis,265,35.6,140.4,35.9,162,30.2,38.4,15.3,78.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella buccalis,Hoylesella buccalis,266,0,0,0,0,730.572769953052,1233.76,4369.30319934372,2893.4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella enoeca,Hoylesella enoeca,267,0,0,0,0,22.3,0,0,3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,Hoylesella loescheii,268,0,0.6,0,0,0,0,7.4,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella marshii,Hoylesella marshii,269,0,0,0,0,13.2,29.8,2.9,65.3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella nanceiensis,Hoylesella nanceiensis,270,0,0,0,0,25,68,47,36
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella oralis,Hoylesella oralis,271,0,0,0,0,0,1,2,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella saccharolytica,Hoylesella saccharolytica,272,0,0,0,0,2,11.2,7.8,12.3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella shahii,Hoylesella shahii,273,0,0,0,0,16.6,0.9,86.3,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella timonensis,Hoylesella timonensis,274,0,0,0,0,522.7,1232.2,9303.7,1757.5
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,Hungatella hathewayi,275,3.3,15.8,13.2,12,39.3,256.9,133.2,95.6
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga intermedia,Hydrogenophaga intermedia,276,0,0,0,0,0,2.7,5.6,3.6
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Idiomarina xiamenensis,Idiomarina xiamenensis,277,0,0,0,0,1,8,0,1.9
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Intestinibacter,Intestinibacter bartlettii,Intestinibacter bartlettii,278,0,0,0,0,647.3,1720.21739130435,8430,2459.1
NA,Bacillota,Clostridia,Eubacteriales,NA,Intestinimonas,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,279,1,0,0,0,3,28.1,5,70.7
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,Johnsonella ignava,Johnsonella ignava,280,0,0,0,0,4.8,16.8,21.6,18.1
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Kandleria,Kandleria vitulina,Kandleria vitulina,281,0,0,0,0,8.1,22.2,81,34
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata,Kluyvera ascorbata,282,0,0,0,0,11.8,12.2,145.8,7.1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens,Kluyvera cryocrescens,283,0,0,0,0,11.3,38.4,108.7,84.4
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Kosakonia cowanii,284,0,0,0,0,8.6,20.9,21.8,6.1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia sacchari,Kosakonia sacchari,285,0,0,0,0,36.2,1.4,92,6.7
NA,Uroviricota,Caudoviricetes,NA,NA,Kwaitsingvirus,Kwaitsingvirus HK544,Kwaitsingvirus HK544,286,0,0,0,0,2.4,3,9.7,7.3
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum saburreum,Lachnoanaerobaculum saburreum,287,0,0,0,0,1,2,8,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,Lachnobacterium bovis,288,0,0,0,0,3.3,8.8,4,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,Lachnoclostridium phocaeense,289,8.4,7.8,4.8,20.4,47.1,108.2,67.2,85.7
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phytofermentans,Lachnoclostridium phytofermentans,290,0,0,0,0,2.8,0.5,1.2,2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,Lachnospira eligens,291,0,0,0,8.8,5723.7,20457.3,7923.21935483871,11678.94
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira multipara,Lachnospira multipara,292,0,0,0,0,2284.3,0,4527.2,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,Lacrimispora saccharolytica,293,0,0,0,0,2.3,1,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,Lacrimispora sphenoides,294,0,0,0,0,0,0,1,0
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylovorus,Lactobacillus amylovorus,295,0,0,0,0,0.7,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,Lactobacillus iners,296,0,0,0,0,0,1,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus garvieae,Lactococcus garvieae,297,0,0,0,0,0,0,0.4,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis,298,0,0,0,0,0,0,1.2,0
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis,Lactonifactor longoviformis,299,3.1,0,1.2,3.2,1.1,2,1.1,1.3
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Lagierella,Lagierella massiliensis,Lagierella massiliensis,300,0,0,0,0,0,1,1,1
NA,Uroviricota,Caudoviricetes,NA,NA,Lambdavirus,Lambdavirus HK629,Lambdavirus HK629,301,0,0,0,0,0,0,13.8,0
