species,abundance_cols.healthy_stool_10_1_noerr,abundance_cols.healthy_stool_10_10_noerr,abundance_cols.healthy_stool_10_100_noerr,abundance_cols.healthy_stool_10_50_noerr,abundance_cols.healthy_stool_100_1_noerr,abundance_cols.healthy_stool_100_10_noerr,abundance_cols.healthy_stool_100_100_noerr,abundance_cols.healthy_stool_100_50_noerr
Oceanibacterium hippocampi,0,0,0,0,0,1,2,0
Oceanivirga salmonicida,0,0,0,0,11,19,93,37
Oceanospirillum linum,0,0,0,0,51,58,39,24
Odoribacter laneus,0,0,0,0,110,287,341,230
Odoribacter splanchnicus,227,21,634,178,31499,82845,123827,51247
Oenococcus oeni,0,0,0,0,0,1,0,0
Olegusella massiliensis,0,0,0,0,1,34,91,0
Oligella ureolytica,0,0,0,0,1,0,0,0
Orenia metallireducens,0,0,0,0,4,8,1,2
Oribacterium parvum,20,24,16,23,4,7,2,12
Oslovirus ov191,0,0,0,0,145,13,5,15
Oslovirus PA2,0,0,0,0,1062,54,8,28
Oslovirus TL2011,0,0,0,0,2,1966,2,3
Oslovirus VASD,0,0,0,0,2,188,10,3
Oxalobacter paraformigenes,55,100,19,199,306,354,64,31
Paenibacillus apiarius,0,0,0,0,0,0,0,1
Paenibacillus mucilaginosus,0,0,0,0,0,0,0,1
Paenibacillus naphthalenovorans,0,0,0,0,0,1,0,1
Pandoraea pnomenusa,0,0,0,0,0,0,2,0
Pankowvirus pv1717,0,0,0,0,167,379,188,273
Pankowvirus YYZ2008,0,0,0,0,2886,7653,2660,4928
Pantoea alhagi,0,0,0,0,4,16,3,7
Pantoea dispersa,0,0,0,0,3,3,39,1
Pantoea rwandensis,0,0,0,0,0,77,2,36
Pantoea septica,0,0,0,0,0,6,8,1
Papillibacter cinnamivorans,0,0,0,0,0,16,0,0
Parabacteroides distasonis,334,556,1082,275,65398,173172,97963,104896
Parabacteroides goldsteinii,227,369,739,202,151,334,444,251
Parabacteroides johnsonii,2655,3958,8162,2432,9872,22570,19537,15214
Parabacteroides phage YZ-2015b,0,0,0,0,8,14,15,13
Paraburkholderia acidipaludis,0,0,0,0,0,0,1,0
Paraburkholderia phymatum,0,0,0,0,4,0,0,0
Paraburkholderia sartisoli,0,0,0,0,0,1,0,0
Paracidovorax wautersii,0,0,0,0,0,0,2,0
Paraclostridium sordellii,0,0,0,0,0,1,2,45
Parafannyhessea umbonata,0,0,0,0,5,25,125,34
Parapedobacter indicus,0,0,0,0,0,147,0,92
Paraprevotella xylaniphila,1,6,8,4,6697,17451,91981,24964
Parasutterella excrementihominis,0,0,0,0,7592,19880,79778,28644
Parolsenella massiliensis,0,0,0,0,28,15,29,34
Parvimonas micra,0,0,0,0,4,1,0,0
Pediococcus acidilactici,0,0,0,0,0,0,0,3
Peduovirus fiAA91ss,0,0,0,0,0,3,3,2
Peduovirus magyaro,0,0,0,0,1,2,0,2
Peduovirus pro483,0,0,0,0,19,35,22,17
Pelosinus fermentans,0,0,0,0,0,0,3,0
Peptacetobacter hiranonis,0,0,0,0,1,0,14,0
Peptoniphilus asaccharolyticus,0,0,0,0,7,19,74,20
Peptoniphilus duerdenii,0,0,0,0,2,2,395,8
Peptoniphilus faecalis,0,0,0,0,1,20,11,6
Peptoniphilus grossensis,0,0,0,0,0,76,16,7
Peptoniphilus harei,0,0,0,0,0,3,0,0
Peptoniphilus indolicus,0,0,0,0,7,5,29,4
Peptoniphilus lacrimalis,0,0,0,0,69,97,402,13
Peptoniphilus obesi,0,0,0,0,3,4,8,53
Peptoniphilus rhinitidis,0,0,0,0,13,28,123,39
Peptoniphilus senegalensis,0,0,0,0,0,3,1,1
Peptoniphilus timonensis,0,0,0,0,5,3,13,4
Peptostreptococcus anaerobius,19,18,16,27,39,58,91,38
Peptostreptococcus stomatis,0,0,0,0,0,0,1,6
Petrimonas mucosa,0,0,0,0,2,1,1,0
Phaeobacter italicus,0,0,0,0,0,3,0,4
Phascolarctobacterium succinatutens,0,0,0,0,17219,44730,54099,27553
Phocaeicola barnesiae,325,455,987,254,203,376,540,450
Phocaeicola coprocola,0,0,0,1,11642,29032,118206,41181
Phocaeicola coprophilus,497,778,1459,77,198,625,941,463
Phocaeicola paurosaccharolyticus,3,0,0,0,23,87,188,96
Phocaeicola plebeius,2,3,3,5,92768,236621,119957,145956
Phocaeicola salanitronis,3,6,6,3,61,140,475,143
Phocaeicola vulgatus,1380830,2077364,2309312,2406370,601037,560750,224948,968167
Phoenicibacter congonensis,0,0,0,0,8,41,62,83
Photorhabdus thracensis,0,0,0,0,1,5,1,4
Pisciglobus halotolerans,0,0,0,0,0,1,0,6
Piscinibacter sakaiensis,0,0,0,0,15,0,0,0
Pluralibacter gergoviae,0,0,0,0,31,99,152,109
Pollutimonas bauzanensis,0,0,0,0,0,0,2,0
Pontibacillus litoralis,0,0,0,0,3,2,7,2
Porphyromonas asaccharolytica,0,0,0,0,0,1,7,0
Porphyromonas cangingivalis,0,0,0,0,24,29,35,21
Porphyromonas circumdentaria,0,0,0,0,45,63,82,27
Porphyromonas crevioricanis,0,0,0,0,0,2,14,5
Porphyromonas endodontalis,0,0,0,0,46,96,84,63
Porphyromonas gingivalis,79,21,276,62,89,303,63,121
Porphyromonas gingivicanis,0,0,0,0,0,0,1,0
Porphyromonas levii,0,0,0,0,41,135,110,90
Porphyromonas macacae,0,0,0,0,0,0,4,0
Porphyromonas somerae,3669,0,1,0,6,15,40,17
Poseidonibacter lekithochrous,0,0,0,0,0,2,0,0
Pragia fontium,0,0,0,0,0,0,0,3
Prevotella amnii,0,0,0,0,2,12,4979,19
Prevotella aurantiaca,0,0,0,0,1,10,2195,6
Prevotella bivia,310,1363,2308,856,12395,33688,69172,48142
Prevotella corporis,1187,4566,9340,2849,3942,10915,70708,14856
Prevotella dentalis,0,0,0,0,71,67,91,44
Prevotella dentasini,0,0,0,0,18,74,12,184
Prevotella denticola,6,1,3,0,1,0,0,0
Prevotella disiens,36,79,0,58,3576,10328,78026,14764
Prevotella falsenii,0,0,0,0,19,25,67,30
Prevotella fusca,1,0,0,0,5,437,65,502
Prevotella ihumii,0,0,0,0,1443,4056,1351,5373
Prevotella intermedia,171,348,6,157,1,5,13,2
Prevotella micans,0,0,0,0,1,10,18,2
Prevotella multiformis,0,0,0,0,489,982,1645,1204
Prevotella nigrescens,0,0,0,1,24,49,21,7
Prevotella pallens,0,0,0,0,6,11,51,21
Prevotella scopos,0,0,0,0,2,7,43,643
Prevotella veroralis,0,0,0,0,4,148,135,9
Prevotellamassilia timonensis,24,41,41,33,147,712,1521,621
Propionispora vibrioides,0,0,0,0,0,0,1,3
Proteiniclasticum ruminis,0,0,0,0,0,0,0,137
Proteiniphilum saccharofermentans,0,0,0,0,3,6,27,4
Provencibacterium massiliense,1,5,5,10,31,155,45,110
Providencia alcalifaciens,0,0,0,0,0,0,7,0
Pseudobacteroides cellulosolvens,0,1,0,0,0,0,0,0
Pseudobutyrivibrio ruminis,0,0,0,0,1,1,0,2
Pseudoflavonifractor capillosus,152,70,35,259,176,369,889,514
Pseudomonas indica,0,0,0,0,0,0,0,49
Pseudomonas saudimassiliensis,0,0,0,0,0,6,0,3
Pseudomonas luteola,0,0,0,0,0,1,0,0
Pseudostreptobacillus hongkongensis,0,0,0,0,2,6,4,9
Pseudovibrio stylochi,0,0,0,0,10,34,22,18
Pseudozyma flocculosa,0,0,0,0,1,2,0,0
Punavirus RCS47,0,0,0,0,44,163,327,163
Punavirus SJ46,0,0,0,0,61,175,434,248
Ralstonia mannitolilytica,0,0,0,0,6,22,40,30
Ralstonia pseudosolanacearum,0,0,0,0,0,1,6,1
Rhodopseudomonas palustris,0,0,0,0,2,0,0,1
Rikenella microfusus,0,0,0,0,4,26,242,1031
Robinsoniella peoriensis,0,0,0,0,0,0,2,0
Romboutsia timonensis,0,0,0,0,0,0,2,70
Roseburia faecis,4,11,9,5,109928,246325,69486,157221
Roseburia hominis,446,497,535,656,21151,51693,91649,74279
Roseburia intestinalis,192,1839,839,4428,44815,147052,152992,68220
Roseburia inulinivorans,1330,1087,910,2466,64809,146980,106491,94693
Roseovarius aestuarii,0,0,0,0,0,1,0,0
Roseovarius litorisediminis,0,0,0,0,0,0,6,0
Roseovarius lutimaris,0,0,0,0,0,0,0,4
Rothia mucilaginosa,0,0,0,0,0,0,0,20
Rouxiella chamberiensis,0,0,0,0,0,0,6,0
Rubripirellula obstinata,0,0,0,0,0,29,0,9
Ruegeria atlantica,0,0,0,0,0,0,0,2
Ruegeria meonggei,0,0,0,0,1,0,0,0
Ruminiclostridium cellobioparum,0,0,0,0,0,2,1,0
Ruminiclostridium cellulolyticum,0,0,0,0,0,0,3,0
Ruminiclostridium josui,0,0,0,0,18,0,65,13
Ruminiclostridium papyrosolvens,0,0,0,0,0,1,0,0
Ruminococcus albus,0,1,0,0,0,1,2,0
Ruminococcus bicirculans (ex Wegman et al. 2014),0,0,0,0,65,146,221,1516
Ruminococcus callidus,0,2,0,1,16,83,130,108
Ruminococcus champanellensis,0,0,0,0,1,0,0,0
Ruminococcus flavefaciens,0,0,1,0,0,0,0,1
Ruminococcus gauvreauii,0,0,0,0,0,1,202,0
[Ruminococcus] lactaris,0,0,0,0,20319,51559,74229,30143
Ruminococcus sp. XPD3002,0,0,0,0,0,0,5,1
Ruminococcus sp. YE282,295,424,581,525,117,124,57,212
[Ruminococcus] torques,0,0,0,0,48701,128422,67565,79465
Ruthenibacterium lactatiformans,224,560,411,514,23801,46117,112194,66626
Saccharicrinis fermentans,0,1,0,0,0,0,0,4
Salmonella enterica,0,0,0,0,297,473,5316,4508
Salmonella phage epsilon34,0,0,0,0,1,6,4,4
Salmonella phage SPN9CC,0,0,0,0,10,0,7,0
Salmonella phage SSU5,0,0,0,0,0,0,3,2
Salmonella phage vB SemP Emek,0,0,0,0,23,3,1,2
Sanguibacteroides justesenii,0,0,0,0,319,351,844,428
Sarcina ventriculi,0,0,0,0,0,30,0,0
Schaalia turicensis,0,0,0,0,0,4,16,6
Schinkia azotoformans,0,0,0,0,0,0,1,0
secondary endosymbiont of Ctenarytaina eucalypti,0,0,0,0,0,1,0,0
Secundilactobacillus malefermentans,0,0,0,0,0,0,0,1
Segatella albensis,0,0,0,0,6,19,39,20
Segatella baroniae,1,0,0,0,0,1,180,0
Segatella buccae,4,0,2,1,0,0,0,0
Segatella copri,5026803,2521189,1026551,2366294,4964221,479420,100995,845692
Segatella maculosa,0,0,0,0,2,6,86,14
Segatella salivae,0,0,0,1,1,6,11,3
Selenomonas sp. AB3002,0,0,0,0,0,0,1,4
Sellimonas intestinalis,0,0,0,0,1,7,4,1
Senegalimassilia anaerobia,0,0,0,0,24,58,217,109
Serratia fonticola,0,0,0,0,0,3,0,1
Serratia marcescens,0,0,0,0,0,2,5,1
Serratia rubidaea,0,0,0,0,1,7,24,7
Shamshuipovirus HK022,0,0,0,0,86,0,0,0
Shamshuipovirus mEpX2,0,0,0,0,0,3,1,1
Sharpea azabuensis,1073,0,56,0,9,15,43,70
Shewanella piezotolerans,0,0,0,0,0,2,0,3
Shigella dysenteriae,0,0,0,0,83189,219276,92429,131493
Shigella flexneri,0,0,0,0,14405,36495,16666,22551
Shigella phage SfIV,0,0,0,0,1,11,5,0
Shuttleworthella satelles,1,0,0,0,0,0,0,0
Siccibacter turicensis,0,0,0,0,0,4,10,4
Skermanella stibiiresistens,0,0,0,0,0,4,0,4
Slackia exigua,0,0,0,0,2,0,15,2
Slackia heliotrinireducens,0,0,0,0,2,0,10,2
Slackia piriformis,0,0,0,0,5,25,94,28
Sneathia vaginalis,0,0,0,0,1,0,0,0
Sodalis praecaptivus,0,0,0,0,2,2,17,1
Solobacterium moorei,0,0,0,0,4,4,2,5
Sphingobium xenophagum,0,0,0,0,0,0,1,0
Spongiibacter tropicus,0,0,0,0,0,0,0,1
Sporosarcina koreensis,0,0,0,0,24,41,132,83
Staphylococcus aureus,0,0,0,0,1,0,0,0
Staphylococcus haemolyticus,0,0,0,0,2,1,1,0
Stenotrophomonas acidaminiphila,0,0,0,0,0,0,10,1
Stenotrophomonas daejeonensis,0,0,0,0,0,0,22,0
Stenotrophomonas maltophilia,0,0,0,0,0,2,8,3
Stenotrophomonas nitritireducens,0,0,0,0,0,3,0,0
Stenotrophomonas pictorum,0,0,0,0,1,0,6,0
Steroidobacter denitrificans,0,0,0,0,1,0,4,0
Stomatobaculum longum,411,647,459,832,180,164,48,596
Streptobacillus notomytis,0,0,0,0,8,24,54,18
Streptococcus agalactiae,0,0,0,0,0,1,0,0
Streptococcus anginosus,0,0,0,0,1,1,4,0
Streptococcus caballi,0,0,0,0,0,1,0,3
Streptococcus criceti,0,0,0,0,1,0,0,0
Streptococcus cristatus,0,0,0,0,20,14,18,52
Streptococcus dysgalactiae,0,0,3,3,0,0,0,0
Streptococcus equi,0,0,0,0,3,0,0,0
Streptococcus equinus,0,0,0,0,0,0,10,4
Streptococcus gallolyticus,0,0,0,0,9,23,42,28
Streptococcus gordonii,0,0,0,0,34,6,4,4
Streptococcus himalayensis,0,0,0,0,4,0,3,0
Streptococcus iniae,0,0,0,0,0,0,1,0
Streptococcus intermedius,0,0,0,0,1,0,10,2
Streptococcus massiliensis,0,0,0,0,0,0,1,1
Streptococcus merionis,0,0,0,0,0,0,2,1
Streptococcus mitis,0,0,0,0,51,127,116,107
Streptococcus orisratti,0,0,0,0,0,0,1,0
Streptococcus parasanguinis,0,0,0,0,4058,11150,61773,16081
Streptococcus phage YMC-2011,0,0,0,0,6,18,42,31
Streptococcus plurextorum,0,0,0,0,0,1,2,0
Streptococcus pneumoniae,0,0,0,0,0,3,22,7
Streptococcus pseudoporcinus,0,0,0,0,0,6,3,1
Streptococcus pyogenes,0,0,0,0,0,9,1,12
Streptococcus salivarius,0,0,0,0,7615,23216,35081,27817
Streptococcus sanguinis,0,0,0,0,4,4,5,1
Streptococcus suis,0,0,0,0,7,13,22,22
Streptococcus thermophilus,0,0,0,0,9909,22092,49880,37634
Streptococcus uberis,0,0,0,0,1,0,0,0
Streptococcus urinalis,0,0,0,0,9,2,0,1
Subdoligranulum variabile,7,19,11,16,69,198,184,141
Succiniclasticum ruminis,0,0,0,0,0,2,12,12
Succinispira mobilis,0,0,0,0,1,7,7,4
Syntrophomonas zehnderi,0,0,0,0,8,10,13,8
Tannerella forsythia,0,0,0,0,1,0,2,1
Tatumella citrea,0,0,0,0,1,0,0,0
Tatumella saanichensis,0,0,0,0,0,13,0,24
Tepidimonas fonticaldi,0,0,0,0,0,6,0,0
Thauera aminoaromatica,0,0,0,0,0,1,0,0
Thauera humireducens,0,0,0,0,30,45,74,92
Thauera terpenica,0,0,0,0,0,1,18,0
Thermoactinomyces daqus,0,0,0,0,0,0,1,0
Thermoflexibacter ruber,0,0,0,0,1,0,0,0
Thioalkalivibrio sulfidiphilus,0,0,0,0,0,2,2,1
Thomasclavelia cocleata,0,0,0,0,0,0,0,3
Thomasclavelia saccharogumia,0,0,0,0,28,66,59,229
Thomasclavelia spiroformis,0,0,0,0,7,20,70,12
Tolumonas auensis,0,0,0,0,0,0,2,0
Trabulsiella odontotermitis,0,0,0,0,20,45,562,47
Traorella massiliensis,34,43,44,63,100,428,82,69
Traversvirus II,0,0,0,0,18,963,2922,2117
Traversvirus PA28,0,0,0,0,46,177,122,107
Traversvirus tv86,0,0,0,0,2,18,3,6
Traversvirus tv933W,0,0,0,0,1,7,17,14
Treponema succinifaciens,3,4,4,3,0,0,0,2
Treponema vincentii,36,59,42,64,7,4,5,6
Trichococcus ilyis,0,0,0,0,1,0,0,0
Tritonibacter multivorans,0,0,0,0,0,1,0,0
Trueperella bernardiae,0,0,0,0,0,0,1,0
Trueperella pyogenes,0,0,0,0,0,0,1,0
Uetakevirus phiV10,0,0,0,0,0,31,0,0
Urinicoccus massiliensis,0,0,0,0,0,120,328,11
Varibaculum cambriense,0,0,0,0,4,0,0,0
Veillonella magna,0,0,0,0,0,2,0,0
Veillonella parvula,0,0,0,0,3008,7849,60316,11302
Veillonella seminalis,0,0,0,0,1,0,29,0
Vibrio aerogenes,0,0,0,0,0,0,1,0
Vibrio tubiashii,0,0,0,0,3,8,4,0
Wanchaivirus HK106,0,0,0,0,0,387,0,0
Wanchaivirus mEp234,0,0,0,0,0,6,0,1
Wenyingzhuangia marina,0,0,0,0,1,0,0,0
Winslowiella iniecta,0,0,0,0,0,1,0,1
Winslowiella toletana,0,0,0,0,4,1,5,3
Wongtaivirus HK542,0,0,0,0,4,48,5,8
Xanthomonas massiliensis,0,0,0,0,0,0,2,0
Xenophilus azovorans,0,0,0,0,11,0,11,2
Xenorhabdus bovienii,0,0,0,0,0,4,44,5
Xenorhabdus cabanillasii,0,0,0,0,206,527,1303,770
Xenorhabdus nematophila,0,0,0,0,0,6,11,4
Xuanwuvirus P88,0,0,0,0,230,564,222,354
Xylanibacter brevis,0,0,0,0,0,0,7,1
Xylanibacter oryzae,0,0,0,0,86,0,0,0
Xylanibacter ruminicola,22,3,3,7,19,1,6,0
Yautsimvirus HK140,0,0,0,0,91,57,24,37
Yersinia pestis,0,0,0,0,115,377,907,554
Yersinia ruckeri,0,0,0,0,5,2,15,2
Yokenella regensburgei,0,0,0,0,17,22,490,86
