"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","healthy_stool_10_1_noerr","healthy_stool_10_10_noerr","healthy_stool_10_100_noerr","healthy_stool_10_50_noerr","healthy_stool_100_1_noerr","healthy_stool_100_10_noerr","healthy_stool_100_100_noerr","healthy_stool_100_50_noerr"
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster citroniae","Enterocloster citroniae",157,0,1,0,0,0,1,0,7
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus","Enterococcus casseliflavus",158,0,0,0,0,0,0,3,1
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum","Enterococcus cecorum",159,0,0,0,0,0,0,1,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Enterococcus faecalis",160,0,0,0,0,0,0,9,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium","Enterococcus faecium",161,0,0,0,0,40,105,679,146
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gilvus","Enterococcus gilvus",162,0,0,0,0,2,4,4,5
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae","Enterococcus hirae",163,0,0,0,0,0,0,4,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus italicus","Enterococcus italicus",164,0,0,0,0,0,0,3,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus malodoratus","Enterococcus malodoratus",165,0,0,0,0,1,0,2,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis","Enterococcus massiliensis",166,0,0,0,0,0,0,2,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii","Enterococcus mundtii",167,0,0,0,0,0,0,0,1
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus","Enterococcus saccharolyticus",168,0,0,0,0,0,0,2,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Entomohabitans","Entomohabitans teleogrylli","Entomohabitans teleogrylli",169,0,0,0,0,0,0,3,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia oleae","Erwinia oleae",170,0,0,0,0,0,0,1,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia tracheiphila","Erwinia tracheiphila",171,0,0,0,0,0,1,3,4
NA,"Uroviricota","Caudoviricetes",NA,NA,"Traversvirus","Escherichia Stx1 converting phage","Escherichia Stx1 converting phage",172,0,0,0,0,0,0,0,3
NA,"Uroviricota","Caudoviricetes",NA,NA,"Lambdavirus","Escherichia virus DE3","Escherichia virus DE3",173,0,0,0,0,0,19,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota","Eshraghiella crossota",174,24,38,32,32,334,875,707,585
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",175,2,0,1,1,0,1,0,0
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium pyruvativorans","Eubacterium pyruvativorans",176,2,0,1,0,0,0,0,0
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ramulus","Eubacterium ramulus",177,0,0,0,0,83,194,880,282
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum","Eubacterium ventriosum",178,1,0,1,5,55,127,597,201
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium duncaniae","Faecalibacterium duncaniae",179,638,920,752,1248,255,253,84,422
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Faecalicatena","Faecalicatena contorta","Faecalicatena contorta",180,9,2,3,1,5,1,3,40
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus","Faecalicoccus pleomorphus","Faecalicoccus pleomorphus",181,7,5,12,15,4,4,0,7
NA,"Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Falseniella","Falseniella ignava","Falseniella ignava",182,0,0,0,0,0,1,0,0
NA,"Uroviricota","Caudoviricetes",NA,"Peduoviridae","Felsduovirus","Felsduovirus RE2010","Felsduovirus RE2010",183,0,0,0,0,0,0,0,1
NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna","Finegoldia magna",184,0,0,0,0,9,20,80,33
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","Flavonifractor plautii","Flavonifractor plautii",185,26,8,13,31,102,248,818,330
NA,"Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium proliferatum","Fusarium proliferatum",186,0,0,0,0,0,2,0,3
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Fusicatenibacter saccharivorans",187,3,2,5,4,1118,2628,696,1653
NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis","Gemmiger formicilis",188,45,84,49,105,188,352,895,510
NA,"Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Globicatella","Globicatella sulfidifaciens","Globicatella sulfidifaciens",189,0,0,0,0,0,0,1,0
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter pamelaeae","Gordonibacter pamelaeae",190,43,50,0,35,61,105,793,192
NA,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus sputorum","Haemophilus sputorum",191,0,0,0,0,1,5,10,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hallella","Hallella bergensis","Hallella bergensis",192,0,0,0,0,0,6,15,17
NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Helcococcus","Helcococcus kunzii","Helcococcus kunzii",193,0,0,0,0,0,0,3,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Hespellia stercorisuis",194,0,0,0,0,0,1,2,1
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidiproducens","Heyndrickxia acidiproducens",195,0,0,0,0,0,0,1,0
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis","Holdemanella biformis",196,0,0,0,0,84,204,474,305
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Holdemania massiliensis","Holdemania massiliensis",197,4,7,6,9,4,5,0,8
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella buccalis","Hoylesella buccalis",198,0,0,0,0,28,96,406,143
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella enoeca","Hoylesella enoeca",199,0,0,0,0,0,0,1,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella marshii","Hoylesella marshii",200,0,0,0,0,0,1,1,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella nanceiensis","Hoylesella nanceiensis",201,0,0,0,0,5,7,3,3
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella oralis","Hoylesella oralis",202,0,0,0,0,0,0,1,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella saccharolytica","Hoylesella saccharolytica",203,0,0,0,0,1,0,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella shahii","Hoylesella shahii",204,0,0,0,0,0,0,0,3
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella timonensis","Hoylesella timonensis",205,0,0,0,0,62,150,945,178
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Hungatella","Hungatella hathewayi","Hungatella hathewayi",206,18,1,0,0,3,10,24,15
NA,"Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Intestinibacter","Intestinibacter bartlettii","Intestinibacter bartlettii",207,0,0,0,0,66,174,841,247
NA,"Bacillota","Clostridia","Eubacteriales",NA,"Intestinimonas","Intestinimonas butyriciproducens","Intestinimonas butyriciproducens",208,0,0,3,2,0,1,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Johnsonella","Johnsonella ignava","Johnsonella ignava",209,1,9,3,3,1,1,0,0
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Kaistiaceae","Kaistia","Kaistia adipata","Kaistia adipata",210,0,0,0,0,0,0,2,2
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Kandleria","Kandleria vitulina","Kandleria vitulina",211,0,0,0,0,1,0,9,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kluyvera","Kluyvera ascorbata","Kluyvera ascorbata",212,0,0,0,0,1,1,2,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kluyvera","Kluyvera cryocrescens","Kluyvera cryocrescens",213,0,0,0,0,0,0,3,5
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia","Kosakonia cowanii","Kosakonia cowanii",214,0,0,0,0,0,2,1,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia","Kosakonia sacchari","Kosakonia sacchari",215,0,0,0,0,0,0,1,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Kwaitsingvirus","Kwaitsingvirus HK544","Kwaitsingvirus HK544",216,0,0,0,0,0,0,0,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum","Lachnoanaerobaculum saburreum","Lachnoanaerobaculum saburreum",217,5,6,0,2,0,0,2,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnobacterium","Lachnobacterium bovis","Lachnobacterium bovis",218,0,0,0,0,0,0,1,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium phocaeense","Lachnoclostridium phocaeense",219,0,4,0,1,4,18,6,3
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira eligens","Lachnospira eligens",220,0,0,0,0,567,1437,783,940
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira multipara","Lachnospira multipara",221,0,0,0,0,222,597,444,352
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lacrimispora","Lacrimispora saccharolytica","Lacrimispora saccharolytica",222,0,0,0,0,1,0,0,0
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylovorus","Lactobacillus amylovorus",223,0,1,1,1,0,0,0,0
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Lactonifactor","Lactonifactor longoviformis","Lactonifactor longoviformis",224,0,0,0,0,9,1,0,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Lambdavirus","Lambdavirus HK630","Lambdavirus HK630",225,0,0,0,0,6,0,5,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Lambdavirus","Lambdavirus lambda","Lambdavirus lambda",226,0,0,0,0,0,1,0,19
NA,"Uroviricota","Caudoviricetes",NA,NA,"Lederbergvirus","Lederbergvirus HK620","Lederbergvirus HK620",227,0,0,0,0,0,0,1,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Lederbergvirus","Lederbergvirus Sf6","Lederbergvirus Sf6",228,0,0,0,0,0,2,1,0
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc lactis","Leuconostoc lactis",229,0,0,0,0,0,1,0,0
NA,"Bacillota","Clostridia","Eubacteriales",NA,"Levyella","Levyella massiliensis","Levyella massiliensis",230,0,0,0,0,1,0,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea","Leyella stercorea",231,71,16,49,8,307,747,895,559
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus agilis","Ligilactobacillus agilis",232,0,0,0,0,0,0,2,1
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus equi","Ligilactobacillus equi",233,0,0,0,0,0,0,2,0
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus hayakitensis","Ligilactobacillus hayakitensis",234,0,0,0,0,0,1,0,0
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus ruminis","Ligilactobacillus ruminis",235,0,0,0,0,51,133,580,192
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus mucosae","Limosilactobacillus mucosae",236,0,0,0,0,0,1,0,0
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus vaginalis","Limosilactobacillus vaginalis",237,0,0,0,0,0,1,1,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Marienburgvirus","Marienburgvirus BP4795","Marienburgvirus BP4795",238,0,0,0,0,2,8,5,42
NA,"Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Marinilactibacillus","Marinilactibacillus piezotolerans","Marinilactibacillus piezotolerans",239,0,2,3,0,0,0,0,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Marvinbryantia","Marvinbryantia formatexigens","Marvinbryantia formatexigens",240,1,0,1,2,0,4,6,6
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Mediterranea","Mediterranea massiliensis","Mediterranea massiliensis",241,0,0,1,0,6,7,14,9
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter gnavus","Mediterraneibacter gnavus",242,4,1,0,5,138,334,597,428
NA,"Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera elsdenii","Megasphaera elsdenii",243,0,0,0,0,30,76,549,90
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Merdibacter","Merdibacter massiliensis","Merdibacter massiliensis",244,0,2,0,0,0,33,11,0
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Merdimmobilis","Merdimmobilis hominis","Merdimmobilis hominis",245,0,0,0,0,0,0,0,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Merdimonas","Merdimonas faecis","Merdimonas faecis",246,0,0,0,0,0,2,3,1
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas otitidis","Metapseudomonas otitidis",247,0,0,0,0,0,1,0,2
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans","Metapseudomonas resinovorans",248,0,0,0,0,0,0,0,1
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium mangrovi","Microbacterium mangrovi",249,0,0,0,0,0,0,0,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Muribaculum intestinale","Muribaculum intestinale",250,0,0,0,0,0,3,2,0
NA,"Bacillota",NA,NA,NA,"Negativibacillus","Negativibacillus massiliensis","Negativibacillus massiliensis",251,0,0,0,0,3,15,2,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Nissabacter","Nissabacter archeti","Nissabacter archeti",252,0,0,0,0,0,1,0,0
NA,"Thermomicrobiota","Thermomicrobia","Sphaerobacterales","Sphaerobacteraceae","Nitrolancea","Nitrolancea hollandica","Nitrolancea hollandica",253,0,0,0,0,0,0,0,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Obesumbacterium","Obesumbacterium proteus","Obesumbacterium proteus",254,0,0,0,0,0,0,0,3
NA,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Oceanivirga","Oceanivirga salmonicida","Oceanivirga salmonicida",255,0,0,0,0,0,0,2,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter laneus","Odoribacter laneus",256,0,0,0,0,2,7,1,2
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus","Odoribacter splanchnicus",257,0,0,1,0,317,828,1253,508
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Olegusella","Olegusella massiliensis","Olegusella massiliensis",258,0,0,0,0,1,0,0,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Oslovirus","Oslovirus ov191","Oslovirus ov191",259,0,0,0,0,0,0,0,1
NA,"Uroviricota","Caudoviricetes",NA,NA,"Oslovirus","Oslovirus PA2","Oslovirus PA2",260,0,0,0,0,1,0,0,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Oslovirus","Oslovirus TL2011","Oslovirus TL2011",261,0,0,0,0,0,1,0,0
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","Oxalobacter paraformigenes","Oxalobacter paraformigenes",262,2,2,0,7,0,0,0,0
NA,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus alvei","Paenibacillus alvei",263,0,0,0,0,0,0,1,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Pankowvirus","Pankowvirus pv1717","Pankowvirus pv1717",264,0,0,0,0,1,13,4,2
NA,"Uroviricota","Caudoviricetes",NA,NA,"Pankowvirus","Pankowvirus YYZ2008","Pankowvirus YYZ2008",265,0,0,0,0,29,80,19,16
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea alhagi","Pantoea alhagi",266,0,0,0,0,0,2,0,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea septica","Pantoea septica",267,0,0,0,0,1,0,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Parabacteroides distasonis",268,3,2,8,10,664,1679,1015,1024
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides goldsteinii","Parabacteroides goldsteinii",269,1,0,0,0,7,3,8,3
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides johnsonii","Parabacteroides johnsonii",270,23,32,69,15,103,229,163,177
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parafannyhessea","Parafannyhessea umbonata","Parafannyhessea umbonata",271,0,0,0,0,0,1,0,1
NA,"Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Parapedobacter","Parapedobacter indicus","Parapedobacter indicus",272,0,0,0,0,2,0,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella xylaniphila","Paraprevotella xylaniphila",273,0,8,5,5,73,169,902,255
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Parasutterella excrementihominis","Parasutterella excrementihominis",274,3,0,0,1,72,193,795,284
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parolsenella","Parolsenella massiliensis","Parolsenella massiliensis",275,0,0,0,0,0,0,1,0
NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus faecalis","Peptoniphilus faecalis",276,0,0,0,0,0,1,0,0
NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus grossensis","Peptoniphilus grossensis",277,0,0,0,0,0,0,3,0
NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus lacrimalis","Peptoniphilus lacrimalis",278,0,0,0,0,0,1,2,0
NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus obesi","Peptoniphilus obesi",279,0,0,0,0,0,0,1,0
NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus rhinitidis","Peptoniphilus rhinitidis",280,0,0,0,0,0,0,3,0
NA,"Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus anaerobius","Peptostreptococcus anaerobius",281,0,0,0,0,2,0,4,2
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Petrimonas","Petrimonas mucosa","Petrimonas mucosa",282,0,0,0,0,0,0,1,0
NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens","Phascolarctobacterium succinatutens",283,0,0,0,0,169,450,539,293
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola barnesiae","Phocaeicola barnesiae",284,5,4,5,5,11,2,4,13
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola coprocola","Phocaeicola coprocola",285,9,22,0,10,115,302,1122,406
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola coprophilus","Phocaeicola coprophilus",286,1,2,0,1,4,7,26,16
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola paurosaccharolyticus","Phocaeicola paurosaccharolyticus",287,0,0,0,0,0,2,2,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","Phocaeicola plebeius",288,68,102,2,49,918,2443,1201,1369
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola salanitronis","Phocaeicola salanitronis",289,0,0,1,0,0,1,8,12
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola vulgatus",290,13788,20714,23111,24039,5938,5359,2229,9690
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Phoenicibacter","Phoenicibacter congonensis","Phoenicibacter congonensis",291,0,0,0,0,1,1,1,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pluralibacter","Pluralibacter gergoviae","Pluralibacter gergoviae",292,0,0,0,0,0,1,0,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas cangingivalis","Porphyromonas cangingivalis",293,0,0,0,0,0,1,2,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas circumdentaria","Porphyromonas circumdentaria",294,0,0,0,0,0,1,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas endodontalis","Porphyromonas endodontalis",295,0,0,0,0,1,0,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis","Porphyromonas gingivalis",296,0,3,0,0,0,1,1,2
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivicanis","Porphyromonas gingivicanis",297,0,0,0,0,0,0,1,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas levii","Porphyromonas levii",298,0,0,0,0,0,3,1,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas somerae","Porphyromonas somerae",299,0,0,0,0,0,0,2,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella amnii","Prevotella amnii",300,0,2,0,0,4,0,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella aurantiaca","Prevotella aurantiaca",301,0,0,0,0,0,2,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella bivia","Prevotella bivia",302,0,0,0,0,118,335,661,512
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella corporis","Prevotella corporis",303,0,0,0,0,45,104,729,169
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella dentalis","Prevotella dentalis",304,0,0,0,0,1,1,2,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella dentasini","Prevotella dentasini",305,0,0,0,0,0,3,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella denticola","Prevotella denticola",306,0,0,0,0,0,0,1,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella disiens","Prevotella disiens",307,0,0,0,0,34,85,925,131
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella falsenii","Prevotella falsenii",308,0,0,0,0,2,0,1,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella ihumii","Prevotella ihumii",309,0,0,0,0,1,37,26,4
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella micans","Prevotella micans",310,0,0,0,0,0,1,2,3
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella multiformis","Prevotella multiformis",311,0,0,0,0,0,14,6,7
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella nigrescens","Prevotella nigrescens",312,0,0,0,0,0,1,1,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella pallens","Prevotella pallens",313,0,0,0,0,1,3,1,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella veroralis","Prevotella veroralis",314,0,0,0,0,0,0,0,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellamassilia","Prevotellamassilia timonensis","Prevotellamassilia timonensis",315,0,0,1,0,1,2,10,3
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Provencibacterium","Provencibacterium massiliense","Provencibacterium massiliense",316,0,0,0,0,3,0,0,5
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Pseudobutyrivibrio","Pseudobutyrivibrio ruminis","Pseudobutyrivibrio ruminis",317,1,0,0,0,0,0,0,0
