"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","healthy_stool_10_1_noerr","healthy_stool_10_10_noerr","healthy_stool_10_100_noerr","healthy_stool_10_50_noerr","healthy_stool_100_1_noerr","healthy_stool_100_10_noerr","healthy_stool_100_100_noerr","healthy_stool_100_50_noerr"
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia pseudomallei","Burkholderia pseudomallei",154,0,0,0,0,1,0,0,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella ferragutiae","Buttiauxella ferragutiae",155,0,0,0,0,9,31,10,41
NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus pullicaecorum","Butyricicoccus pullicaecorum",156,11,16,6,11,21,47,66,45
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas synergistica","Butyricimonas synergistica",157,44,80,148,41,22,11,22,31
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Butyrivibrio","Butyrivibrio fibrisolvens","Butyrivibrio fibrisolvens",158,0,0,0,0,0,0,1,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Butyrivibrio","Butyrivibrio hungatei","Butyrivibrio hungatei",159,0,0,0,0,3,0,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Butyrivibrio","Butyrivibrio proteoclasticus","Butyrivibrio proteoclasticus",160,0,0,0,0,1,0,1,2
NA,"Uroviricota","Caudoviricetes",NA,NA,"Byrnievirus","Byrnievirus HK97","Byrnievirus HK97",161,0,0,0,0,6,8,5,10
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Calidifontibacillus","Calidifontibacillus oryziterrae","Calidifontibacillus oryziterrae",162,0,0,0,0,5,19,0,0
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga cynodegmi","Capnocytophaga cynodegmi",163,0,0,0,0,2,1,1,2
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga gingivalis","Capnocytophaga gingivalis",164,0,0,0,0,52,28,26,64
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga granulosa","Capnocytophaga granulosa",165,0,0,0,0,1,0,4,2
NA,"Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium","Carnobacterium inhibens","Carnobacterium inhibens",166,0,0,0,0,1,0,0,0
NA,"Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium","Carnobacterium jeotgali","Carnobacterium jeotgali",167,0,0,0,0,0,0,118,0
NA,"Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium","Carnobacterium maltaromaticum","Carnobacterium maltaromaticum",168,0,0,0,0,0,3,0,23
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Catonella","Catonella morbi","Catonella morbi",169,0,0,0,0,16,0,0,63
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cedecea","Cedecea neteri","Cedecea neteri",170,0,0,0,0,7,14,45,13
NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas carbonis","Cellulomonas carbonis",171,17,24,66,20,15,8,12,21
NA,"Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Centipeda","Centipeda periodontii","Centipeda periodontii",172,0,0,0,0,0,7,0,0
NA,"Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella minuta","Christensenella minuta",173,0,0,0,0,59,239,990,376
NA,"Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella timonensis","Christensenella timonensis",174,0,0,0,0,1,4,0,1
NA,"Synergistota","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","Cloacibacillus porcorum","Cloacibacillus porcorum",175,0,0,0,0,2,1,2,0
NA,"Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Clostridioides","Clostridioides difficile","Clostridioides difficile",176,0,0,0,0,321,239,995,184
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Clostridium aminophilum","[Clostridium] aminophilum",177,0,0,0,0,23,75,96,52
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium cadaveris","Clostridium cadaveris",178,0,0,0,0,0,1,2,9
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum","Clostridium disporicum",179,105,222,475,118,0,11,0,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Clostridium fimetarium","[Clostridium] fimetarium",180,0,0,0,0,0,1,0,0
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium kluyveri","Clostridium kluyveri",181,0,0,0,0,0,140,116,16
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium lundense","Clostridium lundense",182,4,16,15,11,0,8,2,1
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium oryzae","Clostridium oryzae",183,0,0,0,0,0,0,0,2
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium paraputrificum","Clostridium paraputrificum",184,0,0,0,0,0,1,1,3
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis","Clostridium phoceensis",185,191,436,319,369,241,494,894,393
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Clostridium polysaccharolyticum","[Clostridium] polysaccharolyticum",186,0,0,0,0,0,0,1,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Clostridium scindens","[Clostridium] scindens",187,1,4,1,1,28,151,30,101
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Clostridium symbiosum","[Clostridium] symbiosum",188,3,2,3,4,285,2141,100,712
NA,"Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum graminicola","Colletotrichum graminicola",189,0,0,0,0,0,0,0,1
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella aerofaciens",190,303075,455969,708934,273657,126567,116564,70690,209493
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella bouchesdurhonensis","Collinsella bouchesdurhonensis",191,0,0,0,0,51,218,564,175
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella ihumii","Collinsella ihumii",192,11,24,30,16,4,5,4,9
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella intestinalis","Collinsella intestinalis",193,0,0,0,0,253,0,0,0
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella phocaeensis","Collinsella phocaeensis",194,0,0,0,0,0,0,0,1
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella stercoris","Collinsella stercoris",195,0,0,0,0,1187,0,0,0
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella tanakaei","Collinsella tanakaei",196,0,0,0,0,1,0,17,0
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","Colwellia chukchiensis","Colwellia chukchiensis",197,0,0,0,0,1,0,0,0
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas composti","Comamonas composti",198,0,0,0,0,2,4,3,3
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas kerstersii","Comamonas kerstersii",199,0,0,0,0,0,1,0,1
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas testosteroni","Comamonas testosteroni",200,0,0,0,0,1,5,62,17
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","Coprobacter fastidiosus","Coprobacter fastidiosus",201,13,23,46,18,41,110,330,160
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus eutactus","Coprococcus eutactus",202,490,733,1002,943,52225,137057,84759,82316
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium aurimucosum","Corynebacterium aurimucosum",203,0,0,0,0,0,0,1,0
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium lipophiloflavum","Corynebacterium lipophiloflavum",204,0,0,0,0,3,10,1,10
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium urealyticum","Corynebacterium urealyticum",205,0,0,0,0,1,0,1,1
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Crocosphaera","Crocosphaera watsonii","Crocosphaera watsonii",206,0,0,0,0,1,2,0,2
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii","Cronobacter sakazakii",207,0,0,0,0,52,288,459,399
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Cryptobacterium","Cryptobacterium curtum","Cryptobacterium curtum",208,0,0,0,0,1,0,0,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Cuauhtlivirus","Cuauhtlivirus mEpX1","Cuauhtlivirus mEpX1",209,0,0,0,0,47,69,50,71
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Culturomica","Culturomica massiliensis","Culturomica massiliensis",210,0,0,0,0,203,308,317,141
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus basilensis","Cupriavidus basilensis",211,0,0,0,0,277,748,3641,1091
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans","Cupriavidus metallidurans",212,0,0,0,0,9913,25694,127588,36897
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus necator","Cupriavidus necator",213,0,0,0,0,2,6,36,7
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus pauculus","Cupriavidus pauculus",214,0,0,0,0,5,375,51,571
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Curvibacter delicatus","Curvibacter delicatus",215,0,0,0,0,0,1,0,0
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Dakarella","Dakarella massiliensis","Dakarella massiliensis",216,0,0,0,0,34,0,0,0
NA,"Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae","Dechloromonas","Dechloromonas agitata","Dechloromonas agitata",217,0,0,0,0,2,4,84,4
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Delftia acidovorans","Delftia acidovorans",218,0,0,0,0,0,22,16,26
NA,"Bacillota","Negativicutes","Selenomonadales","Sporomusaceae","Dendrosporobacter","Dendrosporobacter quercicolus","Dendrosporobacter quercicolus",219,0,0,0,0,2,0,0,0
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Denitrobacterium","Denitrobacterium detoxificans","Denitrobacterium detoxificans",220,0,0,0,50,0,0,0,2
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Derxia","Derxia lacustris","Derxia lacustris",221,0,0,0,0,0,3,0,0
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Desnuesiella","Desnuesiella massiliensis","Desnuesiella massiliensis",222,0,0,0,0,0,0,219,0
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfitobacterium","Desulfitobacterium dichloroeliminans","Desulfitobacterium dichloroeliminans",223,0,0,0,0,48,4,25,4
NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger","Desulfovibrio piger",224,0,0,0,0,1950,5335,26215,7667
NA,"Chrysiogenota","Chrysiogenia","Chrysiogenales","Chrysiogenaceae","Desulfurispirillum","Desulfurispirillum indicum","Desulfurispirillum indicum",225,0,0,0,0,0,0,5,0
NA,"Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister invisus","Dialister invisus",226,0,0,0,0,4556,11901,53590,17159
NA,"Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister pneumosintes","Dialister pneumosintes",227,0,0,0,0,0,0,0,16
NA,"Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister succinatiphilus","Dialister succinatiphilus",228,0,0,0,0,101,348,392,220
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter","Diaphorobacter nitroreducens","Diaphorobacter nitroreducens",229,0,0,0,0,0,0,8,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya","Dickeya parazeae","Dickeya parazeae",230,0,0,0,0,2,3,14,8
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya","Dickeya solani","Dickeya solani",231,0,0,0,0,0,27,1,1
NA,"Uroviricota","Caudoviricetes",NA,NA,"Diegovirus","Diegovirus dv7502Stx","Diegovirus dv7502Stx",232,0,0,0,0,10,455,2,20
NA,"Uroviricota","Caudoviricetes",NA,NA,"Diegovirus","Diegovirus POCJ13","Diegovirus POCJ13",233,0,0,0,0,0,87,23,0
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Dielma","Dielma fastidiosa","Dielma fastidiosa",234,0,0,0,0,1,23,3,20
NA,"Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Dolosicoccus","Dolosicoccus paucivorans","Dolosicoccus paucivorans",235,0,0,0,0,1,0,42,0
NA,"Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","Dolosigranulum pigrum","Dolosigranulum pigrum",236,0,0,0,0,1,0,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans","Dorea formicigenerans",237,1678,0,0,6784,23370,59749,104987,67632
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena","Dorea longicatena",238,131,105,171,0,77124,182566,86594,112474
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Dubosiella","Dubosiella newyorkensis","Dubosiella newyorkensis",239,0,0,0,0,0,3,2,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Duffyella","Duffyella gerundensis","Duffyella gerundensis",240,0,0,0,0,2,1,1,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella","Edwardsiella anguillarum","Edwardsiella anguillarum",241,0,0,0,0,11,44,91,34
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella lenta","Eggerthella lenta",242,0,0,0,0,4388,11379,77921,16584
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Eggerthia","Eggerthia catenaformis","Eggerthia catenaformis",243,0,0,0,0,6,6,4,2
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eisenbergiella","Eisenbergiella tayi","Eisenbergiella tayi",244,0,0,0,0,12,24,85,56
NA,"Bacillota","Clostridia","Peptostreptococcales","Anaerovoracaceae","Emergencia","Emergencia timonensis","Emergencia timonensis",245,0,0,0,0,386,1023,3942,945
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Enorma","Enorma massiliensis","Enorma massiliensis",246,0,3,1,0,0,0,0,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter hormaechei","Enterobacter hormaechei",247,0,0,0,0,19,50,1172,80
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter kobei","Enterobacter kobei",248,0,0,0,0,2,18,63,21
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pluralibacter","Enterobacter lignolyticus","[Enterobacter] lignolyticus",249,0,0,0,0,74,267,378,372
NA,"Uroviricota","Caudoviricetes",NA,NA,NA,"Enterobacteria phage cdtI","Enterobacteria phage cdtI",250,0,0,0,0,45,121,59,82
NA,"Uroviricota","Caudoviricetes",NA,NA,"Lederbergvirus","Enterobacteria phage IME10","Enterobacteria phage IME10",251,0,0,0,0,102,0,15,0
NA,"Uroviricota","Caudoviricetes",NA,NA,NA,"Enterobacteria phage mEp237","Enterobacteria phage mEp237",252,0,0,0,0,0,2,3,0
NA,"Uroviricota","Caudoviricetes",NA,NA,NA,"Enterobacteria phage mEp460","Enterobacteria phage mEp460",253,0,0,0,0,538,882,330,499
NA,"Uroviricota","Caudoviricetes",NA,NA,"Lederbergvirus","Enterobacteria phage Sf101","Enterobacteria phage Sf101",254,0,0,0,0,4,1,0,0
NA,"Uroviricota","Caudoviricetes",NA,NA,NA,"Enterobacteria phage SfI","Enterobacteria phage SfI",255,0,0,0,0,3,16,1,1
NA,"Uroviricota","Caudoviricetes",NA,NA,NA,"Enterobacteria phage SfV","Enterobacteria phage SfV",256,0,0,0,0,5,4,2,6
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster asparagiformis","Enterocloster asparagiformis",257,1,1,2,0,39,97,221,93
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster bolteae","Enterocloster bolteae",258,0,0,0,0,172,496,519,333
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster citroniae","Enterocloster citroniae",259,2,6,3,3,35,65,68,61
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini","Enterococcus asini",260,0,0,0,0,1,5,27,3
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus canis","Enterococcus canis",261,0,0,0,0,0,1,4,1
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus","Enterococcus casseliflavus",262,0,0,0,0,27,30,382,109
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum","Enterococcus cecorum",263,11,20,54,12,22,50,91,49
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus columbae","Enterococcus columbae",264,0,0,1,0,0,0,0,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar","Enterococcus dispar",265,0,0,0,0,3,0,3,2
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Enterococcus faecalis",266,0,0,0,0,24,65,538,102
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium","Enterococcus faecium",267,0,0,0,0,3865,9974,68698,14444
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gilvus","Enterococcus gilvus",268,0,0,0,0,192,505,161,408
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae","Enterococcus hirae",269,0,0,0,0,19,34,191,54
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus italicus","Enterococcus italicus",270,0,0,0,0,14,33,133,11
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus malodoratus","Enterococcus malodoratus",271,0,0,0,0,3,44,94,19
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis","Enterococcus massiliensis",272,0,0,0,0,1,1,199,6
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii","Enterococcus mundtii",273,0,0,0,0,0,45,7,3
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pallens","Enterococcus pallens",274,0,0,0,0,5,16,98,21
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola","Enterococcus phoeniculicola",275,0,0,0,0,0,0,2,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pseudoavium","Enterococcus pseudoavium",276,0,0,0,0,0,0,5,1
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rivorum","Enterococcus rivorum",277,0,0,0,0,0,1,0,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus","Enterococcus saccharolyticus",278,0,0,0,0,6,20,9,0
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus","Enterococcus thailandicus",279,0,0,0,0,0,2,10,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Entomohabitans","Entomohabitans teleogrylli","Entomohabitans teleogrylli",280,0,0,0,0,6,23,55,19
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia billingiae","Erwinia billingiae",281,0,0,0,0,13,0,0,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia mallotivora","Erwinia mallotivora",282,0,0,0,0,0,3,18,6
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia oleae","Erwinia oleae",283,0,0,0,0,25,74,212,122
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia persicina","Erwinia persicina",284,0,0,0,0,1,0,5,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia tracheiphila","Erwinia tracheiphila",285,0,0,0,0,61,183,100,130
NA,"Uroviricota","Caudoviricetes",NA,NA,NA,"Escherichia phage TL-2011b","Escherichia phage TL-2011b",286,0,0,0,0,7,2,0,0
NA,"Uroviricota","Caudoviricetes",NA,NA,"Traversvirus","Escherichia Stx1 converting phage","Escherichia Stx1 converting phage",287,0,0,0,0,177,75,76,45
NA,"Uroviricota","Caudoviricetes",NA,NA,"Lambdavirus","Escherichia virus DE3","Escherichia virus DE3",288,0,0,0,0,0,1258,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota","Eshraghiella crossota",289,148,318,368,279,42410,90002,67154,60814
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ethanoligenens","Ethanoligenens harbinense","Ethanoligenens harbinense",290,5,24,22,19,3,5,0,5
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",291,23,38,21,52,10,14,12,22
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium oxidoreducens","Eubacterium oxidoreducens",292,0,0,0,0,12,13,13,13
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ramulus","Eubacterium ramulus",293,135,0,0,159,8250,39642,88381,40886
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ruminantium","Eubacterium ruminantium",294,0,0,0,0,0,1,0,0
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium uniforme","Eubacterium uniforme",295,0,0,0,0,2,6,2,3
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum","Eubacterium ventriosum",296,4,5,4,6,5725,21127,56775,22305
NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium xylanophilum","Eubacterium xylanophilum",297,0,0,0,0,0,2,0,1
NA,"Bacillota","Tissierellia",NA,NA,"Ezakiella","Ezakiella massiliensis","Ezakiella massiliensis",298,0,0,0,0,0,14,66,6
NA,"Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","Facklamia hominis","Facklamia hominis",299,0,0,0,0,0,0,1,6
NA,"Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","Facklamia languida","Facklamia languida",300,0,0,0,6,2,3,7,3
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium duncaniae","Faecalibacterium duncaniae",301,63982,101906,78246,128651,33603,38206,15658,46411
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum","Faecalibaculum rodentium","Faecalibaculum rodentium",302,0,0,0,0,0,2,1,3
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Faecalicatena","Faecalicatena contorta","Faecalicatena contorta",303,2052,3244,25016,19723,82,91,1880,645
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus","Faecalicoccus pleomorphus","Faecalicoccus pleomorphus",304,187,2585,1021,1806,3,28,70,29
NA,"Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Falseniella","Falseniella ignava","Falseniella ignava",305,0,0,0,0,0,1,2,50
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Falsiruegeria","Falsiruegeria litorea","Falsiruegeria litorea",306,0,0,0,0,1,0,0,0
NA,"Uroviricota","Caudoviricetes",NA,"Peduoviridae","Felsduovirus","Felsduovirus RE2010","Felsduovirus RE2010",307,0,0,0,0,0,0,0,1
NA,"Bacillota","Clostridia","Eubacteriales",NA,"Fenollaria","Fenollaria massiliensis","Fenollaria massiliensis",308,0,0,0,0,0,2,8,4
NA,"Bacillota","Clostridia","Eubacteriales",NA,"Fenollaria","Fenollaria timonensis","Fenollaria timonensis",309,0,0,0,0,0,0,13,0
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Fictibacillus","Fictibacillus phosphorivorans","Fictibacillus phosphorivorans",310,0,0,0,0,1,0,0,0
NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna","Finegoldia magna",311,0,0,0,0,708,1787,8806,2672
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium columnare","Flavobacterium columnare",312,0,0,0,1,0,0,0,0
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium succinicans","Flavobacterium succinicans",313,0,0,0,0,1,0,0,0
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","Flavonifractor plautii","Flavonifractor plautii",314,0,0,0,0,9831,24396,82457,35632
NA,"Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium proliferatum","Fusarium proliferatum",315,0,0,0,0,0,0,0,1
