species,Healthy_stool_100_100_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_50_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_1_noerr,Healthy_stool_10_50_noerr
Chryseobacterium sp. 3008163,0,0,3,1,1,0,3,0
Chryseobacterium sp. 6424,0,3,0,0,0,0,0,0
Chryseobacterium sp. cx-624,0,0,0,1,0,1,1,0
Chryseobacterium sp. F5649,3,0,0,0,1,0,0,0
Chryseobacterium sp. G0162,1,0,2,0,0,0,0,0
Chryseobacterium sp. G0186,1,0,2,0,0,0,0,0
Chryseobacterium sp. G0201,0,1,0,0,0,1,0,1
Chryseobacterium sp. H3001,0,3,0,1,1,1,0,0
Chryseobacterium sp. IHB B 17019,0,1,5,2,0,0,5,1
Chryseobacterium sp. JV274,0,2,0,1,0,0,1,0
Chryseobacterium sp. NBC 122,1,0,0,0,1,0,1,0
Chryseobacterium sp. NEB161,1,0,3,0,1,0,2,1
Chryseobacterium sp. POL2,0,0,0,0,0,0,1,0
Chryseobacterium sp. StRB126,1,2,3,2,0,0,2,1
Chryseobacterium sp. T16E-39,2,0,0,2,0,0,0,0
Chryseobacterium taihuense,0,0,3,2,1,0,4,1
Chryseobacterium taklimakanense,2,0,2,1,0,4,2,2
Cloacibacterium normanense,2,0,0,0,0,0,0,0
Elizabethkingia anophelis,1,1,3,2,0,1,3,0
Elizabethkingia meningoseptica,2,0,1,0,1,0,0,0
Elizabethkingia miricola,0,0,4,1,0,1,3,1
Elizabethkingia sp. 2-6,1,0,0,0,0,0,0,0
Elizabethkingia sp. JS20170427COW,2,0,0,0,0,0,0,0
Elizabethkingia ursingii,1,0,0,0,1,0,0,0
Empedobacter brevis,0,0,0,5,1,1,1,1
Empedobacter falsenii,0,0,5,3,1,2,2,0
Ornithobacterium rhinotracheale,4,3,4,4,1,8,8,2
Riemerella anatipestifer,0,1,3,0,0,1,1,0
Weeksella virosa,1,2,3,2,3,2,1,2
Haliscomenobacter hydrossis,3,2,2,2,1,0,1,1
Saprospira grandis,0,0,0,0,0,2,0,0
Anseongella ginsenosidimutans,0,0,2,1,1,2,1,0
Mucilaginibacter ginsenosidivorans,0,1,2,1,2,1,5,3
Mucilaginibacter ginsenosidivorax,1,2,2,1,1,2,1,2
Mucilaginibacter gotjawali,1,0,0,0,0,0,0,0
Mucilaginibacter mallensis,1,2,6,1,0,2,6,1
Mucilaginibacter paludis,4,0,0,1,1,0,1,1
Mucilaginibacter rubeus,0,3,2,0,0,1,3,0
Mucilaginibacter sp. 14171R-50,0,0,0,0,2,1,2,1
Mucilaginibacter sp. F39-2,1,2,1,3,0,2,1,0
Mucilaginibacter sp. G2-14,1,1,3,0,1,1,2,4
Mucilaginibacter sp. HYN0043,2,1,5,1,1,0,3,3
Mucilaginibacter sp. PAMC 26640,2,3,1,1,0,1,1,2
Mucilaginibacter xinganensis,1,0,2,2,0,1,2,2
Olivibacter sp. LS-1,0,1,2,0,0,0,6,5
Pedobacter cryoconitis,0,3,1,1,0,0,0,0
Pedobacter ginsengisoli,2,3,1,1,0,3,2,3
Pedobacter heparinus,1,1,5,3,0,0,4,0
Pedobacter sp. CJ43,0,0,0,0,0,1,2,2
Pedobacter sp. eg,3,1,3,1,2,3,1,4
Pedobacter sp. G11,2,3,0,0,0,0,0,0
Pedobacter sp. HDW13,1,2,2,0,4,3,2,2
Pedobacter sp. KBS0701,2,0,4,0,3,1,3,3
Pedobacter sp. PACM 27299,2,2,7,4,3,1,9,1
Pedobacter steynii,2,1,2,1,0,3,2,1
Pedobacter suwonensis,1,1,1,1,1,1,5,3
Pseudopedobacter saltans,3,1,0,0,0,0,1,0
Solitalea canadensis,2,0,4,2,1,5,7,4
Sphingobacterium daejeonense,0,1,3,1,1,0,0,1
Sphingobacterium hotanense,2,0,0,1,2,1,0,0
Sphingobacterium lactis,2,0,3,0,0,1,5,0
Sphingobacterium mizutaii,1,0,3,1,0,1,0,1
Sphingobacterium multivorum,1,0,3,0,0,0,2,2
Sphingobacterium psychroaquaticum,0,1,0,2,0,1,0,1
Sphingobacterium sp. 21,1,0,0,0,0,0,0,0
Sphingobacterium sp. B29,0,0,1,0,1,0,1,1
Sphingobacterium sp. CZ-2,0,0,2,1,0,1,2,1
Sphingobacterium sp. DR205,2,0,5,1,1,5,2,1
Sphingobacterium sp. G1-14,0,0,0,0,0,1,0,0
Sphingobacterium sp. ML3W,0,1,2,1,1,0,0,0
Sphingobacterium thalpophilum,2,1,8,0,2,2,7,1
Caldisericum exile,0,1,0,1,0,0,0,0
Caldithrix abyssi,0,2,0,1,0,1,0,1
Chlamydia gallinacea,0,1,0,0,0,0,0,0
Candidatus Protochlamydia amoebophila,1,0,0,0,0,0,0,0
Candidatus Protochlamydia naegleriophila,1,0,0,0,0,0,0,0
Simkania negevensis,0,0,3,1,0,1,5,1
Chlorobaculum limnaeum,0,1,0,0,0,0,0,0
Chlorobaculum parvum,0,1,3,2,0,1,3,1
Chlorobaculum tepidum,0,0,0,0,1,2,1,1
Chlorobium chlorochromatii,0,1,0,1,0,0,2,0
Chlorobium limicola,0,1,2,0,0,1,2,0
Chlorobium phaeobacteroides,1,2,0,0,1,3,0,0
Chlorobium phaeovibrioides,0,0,0,1,0,1,0,1
Chloroherpeton thalassium,0,0,0,0,3,0,0,1
Pelodictyon luteolum,0,0,5,0,0,1,4,1
Pelodictyon phaeoclathratiforme,1,0,0,0,0,1,0,1
Prosthecochloris aestuarii,1,0,0,1,1,0,0,0
Prosthecochloris sp. CIB 2401,1,0,0,1,0,2,1,0
Prosthecochloris sp. GSB1,1,0,0,0,0,0,0,0
Prosthecochloris sp. HL-130-GSB,0,3,0,0,0,0,1,1
Anaerolinea thermophila,1,0,0,1,0,0,0,0
Brevefilum fermentans,0,0,0,0,0,0,1,0
Pelolinea submarina,0,0,0,1,0,0,0,0
Candidatus Promineofilum breve,0,0,1,0,0,0,0,0
Chloroflexus aggregans,1,0,1,0,0,0,0,1
Roseiflexus castenholzii,0,1,0,2,1,1,1,1
Dehalococcoides mccartyi,1,0,2,1,0,1,1,2
Ktedonosporobacter rubrisoli,1,0,0,0,0,0,0,0
Tepidiforma bonchosmolovskayae,0,0,0,0,0,2,1,1
Sphaerobacter thermophilus,1,0,0,1,0,0,0,0
Desulfurispirillum indicum,0,1,3,0,0,0,0,2
Gloeobacter kilaueensis,0,1,0,0,1,0,0,0
Gloeobacter violaceus,0,0,0,0,0,1,0,0
Calditerrivibrio nitroreducens,0,1,1,0,0,0,1,0
Deferribacter desulfuricans,1,0,0,0,0,0,0,0
Denitrovibrio acetiphilus,0,0,0,0,1,0,0,0
Flexistipes sinusarabici,0,1,0,0,0,0,0,0
Geovibrio thiophilus,0,0,1,1,0,1,1,0
Deinococcus actinosclerus,0,0,0,0,0,1,0,0
Deinococcus gobiensis,0,1,0,1,0,0,0,0
Deinococcus irradiatisoli,0,0,1,0,0,0,0,0
Deinococcus metallilatus,0,0,0,0,0,0,1,0
Deinococcus peraridilitoris,0,0,1,0,0,0,0,0
Deinococcus proteolyticus,0,0,1,0,1,0,0,1
Deinococcus sp. AJ005,1,0,0,1,0,0,0,0
Deinococcus sp. NW-56,0,1,0,0,1,1,0,0
Deinococcus wulumuqiensis,1,0,0,0,0,0,0,0
Meiothermus ruber,0,0,2,0,0,0,1,0
Allomeiothermus silvanus,1,0,0,0,0,0,0,0
Oceanithermus profundus,1,1,0,0,0,0,0,1
Thermus thermophilus,0,0,0,1,2,1,0,0
Dictyoglomus thermophilum,0,0,0,1,0,0,0,0
Dictyoglomus turgidum,0,0,1,0,0,0,0,1
Elusimicrobium minutum,0,0,0,1,0,1,0,0
Candidatus Endomicrobium trichonymphae,0,0,0,0,1,0,0,0
Fibrobacter succinogenes,0,2,11,3,2,3,7,3
Alicyclobacillus acidocaldarius,4,0,1,0,1,1,0,0
Tumebacillus algifaecis,0,1,1,1,0,0,0,0
Tumebacillus avium,2,2,0,1,3,1,2,0
Shouchella clausii,1,2,0,0,0,0,0,1
Halalkalibacterium halodurans,1,0,2,0,0,0,0,0
Halalkalibacter krulwichiae,0,0,1,0,0,0,0,0
Shouchella lehensis,2,2,0,0,0,2,0,2
Alkalihalophilus pseudofirmus,2,0,0,0,0,0,0,0
Amphibacillus xylanus,1,0,0,0,0,0,0,0
Anoxybacillus amylolyticus,0,1,1,0,0,0,1,3
Bacillus albus,1,0,0,0,0,0,0,0
Bacillus altitudinis,2,0,1,0,0,0,0,0
Bacillus amyloliquefaciens,1,0,0,0,0,1,1,0
Bacillus atrophaeus,1,3,1,0,0,0,0,1
Evansella cellulosilytica,2,0,0,0,0,0,0,0
Bacillus cereus,3,3,4,6,0,0,1,0
Bacillus ciccensis,2,0,0,3,0,0,0,0
Niallia circulans,1,1,1,1,1,2,0,0
Heyndrickxia coagulans,2,1,0,1,0,0,0,1
Bacillus cytotoxicus,0,0,1,0,1,1,0,1
Bacillus dafuensis,0,1,0,1,0,0,0,0
Bacillus filamentosus,0,1,0,0,0,0,0,0
Bacillus freudenreichii,0,0,0,2,1,1,0,0
Bacillus glycinifermentans,0,1,2,2,3,0,1,0
Bacillus gobiensis,1,0,0,0,0,0,0,0
Bacillus haynesii,0,0,0,1,0,0,0,0
Sutcliffiella horikoshii,2,1,1,0,0,1,4,0
Bacillus infantis,0,0,0,1,0,0,0,0
Lederbergia lenta,0,1,1,0,0,0,0,0
Bacillus luti,0,1,0,0,0,0,0,0
Bacillus marisflavi,3,1,0,0,0,1,0,0
Priestia megaterium,4,3,1,2,0,0,1,0
Bacillus methanolicus,0,1,0,1,0,0,0,0
Bacillus miscanthi,1,1,0,2,0,0,0,0
Bacillus mobilis,0,0,0,1,0,0,0,0
Bacillus mojavensis,0,0,0,1,0,0,0,0
Bacillus mycoides,1,1,0,1,0,1,0,2
Bacillus paralicheniformis,0,0,1,0,0,1,0,1
Bacillus paranthracis,0,0,0,0,2,1,0,1
Bacillus pseudomycoides,1,4,0,0,0,0,0,0
Bacillus pumilus,0,1,1,1,1,0,2,0
Bacillus safensis,0,0,3,1,0,1,2,0
Bacillus smithii,1,0,0,0,1,0,0,0
Bacillus sonorensis,1,0,1,2,0,0,0,0
Bacillus sp. 1NLA3E,0,2,0,0,1,0,0,0
Bacillus sp. Cs-700,1,1,0,0,0,0,0,0
Bacillus sp. DSL-17,1,4,1,0,2,0,0,0
Bacillus sp. FJAT-18017,3,1,0,0,0,1,0,0
Bacillus sp. FJAT-22090,2,2,0,1,0,0,0,0
Bacillus sp. FJAT-42376,0,3,1,0,2,0,0,4
Bacillus sp. FJAT-45348,0,0,3,0,0,1,3,1
Bacillus sp. KH172YL63,0,2,0,0,0,0,0,0
Bacillus sp. N1-1,0,0,1,2,0,0,0,0
Bacillus sp. N3536,0,0,0,0,1,0,0,0
Bacillus sp. NSP9.1,1,0,1,1,0,0,1,0
Bacillus sp. OxB-1,1,2,0,0,0,0,0,0
Bacillus sp. PAMC26568,1,0,0,1,0,0,0,0
Bacillus sp. S3,2,1,0,0,1,2,0,0
Bacillus sp. SB49,1,2,0,1,1,0,0,1
Bacillus sp. X1(2014),0,1,0,0,0,0,0,1
Bacillus sp. Y1,0,0,1,0,0,0,0,0
Bacillus subtilis,1,1,2,1,1,0,0,0
Bacillus tequilensis,0,0,0,0,0,1,0,0
Bacillus thermoamylovorans,0,0,1,0,0,0,0,0
Bacillus thuringiensis,1,1,1,2,2,1,1,2
Bacillus vallismortis,0,1,0,1,2,2,1,2
Bacillus velezensis,1,0,2,0,0,0,0,0
Rossellomorea vietnamensis,0,0,1,1,0,0,0,0
Bacillus weihaiensis,1,1,1,1,0,0,0,0
Peribacillus frigoritolerans,0,0,0,1,0,0,0,0
Cytobacillus kochii,0,0,1,1,0,0,0,0
Cytobacillus oceanisediminis,1,0,2,1,0,0,0,0
Fictibacillus arsenicus,0,1,0,0,0,0,0,0
Fictibacillus phosphorivorans,2,0,0,2,2,1,0,0
Geobacillus genomosp. 3,1,0,0,1,0,0,0,0
Geobacillus sp. WCH70,0,1,0,0,0,0,0,0
Geobacillus subterraneus,1,1,0,1,1,0,0,2
Geobacillus thermodenitrificans,0,1,0,1,0,0,0,0
Gracilibacillus sp. SCU50,0,1,0,0,0,0,0,0
Halobacillus halophilus,0,1,0,0,1,1,0,1
Halobacillus litoralis,0,0,2,0,0,2,1,0
Halobacillus mangrovi,0,2,0,0,0,0,0,0
Lentibacillus amyloliquefaciens,0,0,0,1,1,0,0,1
Lysinibacillus fusiformis,1,0,0,0,0,0,0,0
Lysinibacillus sp. 2017,0,2,1,0,0,0,1,0
Lysinibacillus sp. SGAir0095,0,0,0,1,0,0,1,0
Lysinibacillus sp. YS11,1,0,0,0,0,0,0,0
Lysinibacillus sphaericus,1,0,0,2,0,0,0,0
Lysinibacillus timonensis,1,0,1,1,0,0,0,0
Mesobacillus foraminis,1,2,0,1,0,0,0,2
Mesobacillus jeotgali,1,1,1,0,0,0,0,0
Metabacillus litoralis,0,0,0,0,0,1,1,0
Metabacillus sp. KUDC1714,0,0,0,1,1,1,0,0
Neobacillus mesonae,1,0,2,2,0,0,0,0
Oceanobacillus iheyensis,1,0,1,2,0,0,0,0
Oceanobacillus kimchii,0,1,0,2,1,0,0,0
Oceanobacillus sp. 160,0,0,1,2,2,0,0,0
Parageobacillus genomosp. 1,0,1,0,0,0,1,0,0
Parageobacillus thermoglucosidasius,0,0,1,0,0,0,0,0
Paraliobacillus sp. X-1125,1,0,0,0,0,0,0,0
Peribacillus asahii,0,0,0,0,0,0,2,0
Peribacillus butanolivorans,2,1,1,0,0,0,0,0
Peribacillus muralis,1,0,0,1,0,0,0,0
Peribacillus simplex,1,0,0,0,0,0,0,0
Pontibacillus sp. HMF3514,0,3,0,4,1,1,1,3
Pradoshia sp. D12,1,0,2,1,0,0,1,0
Psychrobacillus glaciei,1,0,1,0,0,0,0,0
Psychrobacillus sp. AK 1817,1,0,0,0,0,0,0,0
Salicibibacter kimchii,1,0,0,0,0,0,0,0
Salimicrobium jeotgali,0,0,4,2,0,1,0,1
Virgibacillus dokdonensis,1,0,0,1,0,1,0,0
Virgibacillus halodenitrificans,1,1,0,1,0,0,0,0
Virgibacillus necropolis,1,0,0,1,0,0,0,0
Virgibacillus phasianinus,1,0,0,0,0,0,2,0
Virgibacillus sp. 6R,1,0,0,0,0,0,0,0
Virgibacillus sp. Bac330,2,0,0,0,0,0,0,0
Virgibacillus sp. MSP4-1,1,1,0,0,0,0,0,0
Virgibacillus sp. SK37,0,1,4,2,0,2,6,2
Brochothrix thermosphacta,2,1,0,1,0,0,0,0
Listeria grayi,1,0,1,0,0,0,0,0
Listeria innocua,1,0,0,1,0,0,0,0
Listeria ivanovii,0,1,0,0,0,0,0,0
Listeria monocytogenes,1,3,0,1,0,0,0,0
Listeria seeligeri,0,1,0,0,0,0,0,0
Listeria sp. PSOL-1,0,1,0,0,0,0,0,0
Listeria weihenstephanensis,0,0,0,0,1,0,0,0
Listeria welshimeri,0,2,0,0,0,0,0,0
Aneurinibacillus soli,0,1,1,0,0,0,0,0
Aneurinibacillus sp. XH2,2,0,1,0,0,0,1,0
Brevibacillus agri,0,1,0,0,1,0,0,1
Brevibacillus brevis,2,1,2,0,2,1,0,1
Brevibacillus laterosporus,1,0,1,2,0,0,0,0
Brevibacillus sp. SCSIO 07484,0,1,3,0,0,0,0,0
Cohnella abietis,0,1,2,0,0,0,0,1
Cohnella candidum,0,1,0,0,1,0,0,0
Cohnella sp. KS 22,0,2,0,0,0,0,0,0
Cohnella sp. MFER-1,3,0,1,1,0,1,0,0
Paenibacillus albus,1,0,1,0,0,0,0,0
Paenibacillus alvei,1,1,1,1,0,0,0,0
Paenibacillus antarcticus,0,1,1,0,0,0,0,0
Paenibacillus baekrokdamisoli,3,0,0,0,0,0,0,1
Paenibacillus barcinonensis,0,1,6,6,1,0,2,1
Paenibacillus beijingensis,1,0,2,0,1,0,0,1
Paenibacillus borealis,0,0,2,2,0,1,4,2
Paenibacillus bovis,0,1,1,1,0,0,0,1
Paenibacillus brasilensis,0,0,0,1,0,0,0,0
Paenibacillus cellulosilyticus,0,2,1,1,0,0,0,0
Paenibacillus cellulositrophicus,0,1,2,2,0,0,0,0
Paenibacillus chitinolyticus,0,1,0,1,1,0,0,1
Paenibacillus donghaensis,0,0,5,3,0,0,2,4
Paenibacillus durus,2,2,1,2,1,0,0,1
Paenibacillus glucanolyticus,0,0,1,0,1,0,0,0
Paenibacillus graminis,1,0,4,0,0,0,4,1
Paenibacillus guangzhouensis,2,1,0,1,1,2,0,0
Paenibacillus ihbetae,1,1,2,0,0,0,0,1
Paenibacillus jilunlii,1,0,0,0,0,0,0,0
Paenibacillus kribbensis,2,0,0,0,0,1,0,0
Paenibacillus larvae,0,1,3,0,0,0,0,0
Paenibacillus lautus,0,2,1,2,0,0,0,0
Paenibacillus lentus,1,2,1,1,1,0,1,1
Paenibacillus lutimineralis,0,0,0,2,0,0,0,0
Paenibacillus mucilaginosus,0,2,0,0,1,0,0,0
Paenibacillus naphthalenovorans,1,0,0,2,1,0,1,0
Paenibacillus odorifer,1,0,5,4,0,0,2,0
Paenibacillus physcomitrellae,0,1,2,0,0,0,0,0
Paenibacillus polymyxa,0,3,4,1,1,2,5,2
Paenibacillus protaetiae,1,1,0,1,0,0,0,0
Paenibacillus psychroresistens,0,0,1,0,1,1,2,0
Paenibacillus riograndensis,0,0,4,1,2,1,4,0
Paenibacillus sabinae,0,0,0,2,0,0,0,1
Paenibacillus sp. 12200R-189,1,0,0,0,2,2,0,0
Paenibacillus sp. 14171R-81,1,2,0,0,0,0,0,0
Paenibacillus sp. 32O-W,1,1,2,1,0,0,0,0
Paenibacillus sp. 37,0,0,0,2,0,0,2,0
Paenibacillus sp. B01,3,1,0,1,0,0,0,0
Paenibacillus sp. BIHB4019,0,1,0,2,0,0,0,0
Paenibacillus sp. CAA11,1,0,3,1,0,1,0,0
Paenibacillus sp. Cedars,0,0,0,1,0,0,0,0
Paenibacillus sp. DCT19,1,3,0,0,0,0,0,0
Paenibacillus sp. E222,1,1,1,0,0,0,0,0
Paenibacillus sp. FSL H7-0357,1,0,1,1,1,0,0,0
Paenibacillus sp. FSL P4-0081,1,1,1,1,0,0,0,0
Paenibacillus sp. FSL R5-0345,0,0,0,1,0,0,0,0
Paenibacillus sp. FSL R5-0912,1,1,0,0,0,0,0,0
Paenibacillus sp. FSL R7-0273,1,0,2,2,0,0,0,0
Paenibacillus sp. FSL R7-0331,1,1,2,2,0,0,0,0
Paenibacillus sp. HB172198,3,1,0,0,2,1,1,1
Paenibacillus sp. IHB B 3084,0,0,5,0,2,1,0,0
Paenibacillus sp. IHBB 10380,2,3,1,2,0,0,1,0
Paenibacillus sp. JDR-2,0,2,3,1,0,0,1,2
Paenibacillus sp. UniB2,1,0,1,1,0,0,0,0
Paenibacillus sp. URB8-2,1,0,0,1,1,0,0,2
Paenibacillus sp. Y412MC10,0,2,0,0,0,0,0,0
Paenibacillus stellifer,1,2,1,0,0,0,0,0
Paenibacillus swuensis,0,1,0,0,0,0,0,0
Paenibacillus thiaminolyticus,0,0,1,1,0,0,0,0
Paenibacillus xylanexedens,0,1,2,0,0,0,3,0
Paenibacillus xylanilyticus,0,3,0,0,0,2,1,0
Paenibacillus yonginensis,0,0,0,2,0,1,0,0
Saccharibacillus brassicae,0,0,0,1,0,1,0,0
Thermobacillus composti,2,0,0,0,0,0,0,0
Jeotgalibacillus malaysiensis,2,1,1,1,3,2,0,0
Kurthia sp. 11kri321,2,1,0,0,0,0,0,0
Kurthia zopfii,1,0,1,1,0,0,0,0
Paenisporosarcina antarctica,0,0,0,1,0,0,0,1
Paenisporosarcina sp. K2R23-3,0,0,1,0,0,0,0,0
Planococcus antarcticus,0,1,0,0,0,0,0,0
Planococcus faecalis,1,0,1,1,0,1,2,0
Planococcus halocryophilus,0,2,0,1,1,0,0,0
Planococcus sp. MB-3u-03,1,0,0,0,1,1,0,1
Planococcus sp. PAMC 21323,1,0,0,0,0,1,1,1
Planococcus sp. Y42,0,2,0,2,0,2,1,0
Planococcus versutus,0,0,1,0,0,0,0,0
Planococcus glaciei,0,0,1,1,0,1,1,2
Rummeliibacillus stabekisii,1,0,0,0,0,0,1,0
Solibacillus silvestris,2,1,1,0,2,0,0,0
Solibacillus sp. R5-41,1,0,0,0,0,1,0,0
Sporosarcina pasteurii,0,1,0,0,0,0,0,0
Sporosarcina psychrophila,1,2,0,1,0,0,0,0
Sporosarcina sp. PTS2304,1,1,1,0,1,0,0,1
Sporosarcina ureae,1,4,1,0,0,0,0,1
Sporosarcina ureilytica,2,0,0,0,0,0,0,0
Ureibacillus thermosphaericus,0,1,0,1,0,0,0,0
Sporolactobacillus terrae,0,1,0,2,3,0,1,0
Jeotgalicoccus saudimassiliensis,1,2,0,1,0,0,0,0
Macrococcus canis,1,0,0,3,1,0,1,1
Macrococcus sp. IME1552,0,0,0,2,0,1,0,0
Salinicoccus halodurans,1,0,0,0,2,2,0,0
Staphylococcus aureus,3,1,0,1,0,0,0,0
Staphylococcus auricularis,2,0,0,0,0,0,0,0
Staphylococcus capitis,0,0,0,1,0,1,0,0
Staphylococcus caprae,1,1,0,1,0,0,0,0
Staphylococcus carnosus,0,0,0,0,2,1,1,0
Staphylococcus chromogenes,0,0,0,0,1,0,0,0
Staphylococcus cohnii,1,1,1,1,0,0,0,1
Staphylococcus condimenti,0,2,0,0,0,0,0,0
Staphylococcus delphini,1,1,0,1,1,0,0,0
Staphylococcus epidermidis,1,0,0,1,0,0,1,0
Staphylococcus felis,0,0,1,0,0,0,1,1
Mammaliicoccus fleurettii,1,0,0,0,0,0,0,0
Staphylococcus hominis,0,3,0,0,0,0,0,0
Mammaliicoccus lentus,0,1,0,1,0,0,0,0
Staphylococcus lugdunensis,0,1,2,1,0,0,0,1
Staphylococcus lutrae,0,0,0,1,0,0,0,0
Staphylococcus muscae,2,0,0,0,0,0,0,0
Staphylococcus nepalensis,1,0,0,0,0,0,0,0
Staphylococcus pettenkoferi,1,0,0,0,0,0,0,0
Staphylococcus piscifermentans,0,1,0,1,3,0,0,0
Staphylococcus saprophyticus,2,1,1,1,1,0,0,0
Staphylococcus sciuri,1,1,0,0,0,0,0,0
Staphylococcus simiae,2,1,0,0,0,0,0,0
Staphylococcus simulans,0,0,2,0,0,0,0,0
Staphylococcus sp. 17KM0847,1,1,1,0,0,0,0,0
Staphylococcus sp. SDB 2975,0,0,0,1,0,0,0,0
Staphylococcus stepanovicii,0,0,0,1,0,1,0,3
Mammaliicoccus vitulinus,1,1,0,0,0,0,0,0
Staphylococcus xylosus,0,1,1,1,0,0,0,0
Kroppenstedtia eburnea,0,1,0,0,0,0,0,0
Laceyella sacchari,0,0,0,0,0,0,1,0
Novibacillus thermophilus,0,1,0,1,0,0,0,1
Staphylospora marina,0,0,1,0,0,1,3,1
Thermoactinomyces vulgaris,1,1,0,0,0,0,0,0
Abiotrophia defectiva,0,0,1,0,0,1,0,0
Aerococcus christensenii,0,1,1,0,0,0,0,0
Aerococcus sanguinicola,2,1,0,1,0,0,0,0
Carnobacterium divergens,1,1,0,0,0,0,0,0
Carnobacterium inhibens,1,0,0,0,0,0,0,0
Carnobacterium maltaromaticum,1,1,0,0,0,0,0,0
Carnobacterium sp. 17-4,0,1,0,0,0,0,0,0
Carnobacterium sp. CP1,0,1,0,1,0,0,0,0
Dolosigranulum pigrum,0,1,2,0,0,1,0,1
Jeotgalibaca arthritidis,0,0,0,0,1,0,0,0
Jeotgalibaca dankookensis,2,1,1,0,0,0,0,0
Jeotgalibaca porci,0,2,0,0,0,0,0,0
Jeotgalibaca sp. PTS2502,1,1,0,0,0,0,0,0
Marinilactibacillus sp. 15R,0,2,0,0,0,0,0,0
Enterococcus avium,1,2,3,0,0,0,1,1
Enterococcus casseliflavus,0,0,0,0,0,0,0,1
Enterococcus cecorum,1,0,0,2,0,0,0,0
Enterococcus durans,1,1,0,0,0,0,0,0
Enterococcus faecalis,2,0,0,3,0,0,0,0
Enterococcus faecium,747,117,45,164,1,1,1,5
Enterococcus gilvus,0,2,0,0,0,0,0,0
Enterococcus hirae,0,0,0,1,0,0,0,0
Enterococcus mundtii,1,2,0,0,0,0,0,0
Enterococcus saigonensis,1,2,0,0,0,4,1,2
Enterococcus sp. DA9,2,0,0,0,0,0,0,0
Enterococcus sp. FDAARGOS_553,1,0,0,0,0,0,0,0
Enterococcus sp. M190262,0,0,0,1,0,0,0,0
Enterococcus thailandicus,0,0,0,1,0,0,0,0
Melissococcus plutonius,1,1,1,0,0,2,0,2
Tetragenococcus halophilus,1,1,0,1,0,0,0,2
Tetragenococcus koreensis,0,1,0,0,0,0,0,0
Tetragenococcus osmophilus,0,0,0,1,0,0,0,0
Vagococcus penaei,0,0,1,0,0,0,0,0
Vagococcus sp. CF-49,0,0,0,0,0,1,0,0
Vagococcus sp. HDW17A,0,0,0,1,0,0,0,0
Vagococcus sp. MN-17,0,0,0,1,0,0,0,0
Vagococcus teuberi,0,0,0,0,1,0,0,0
Lactobacillus acetotolerans,1,0,0,2,0,0,0,0
Ligilactobacillus acidipiscis,0,0,0,0,0,0,0,1
Lactobacillus acidophilus,3,0,0,1,0,0,0,0
Ligilactobacillus agilis,0,1,0,1,0,0,0,0
Companilactobacillus alimentarius,1,1,0,1,0,2,0,1
Lactobacillus allii,0,0,0,1,0,1,0,1
Lactobacillus amylolyticus,0,1,4,1,1,1,3,2
Amylolactobacillus amylophilus,1,0,0,0,0,0,0,0
Lactobacillus amylovorus,0,0,1,0,0,0,0,0
Ligilactobacillus animalis,0,2,0,0,0,0,0,0
Lactobacillus backii,0,2,0,0,0,2,2,1
Loigolactobacillus bifermentans,1,0,0,0,0,0,0,0
Lactobacillus bombi,1,0,0,0,0,0,0,0
Lacticaseibacillus casei,1,1,0,0,0,0,0,0
Loigolactobacillus coryniformis,1,0,0,0,0,0,0,0
Companilactobacillus crustorum,0,1,0,1,1,0,0,0
Latilactobacillus curvatus,0,1,1,2,1,0,0,2
Lactobacillus delbrueckii,1,1,0,0,0,0,0,0
Lapidilactobacillus dextrinicus,0,1,0,0,0,0,0,0
Limosilactobacillus fermentum,2,1,2,1,0,0,0,0
Limosilactobacillus frumenti,1,1,0,1,0,0,0,0
Latilactobacillus fuchuensis,0,0,0,0,0,0,1,0
Companilactobacillus futsaii,0,2,0,0,0,0,0,0
Limosilactobacillus gastricus,1,1,0,0,0,0,0,0
Lactobacillus ginsenosidimutans,0,0,1,0,1,1,1,0
Latilactobacillus graminis,1,0,1,0,0,0,1,0
Schleiferilactobacillus harbinensis,0,1,0,0,1,0,0,2
Lactobacillus heilongjiangensis,1,2,0,0,0,0,0,1
Lactobacillus helveticus,0,0,2,0,0,0,1,0
Lentilactobacillus hilgardii,1,0,0,0,0,0,0,0
Paucilactobacillus hokkaidonensis,3,0,0,0,0,0,0,0
Liquorilactobacillus hordei,2,0,1,0,0,0,0,0
Lactobacillus iners,0,2,0,1,1,0,0,1
Lactobacillus jensenii,0,2,0,0,1,1,0,1
Lactobacillus johnsonii,0,2,2,0,0,0,0,0
Lactobacillus kefiranofaciens,0,1,0,0,0,0,0,0
Apilactobacillus kunkeei,0,1,0,0,0,0,0,0
Liquorilactobacillus mali,0,0,0,0,0,0,1,1
Lacticaseibacillus manihotivorans,0,0,0,1,0,0,1,0
Limosilactobacillus mucosae,2,0,0,1,0,0,0,0
Ligilactobacillus murinus,4,0,1,0,0,0,0,0
Liquorilactobacillus nagelii,0,0,1,0,0,1,0,0
Paucilactobacillus oligofermentans,0,1,1,1,0,0,0,0
Lentilactobacillus parabuchneri,0,0,1,0,0,0,0,0
Lacticaseibacillus paracasei,0,1,0,0,0,0,0,0
