species,abundance_cols.Healthy_stool_100_100,abundance_cols.Healthy_stool_100_10,abundance_cols.Healthy_stool_100_1,abundance_cols.Healthy_stool_100_50,abundance_cols.Healthy_stool_10_100,abundance_cols.Healthy_stool_10_10,abundance_cols.Healthy_stool_10_1,abundance_cols.Healthy_stool_10_50
Campylobacter hominis,1,0,0,1,0,0,0,0
Campylobacter hyointestinalis,3,3,0,0,0,0,0,0
Campylobacter iguaniorum,2,0,0,0,0,0,0,0
Campylobacter insulaenigrae,1,0,1,3,0,0,0,0
Campylobacter jejuni,12,6,0,5,0,0,0,0
Campylobacter lari,3,0,0,0,0,0,0,0
Campylobacter mucosalis,0,1,0,1,0,0,0,0
Campylobacter ornithocola,1,0,0,0,0,0,0,0
Campylobacter peloridis,4,0,0,0,0,0,0,0
Campylobacter pinnipediorum,3,1,0,0,0,0,0,0
Campylobacter rectus,0,1,0,0,1,0,0,0
Campylobacter showae,2,5,3,5,0,5,4,4
Campylobacter sp. CCUG 57310,0,2,0,1,1,0,0,0
Campylobacter sp. CGEMS,1,0,0,0,0,0,0,0
Campylobacter lanienae,0,1,1,1,1,3,0,0
Campylobacter sp. RM12175,0,0,0,1,0,0,0,0
Campylobacter sp. RM16192,2,6,2,4,10,6,1,1
Campylobacter sp. RM16704,1,0,2,0,0,0,0,0
Campylobacter sp. RM6914,1,3,0,4,4,1,1,6
Campylobacter sp. RM8964,0,0,1,0,0,0,0,0
Campylobacter sputorum,3,1,0,3,0,0,0,0
Campylobacter subantarcticus,1,2,0,1,0,0,0,0
Campylobacter upsaliensis,1,2,1,1,0,0,0,0
Campylobacter ureolyticus,6,1,0,1,3,2,4,2
Campylobacter volucris,0,1,0,0,0,0,0,0
Halarcobacter bivalviorum,1,0,1,0,0,1,0,0
Halarcobacter ebronensis,4,0,1,1,0,0,0,0
Pseudoarcobacter acticola,1,4,1,4,0,0,0,0
Sulfurospirillum barnesii,0,3,1,3,0,0,0,0
Sulfurospirillum cavolei,4,1,2,0,0,0,0,0
Sulfurospirillum deleyianum,0,1,2,2,0,0,0,0
Sulfurospirillum halorespirans,1,5,0,3,0,0,3,2
Sulfurospirillum multivorans,0,1,1,0,0,3,3,1
Sulfurospirillum sp. UCH001,2,0,0,4,0,0,0,0
Helicobacter apodemus,0,0,0,0,0,0,1,0
Helicobacter bilis,3,4,0,1,0,0,0,0
Helicobacter bizzozeronii,1,0,0,0,0,0,0,0
Helicobacter canadensis,0,4,0,0,0,0,0,0
Helicobacter canis,2,3,0,0,0,0,0,0
Helicobacter cetorum,1,0,0,0,0,0,0,0
Helicobacter cholecystus,3,3,0,0,0,0,0,0
Helicobacter cinaedi,1,2,1,1,0,0,0,0
Helicobacter felis,0,1,0,1,0,0,0,0
Helicobacter hepaticus,3,0,0,0,0,0,0,0
Helicobacter himalayensis,0,3,1,4,2,1,1,2
Helicobacter mustelae,4,0,1,0,0,0,0,0
Helicobacter pullorum,2,3,0,0,0,0,0,0
Helicobacter pylori,5,7,6,3,3,10,3,4
Helicobacter sp. MIT 01-6242,1,0,0,0,0,0,0,0
Sulfuricurvum kujiense,0,3,1,1,2,4,3,0
Sulfurimonas autotrophica,0,0,0,1,0,0,0,0
Sulfurimonas denitrificans,1,0,0,2,0,0,0,0
Sulfurimonas gotlandica,5,7,9,2,2,2,5,4
Sulfurimonas sp. 1-1N,2,2,24,5,11,13,34,14
Sulfurimonas sp. GYSZ_1,1,3,2,0,0,1,0,0
Sulfurimonas sp. NW10,2,1,3,1,0,0,0,0
Wolinella succinogenes,3,0,0,0,1,0,0,0
Caminibacter mediatlanticus,5,1,20,4,6,3,14,10
Cetia pacifica,1,0,0,2,0,0,1,1
Nautilia profundicola,0,3,0,2,1,0,0,0
Nautilia sp. PV-1,4,3,1,6,2,2,1,4
Sulfuricaulis limicola,1,1,0,0,1,0,0,0
Sulfurifustis variabilis,2,0,0,0,3,3,0,0
Aeromonas caviae,2,3,0,1,5,1,1,1
Aeromonas dhakensis,1,2,0,2,0,0,0,0
Aeromonas encheleia,2,0,0,0,0,0,0,0
Aeromonas hydrophila,3,5,0,3,0,0,0,0
Aeromonas media,4,2,7,7,4,0,0,4
Aeromonas salmonicida,1,1,3,3,5,5,5,3
Aeromonas schubertii,6,4,0,2,0,0,0,0
Aeromonas sp. 1805,1,0,0,0,0,0,0,0
Aeromonas sp. ASNIH2,0,1,0,0,0,0,0,0
Aeromonas sp. ASNIH4,1,0,0,0,0,0,0,0
Aeromonas sp. CA23,2,0,0,0,1,0,0,0
Aeromonas sp. CU5,2,0,0,0,0,0,0,0
Aeromonas veronii,9,11,6,11,18,15,5,5
Oceanimonas sp. GK1,3,0,11,1,0,7,13,0
Oceanisphaera avium,6,8,61,11,6,28,47,32
Oceanisphaera profunda,0,0,2,0,1,0,3,0
Tolumonas auensis,5,2,3,3,0,0,0,0
Zobellella denitrificans,2,7,23,5,9,14,19,8
Succinivibrio dextrinosolvens,6,15,36,19,13,13,43,23
Agarivorans gilvus,0,1,1,1,0,0,0,0
Alteromonas australica,2,4,0,5,0,0,0,0
Alteromonas macleodii,4,1,1,8,0,0,0,0
Alteromonas mediterranea,2,0,1,0,4,4,1,6
Alteromonas naphthalenivorans,0,5,22,4,4,12,17,9
Alteromonas pelagimontana,1,2,1,0,0,0,0,0
Alteromonas sp. 76-1,0,0,0,0,0,1,1,3
Alteromonas sp. BL110,0,0,0,0,0,0,0,1
Alteromonas sp. Mac1,1,1,0,0,0,0,0,0
Alteromonas sp. RKMC-009,3,1,9,0,2,6,10,3
Alteromonas sp. RW2A1,1,0,0,0,0,0,0,0
Catenovulum sediminis,2,2,0,2,0,0,0,0
Catenovulum sp. CCB-QB4,2,1,0,1,0,0,0,0
Brumicola nitratireducens,5,0,1,4,4,5,0,1
Glaciecola sp. THG-3.7,18,19,104,20,26,67,101,50
Hydrocarboniclastica marina,0,0,0,1,0,0,0,0
Lacimicrobium alkaliphilum,4,2,2,6,0,0,0,0
Marinobacter adhaerens,0,0,1,0,0,0,0,0
Marinobacter fonticola,1,0,0,0,0,0,0,0
Marinobacter nauticus,1,1,3,2,0,5,3,4
Marinobacter psychrophilus,1,0,0,0,0,0,0,0
Marinobacter salarius,8,3,1,2,0,1,2,0
Marinobacter salinus,3,3,33,8,9,13,26,17
Marinobacter similis,1,0,1,0,7,2,4,0
Marinobacter sp. Arc7-DN-1,1,1,0,0,0,0,0,0
Marinobacter sp. BSs20148,0,1,0,0,0,0,0,0
Marinobacter sp. es.042,0,2,0,1,0,0,0,0
Marinobacter sp. JH2,2,2,1,1,0,0,0,0
Marinobacter sp. LQ44,0,0,1,0,0,0,0,0
Marinobacter sp. LV10R510-11A,3,0,0,3,0,0,0,0
Marinobacter sp. NP-4(2019),1,4,15,1,4,9,9,9
Paraglaciecola mesophila,1,3,5,6,4,3,14,5
Paraglaciecola psychrophila,2,5,5,3,1,0,2,0
Paraglaciecola sp. L1A13,0,0,2,0,0,1,0,0
Paraglaciecola sp. L3A3,3,1,0,2,0,0,0,1
Salinimonas lutimaris,3,1,1,0,0,0,1,0
Salinimonas sediminis,1,0,0,1,0,0,0,0
Salinimonas sp. KX18D6,2,0,1,0,0,0,0,0
Saliniradius amylolyticus,1,0,0,1,0,0,0,0
Colwellia beringensis,3,1,4,0,0,2,5,0
Colwellia psychrerythraea,4,4,5,2,6,7,4,6
Colwellia sp. 20A7,1,0,0,3,0,0,1,1
Colwellia sp. Arc7-635,2,2,0,0,0,0,0,0
Colwellia sp. Arc7-D,0,2,1,1,0,0,0,0
Colwellia sp. MT41,2,1,1,2,1,1,3,3
Colwellia sp. PAMC 20917,2,0,1,2,0,0,0,0
Colwellia sp. PAMC 21821,2,2,1,1,0,0,0,0
Litorilituus sediminis,1,1,0,0,0,0,0,0
Thalassotalea crassostreae,2,5,3,2,0,2,0,4
Thalassotalea sp. HSM 43,0,0,0,0,1,0,0,0
Thalassotalea sp. PS06,2,0,0,0,0,0,0,0
Ferrimonas balearica,2,5,1,0,1,0,0,0
Ferrimonas sp. S7,4,4,5,7,0,0,0,0
Idiomarina andamanensis,3,1,4,0,0,4,1,2
Idiomarina loihiensis,1,0,0,0,0,0,0,0
Idiomarina piscisalsi,1,2,0,0,0,0,0,0
Idiomarina sp. OT37-5b,3,1,0,4,0,0,0,0
Idiomarina sp. X4,1,0,0,0,0,2,1,0
Moritella marina,1,1,0,2,0,0,0,0
Moritella viscosa,2,0,0,1,0,0,0,0
Moritella yayanosii,1,2,2,0,0,1,0,2
Pseudoalteromonas agarivorans,1,2,0,0,0,0,0,0
Pseudoalteromonas aliena,3,1,1,2,1,1,0,0
Pseudoalteromonas arctica,1,0,0,1,0,0,0,0
Pseudoalteromonas atlantica,3,5,6,3,0,0,0,0
Pseudoalteromonas carrageenovora,1,0,0,0,0,0,0,1
Pseudoalteromonas espejiana,5,1,0,0,0,0,0,0
Pseudoalteromonas luteoviolacea,2,9,2,5,0,1,5,0
Pseudoalteromonas marina,0,0,6,2,2,1,13,6
Pseudoalteromonas phenolica,1,4,1,0,0,0,0,0
Pseudoalteromonas piratica,1,8,0,4,0,0,0,0
Pseudoalteromonas piscicida,1,1,0,0,0,0,0,0
Pseudoalteromonas rubra,2,1,1,3,0,0,0,0
Pseudoalteromonas ruthenica,0,0,2,0,0,0,1,0
Pseudoalteromonas shioyasakiensis,3,0,0,0,0,0,0,0
Pseudoalteromonas sp. 1_2015MBL_MicDiv,3,0,0,0,0,0,0,0
Pseudoalteromonas sp. A25,0,2,0,0,0,0,0,0
Pseudoalteromonas sp. DL-6,0,0,0,2,0,0,0,0
Pseudoalteromonas sp. JSTW,0,0,0,1,0,0,0,0
Pseudoalteromonas sp. NC201,1,0,0,0,0,0,0,0
Pseudoalteromonas sp. R3,3,5,3,2,0,0,0,0
Pseudoalteromonas spongiae,2,2,1,2,0,0,0,0
Pseudoalteromonas translucida,0,3,0,2,0,0,0,0
Pseudoalteromonas tunicata,2,0,0,1,0,0,0,0
Psychromonas ingrahamii,3,5,3,4,1,0,0,0
Psychromonas sp. CNPT3,2,0,2,1,1,1,1,3
Parashewanella spongiae,3,0,1,1,0,0,0,0
Parashewanella tropica,2,0,0,1,1,1,0,0
Shewanella aestuarii,4,5,3,0,0,0,0,0
Shewanella algae,4,0,1,0,0,0,0,0
Shewanella amazonensis,3,2,1,1,0,1,0,0
Shewanella baltica,5,3,25,7,3,15,30,13
Shewanella benthica,1,0,0,1,0,0,0,0
Shewanella bicestrii,0,1,0,0,0,0,0,1
Shewanella chilikensis,1,1,0,0,0,0,0,0
Shewanella decolorationis,1,0,0,0,0,0,0,0
Shewanella denitrificans,3,6,20,7,7,10,26,19
Shewanella donghaensis,0,1,1,1,1,0,0,0
Shewanella frigidimarina,4,5,1,1,0,0,0,0
Shewanella halifaxensis,0,1,14,3,2,12,17,11
Shewanella japonica,0,2,1,0,0,0,0,0
Shewanella khirikhana,3,2,0,0,0,0,0,0
Shewanella livingstonensis,0,2,1,4,3,1,1,2
Shewanella loihica,2,0,0,1,0,0,0,0
Shewanella marisflavi,0,1,7,3,3,5,8,5
Shewanella maritima,1,4,0,0,1,0,0,0
Shewanella oneidensis,1,2,7,4,2,0,7,5
Shewanella pealeana,0,1,1,2,0,0,0,0
Shewanella piezotolerans,3,6,2,2,2,0,1,1
Shewanella polaris,3,0,0,1,5,1,1,0
Shewanella psychrophila,3,0,0,1,0,0,0,0
Shewanella putrefaciens,1,1,0,0,0,0,0,0
Shewanella sediminis,1,0,0,0,0,0,0,0
Shewanella sp. Arc9-LZ,0,0,0,2,0,0,0,0
Shewanella sp. FDAARGOS_354,2,0,2,1,0,0,0,0
Shewanella sp. MEBiC00475,0,2,0,0,0,0,0,0
Shewanella sp. Pdp11,5,1,1,1,0,0,0,0
Shewanella sp. Scap07,2,1,1,2,0,0,0,0
Shewanella sp. SNU WT4,1,3,4,0,1,0,0,1
Shewanella sp. WE21,1,5,1,0,0,0,0,0
Shewanella sp. YLB-06,1,1,0,0,0,0,0,0
Shewanella violacea,3,0,3,4,5,0,0,3
Shewanella woodyi,0,1,2,0,0,0,0,0
Cardiobacterium hominis,2,1,0,2,0,0,0,0
Dichelobacter nodosus,2,1,1,4,3,1,2,1
Agarilytica rhodophyticola,8,1,5,2,3,1,1,3
Cellvibrio japonicus,2,1,1,0,0,0,0,0
Cellvibrio sp. KY-GH-1,4,3,2,1,1,1,1,0
Cellvibrio sp. KY-YJ-3,0,0,0,1,0,0,0,0
Cellvibrio sp. PSBB006,0,0,0,1,0,0,0,0
Cellvibrio sp. PSBB023,1,2,0,0,1,0,1,0
Saccharophagus degradans,3,2,0,1,0,0,0,0
Simiduia agarivorans,1,1,0,1,0,1,0,0
Teredinibacter turnerae,3,0,0,0,0,1,0,0
Congregibacter litoralis,0,0,0,1,0,0,0,0
Halioglobus japonicus,1,3,0,1,1,2,0,1
Halioglobus maricola,4,2,1,0,0,0,0,0
Halioglobus pacificus,0,1,1,2,2,0,0,0
Kineobactrum sp. M2,0,0,2,1,1,1,0,1
Microbulbifer agarilyticus,0,4,4,8,1,0,2,1
Microbulbifer aggregans,0,2,0,2,0,0,0,0
Microbulbifer hydrolyticus,3,0,0,2,4,2,4,6
Microbulbifer sp. A4B17,1,2,0,1,0,0,0,0
Microbulbifer sp. ALW1,4,1,3,3,0,0,0,0
Microbulbifer sp. GL-2,1,1,2,3,3,7,3,4
Microbulbifer sp. SH-1,5,3,3,0,1,0,3,2
Microbulbifer sp. THAF38,1,4,2,2,2,1,1,1
Microbulbifer sp. YPW1,1,1,2,0,1,0,1,0
Microbulbifer thermotolerans,2,2,3,2,1,1,0,0
Oceanicoccus sagamiensis,1,1,0,1,0,0,0,0
Spongiibacter sp. IMCC21906,0,1,0,0,0,0,0,0
Zhongshania aliphaticivorans,1,4,12,3,9,8,11,10
Allochromatium vinosum,2,4,4,2,10,1,2,7
Candidatus Nitrosoglobus terrae,2,0,0,1,0,0,0,0
Nitrosococcus halophilus,4,3,9,2,0,4,15,3
Nitrosococcus oceani,3,0,1,0,0,0,0,0
Nitrosococcus wardiae,0,3,29,6,1,15,33,15
Nitrosococcus watsonii,3,1,0,0,0,0,0,0
Rheinheimera sp. D18,0,1,1,3,0,0,0,0
Rheinheimera sp. LHK132,1,4,1,4,0,0,0,0
Thermochromatium tepidum,1,1,0,0,0,0,0,0
Thiocystis violascens,4,0,0,0,0,0,0,0
Candidatus Thiodictyon syntrophicum,0,1,0,0,0,0,0,0
Thioflavicoccus mobilis,5,1,3,2,1,1,0,0
Acidihalobacter ferrooxidans,0,0,1,2,0,0,0,0
Acidihalobacter prosperus,2,4,30,21,9,17,38,19
Alkalilimnicola ehrlichii,6,1,4,2,1,0,3,1
Ectothiorhodospira haloalkaliphila,1,0,2,1,1,3,2,1
Ectothiorhodospira sp. BSL-9,0,0,0,1,0,0,0,0
Halorhodospira halochloris,0,3,0,0,0,0,0,0
Spiribacter curvatus,0,0,0,1,0,0,0,0
Spiribacter roseus,3,2,0,0,0,0,0,0
Spiribacter salinus,0,1,2,0,0,0,0,0
Spiribacter sp. 2438,0,0,1,4,0,0,0,0
Thioalkalivibrio nitratireducens,2,0,17,0,11,12,25,9
Thioalkalivibrio sulfidiphilus,1,0,0,0,0,0,0,0
Granulosicoccus antarcticus,7,5,1,2,0,0,0,0
Sulfuriflexus mobilis,1,3,0,1,0,0,0,0
Halothiobacillus neapolitanus,2,0,1,0,0,0,0,0
Halothiobacillus sp. LS2,3,2,0,4,3,2,4,1
Guyparkeria halophila,2,1,0,1,3,1,0,0
Sulfurivermis fontis,1,1,1,2,1,0,0,0
Wenzhouxiangella marina,0,1,0,1,0,0,1,0
Woeseia oceani,1,1,0,0,0,1,0,0
Leminorella richardii,2,0,0,2,0,0,0,0
Pragia fontium,2,1,0,0,0,0,0,0
Pragia sp. CF-458,2,0,1,2,0,0,0,0
Atlantibacter hermannii,3,3,5,1,0,0,1,0
Buttiauxella agrestis,3,5,1,4,0,0,0,0
Buttiauxella sp. 3AFRM03,6,1,1,7,0,1,4,1
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,0,1,0,0,0,0,0,0
Candidatus Blochmannia floridanus,1,0,0,0,0,0,0,0
Candidatus Blochmanniella pennsylvanica,0,0,1,0,0,0,0,0
Candidatus Blochmanniella vafra,0,0,1,0,1,1,1,1
Candidatus Doolittlea endobia,0,2,0,0,0,0,0,0
Candidatus Gullanella endobia,1,0,0,1,0,1,0,1
Candidatus Williamhamiltonella defendens,4,1,6,4,7,10,7,5
Candidatus Hoaglandella endobia,0,0,1,0,0,0,0,0
Candidatus Mikella endobia,0,0,0,1,0,0,0,0
Candidatus Moranella endobia,0,1,0,0,1,0,0,0
Candidatus Purcelliella pentastirinorum,0,0,2,0,0,0,0,0
Candidatus Riesia pediculicola,0,1,1,0,0,0,0,0
Candidatus Riesia pediculischaeffi,0,1,0,0,0,0,0,0
Cedecea lapagei,1,0,3,3,0,0,0,0
Cedecea neteri,1,4,9,5,0,2,5,3
Cedecea sp. FDAARGOS_727,2,7,0,2,1,3,2,0
Citrobacter amalonaticus,0,5,2,1,0,0,0,0
Citrobacter farmeri,3,2,1,0,0,0,0,0
Citrobacter freundii,8,16,6,9,1,0,0,0
Citrobacter freundii complex sp. CFNIH2,0,0,1,1,0,0,0,0
Citrobacter koseri,1,3,0,1,0,0,0,0
Citrobacter portucalensis,2,7,3,9,0,0,0,0
Citrobacter rodentium,5,4,1,5,0,0,0,0
Citrobacter sp. CFNIH10,0,0,0,0,0,0,0,1
Citrobacter sp. CRE-46,0,1,0,0,0,0,0,0
Citrobacter sp. FDAARGOS_156,1,0,0,0,0,0,0,0
Citrobacter sp. LY-1,1,1,0,2,0,0,0,0
Citrobacter sp. NMI7904_11,0,6,2,1,0,2,1,1
Citrobacter sp. RHB25-C09,4,4,1,4,0,1,0,1
Citrobacter sp. RHB36-C18,0,1,0,0,0,0,0,0
Citrobacter sp. RHBSTW-00107,0,2,0,0,0,0,0,0
Citrobacter sp. RHBSTW-00570,0,1,0,0,0,0,0,0
Citrobacter sp. RHBSTW-01013,0,1,0,1,0,0,0,0
Citrobacter sp. SNU WT2,3,4,0,1,0,0,0,0
Citrobacter werkmanii,2,3,1,0,0,0,0,0
Cronobacter condimenti,7,4,1,4,0,0,0,0
Cronobacter dublinensis,0,0,1,2,0,0,0,0
Cronobacter malonaticus,4,2,0,1,0,0,0,0
Cronobacter muytjensii,0,0,0,3,0,0,0,0
Cronobacter sakazakii,4,2,1,1,0,1,0,2
Cronobacter turicensis,2,2,0,1,0,0,0,0
Cronobacter universalis,2,0,2,1,0,0,0,0
Enterobacter asburiae,3,9,4,5,2,4,2,0
Enterobacter bugandensis,2,2,1,0,4,1,2,1
Enterobacter cancerogenus,1,7,1,4,1,1,1,0
Enterobacter chengduensis,0,3,0,0,0,0,0,0
Enterobacter cloacae,14,22,9,15,6,5,0,3
Enterobacter cloacae complex sp.,2,0,5,1,1,1,3,1
Enterobacter hormaechei,5,2,4,5,0,1,0,0
Enterobacter kobei,1,2,0,0,0,0,0,0
Enterobacter ludwigii,1,4,0,0,0,0,0,0
Enterobacter oligotrophica,2,3,1,0,0,0,0,0
Enterobacter roggenkampii,2,3,2,2,0,0,0,0
Enterobacter sichuanensis,0,0,0,1,0,0,0,0
Enterobacter soli,1,1,0,0,0,0,0,0
Enterobacter sp. 638,2,6,2,3,0,0,0,0
Enterobacter sp. E76,9,7,0,4,11,3,8,8
Enterobacter sp. R4-368,0,1,0,0,0,0,0,0
Enterobacter sp. RHB15-C17,1,4,1,2,3,2,1,0
Enterobacter sp. RHBSTW-00175,1,5,1,2,0,0,0,0
Enterobacter sp. RHBSTW-00975,0,1,0,1,0,0,0,0
Enterobacter sp. RHBSTW-00994,3,5,0,6,0,0,0,0
Enterobacter sp. SA187,3,9,2,0,0,0,0,0
Escherichia albertii,28,45,34,30,2,3,6,3
Escherichia coli,10272,23912,9214,14673,2,2,3,4
Escherichia fergusonii,27,58,22,32,0,0,0,0
Escherichia marmotae,21,42,11,28,0,0,0,0
Escherichia sp. E4742,12,33,14,22,1,1,4,0
Escherichia sp. SCLE84,2,0,0,0,0,0,0,0
Gibbsiella quercinecans,1,2,1,1,1,0,0,0
Izhakiella sp. KSNA2,6,3,4,10,1,1,0,1
Klebsiella aerogenes,61,18,6,19,0,1,0,0
Klebsiella grimontii,4,0,0,1,0,0,0,0
Klebsiella huaxiensis,10,8,0,5,0,0,0,0
Klebsiella michiganensis,14,6,2,11,1,0,0,1
Klebsiella oxytoca,35,14,6,12,8,11,4,4
Klebsiella pneumoniae,10067,3922,1487,5804,0,0,0,0
Klebsiella quasipneumoniae,73,31,34,34,9,17,27,18
Klebsiella quasivariicola,7,0,0,4,0,0,0,0
Klebsiella sp. FDAARGOS_511,5,1,0,0,0,0,0,0
Klebsiella sp. LY,1,1,0,0,0,0,0,0
Klebsiella sp. M5al,1,0,1,0,0,0,0,0
Klebsiella sp. P1CD1,3,0,0,2,0,0,0,0
Klebsiella sp. PO552,8,1,1,3,0,0,0,0
Klebsiella variicola,6156,874,326,1203,0,5,2,1
Kluyvera intermedia,6,13,24,5,7,7,27,12
Kluyvera sp. PO2S7,1,2,2,1,0,0,0,0
Kosakonia arachidis,4,0,0,0,0,0,0,0
Kosakonia cowanii,2,2,3,0,7,3,3,3
Kosakonia oryzae,0,0,0,2,0,0,0,0
Kosakonia radicincitans,0,1,1,1,0,1,0,0
Kosakonia sacchari,3,2,3,3,0,0,0,0
Kosakonia sp. CCTCC M2018092,0,4,0,2,0,0,0,0
Leclercia adecarboxylata,2,2,2,2,1,1,0,0
Leclercia sp. 29361,6,3,0,1,1,0,0,1
Leclercia sp. W17,4,2,1,1,0,0,2,2
Leclercia sp. W6,0,0,0,1,0,0,0,0
Lelliottia amnigena,2,4,1,2,1,0,0,0
Lelliottia jeotgali,3,3,1,0,3,1,1,4
Lelliottia sp. WB101,1,0,1,1,0,0,0,0
Limnobaculum parvum,0,2,3,1,3,0,1,0
[Enterobacter] lignolyticus,3,6,1,2,2,4,0,2
Pluralibacter gergoviae,1,2,16,7,4,5,8,1
Pseudescherichia vulneris,6,0,0,1,0,0,0,0
Raoultella electrica,4,1,0,1,0,0,0,0
Raoultella ornithinolytica,4,2,0,2,0,0,0,0
Raoultella planticola,7,4,0,8,0,0,0,0
Raoultella terrigena,1,5,1,0,0,0,0,0
Salmonella bongori,3,7,1,3,0,0,0,0
Salmonella enterica,34,44,17,28,14,4,4,7
Scandinavium goeteborgense,0,2,2,0,0,0,0,0
Shigella boydii,14,37,9,12,0,0,0,0
Shigella dysenteriae,25,46,16,44,0,0,0,0
Shigella flexneri,18,29,5,15,0,0,0,0
Shigella sonnei,3,1,0,0,0,0,0,0
Shimwellia blattae,2,1,0,1,0,0,0,0
Yokenella regensburgei,6,4,0,11,0,0,0,0
Buchnera aphidicola,29,11,33,9,6,5,30,8
Candidatus Erwinia haradaeae,3,5,1,3,0,0,0,0
Erwinia amylovora,0,1,0,1,0,1,0,0
Erwinia billingiae,0,0,0,1,0,0,0,1
Erwinia gerundensis,4,4,28,1,3,9,33,22
Erwinia persicina,1,0,0,1,0,0,0,0
Erwinia pyrifoliae,1,0,0,1,0,0,0,0
Erwinia sp. J780,3,5,1,2,0,0,0,0
Erwinia tasmaniensis,3,2,3,3,0,0,0,0
Mixta calida,2,1,0,1,0,1,0,1
Mixta gaviniae,1,1,3,2,0,0,0,0
Mixta intestinalis,1,3,2,0,0,0,0,0
Mixta theicola,3,0,0,2,0,0,0,0
Pantoea agglomerans,1,3,1,0,0,0,0,0
Pantoea alhagi,1,0,1,2,0,0,0,0
Pantoea ananatis,0,2,0,0,0,0,0,1
Pantoea dispersa,1,1,0,1,0,0,0,0
Pantoea rwandensis,1,0,0,0,0,0,0,0
Pantoea sp. 201603H,3,0,0,1,0,1,0,1
Pantoea sp. At-9b,0,1,0,0,0,0,2,0
Pantoea sp. CCBC3-3-1,0,3,7,3,0,2,4,4
Pantoea sp. PSNIH1,3,1,1,0,0,0,0,0
Pantoea sp. SO10,1,3,0,0,0,0,0,0
Pantoea stewartii,2,1,2,0,0,0,0,0
Pantoea vagans,1,2,1,4,0,1,0,0
Tatumella citrea,0,3,2,1,0,0,0,1
Tatumella ptyseos,7,1,0,0,0,0,0,0
Wigglesworthia glossinidia,0,1,0,0,0,0,0,0
Edwardsiella hoshinae,1,6,1,3,0,0,0,0
Edwardsiella ictaluri,0,2,0,0,0,0,0,0
Edwardsiella piscicida,0,1,2,2,0,0,0,0
Edwardsiella tarda,2,2,3,0,2,0,0,0
Hafnia alvei,1,1,1,1,0,0,0,0
Hafnia paralvei,5,5,0,1,0,0,1,0
Arsenophonus endosymbiont of Aleurodicus dispersus,3,1,0,0,0,0,0,0
Arsenophonus endosymbiont of Aphis craccivora,0,1,0,0,0,0,0,0
Arsenophonus nasoniae,1,1,3,3,0,0,1,2
Morganella morganii,11,9,3,9,3,3,1,2
Photorhabdus asymbiotica,1,0,0,0,0,0,0,0
Photorhabdus laumondii,4,2,4,2,5,2,1,2
Photorhabdus thracensis,5,10,1,0,0,0,0,0
Proteus cibarius,2,0,0,3,0,0,0,0
Proteus hauseri,2,2,3,2,1,1,0,0
Proteus mirabilis,5,5,3,1,0,0,1,2
Proteus sp. CD3,1,1,1,1,0,0,0,0
Proteus sp. ZN5,0,2,20,3,4,7,11,6
Proteus vulgaris,5,4,0,2,0,0,0,0
Providencia heimbachae,2,1,1,1,0,0,0,0
Providencia rettgeri,2,4,2,4,0,0,1,0
Providencia rustigianii,0,3,17,6,3,8,17,11
Providencia sneebia,6,4,0,1,0,0,0,0
Providencia stuartii,6,2,5,3,3,3,0,5
Providencia vermicola,1,1,0,0,0,0,0,0
Xenorhabdus bovienii,1,6,1,4,16,11,6,13
Xenorhabdus doucetiae,0,0,0,1,0,0,0,0
Xenorhabdus hominickii,5,0,3,3,0,3,3,1
Xenorhabdus nematophila,2,5,4,0,0,0,0,0
Xenorhabdus poinarii,4,2,0,2,0,0,0,0
Brenneria goodwinii,1,1,0,0,1,1,0,0
Brenneria rubrifaciens,2,1,0,0,0,0,0,0
Dickeya chrysanthemi,4,3,1,2,0,0,0,0
Dickeya dadantii,4,0,0,0,0,0,0,0
Dickeya dianthicola,0,2,2,0,5,0,2,3
Musicola paradisiaca,4,6,2,8,3,1,1,4
Dickeya poaceiphila,1,2,3,1,0,0,0,0
Dickeya solani,1,2,0,3,6,4,1,0
Dickeya sp. Secpp 1600,0,0,0,2,0,0,0,0
Dickeya zeae,10,7,24,12,8,20,30,23
Lonsdalea britannica,4,0,1,4,0,0,0,0
Pectobacterium atrosepticum,3,2,2,3,0,0,0,0
Pectobacterium brasiliense,1,3,0,2,0,0,0,0
Pectobacterium carotovorum,6,1,2,3,0,0,2,0
Pectobacterium odoriferum,0,1,0,2,0,0,0,0
Pectobacterium parmentieri,3,7,32,7,6,12,32,13
Pectobacterium polaris,2,10,41,4,3,8,20,7
Pectobacterium punjabense,0,1,1,1,0,0,0,0
Pectobacterium versatile,1,2,0,4,0,0,0,0
Pectobacterium wasabiae,0,1,14,4,3,7,15,5
Candidatus Sodalis pierantonii,0,0,0,1,0,0,0,0
Sodalis endosymbiont of Henestaris halophilus,1,0,0,0,0,0,0,0
Sodalis glossinidius,2,1,1,1,0,0,0,0
Sodalis praecaptivus,4,1,0,0,2,0,0,1
Chania multitudinisentens,3,3,5,2,2,4,2,1
Ewingella americana,4,1,2,3,0,0,1,2
Nissabacter sp. SGAir0207,3,1,2,1,4,3,0,1
Rahnella aquatilis,3,0,0,0,0,0,0,0
Rahnella sp. ERMR1:05,1,3,0,1,0,0,0,0
Rouxiella badensis,1,2,1,1,0,0,0,3
Serratia fonticola,3,3,2,2,0,0,0,0
