species,abundance_cols.Healthy_stool_100_100_noerr,abundance_cols.Healthy_stool_100_10_noerr,abundance_cols.Healthy_stool_100_1_noerr,abundance_cols.Healthy_stool_100_50_noerr,abundance_cols.Healthy_stool_10_100_noerr,abundance_cols.Healthy_stool_10_10_noerr,abundance_cols.Healthy_stool_10_1_noerr,abundance_cols.Healthy_stool_10_50_noerr
Denitratisoma sp. DHT3,1,1,2,0,3,1,2,1
Methyloversatilis sp. RAC08,4,0,0,1,0,0,0,0
Sterolibacterium denitrificans,3,5,1,1,3,4,1,0
Sulfuritalea hydrogenivorans,2,0,0,0,0,2,1,2
Sulfuritortus calidifontis,1,1,1,0,0,0,0,0
Thiobacillus denitrificans,4,1,0,1,5,2,1,3
Dechloromonas aromatica (nom. nud.),2,3,0,1,2,4,3,2
Dechloromonas sp. HYN0024,6,3,0,4,1,0,1,1
Aromatoleum aromaticum,3,2,0,0,0,0,0,0
Azospira sp. I09,1,1,0,1,0,0,0,0
Azospira oryzae,0,0,0,0,1,0,0,0
Oryzomicrobium terrae,1,1,1,1,0,0,0,0
Parazoarcus communis,8,8,24,8,14,7,28,15
Azoarcus olearius,4,1,0,0,0,0,0,0
Azoarcus sp. CIB,2,7,1,0,0,0,0,0
Azoarcus sp. DD4,2,0,1,1,7,4,2,2
Azoarcus sp. DN11,1,0,0,2,0,0,0,0
Azoarcus sp. KH32C,2,5,0,2,10,8,3,8
Azoarcus sp. M9-3-2,2,4,2,3,4,3,2,0
Azoarcus sp. SY39,1,2,0,2,0,0,0,0
Thauera aromatica,1,0,0,0,1,1,1,1
Thauera chlorobenzoica,1,3,0,2,0,0,0,0
Thauera humireducens,1,1,1,4,6,2,1,2
Thauera sp. K11,6,2,1,2,0,2,1,2
Thauera aminoaromatica,5,1,0,3,3,0,0,0
Bradymonas sediminis,6,4,10,2,2,10,18,8
Desulfarculus baarsii,4,2,0,3,0,0,1,1
Desulfatibacillum aliphaticivorans,3,1,8,2,2,7,9,5
Desulfobacter hydrogenophilus,9,1,1,6,0,0,0,0
Desulfobacter postgatei,4,10,17,5,5,5,14,1
Desulforapulum autotrophicum,5,1,0,4,4,0,2,3
Desulfobacula toluolica,7,1,1,3,0,2,0,2
Desulfococcus multivorans,7,4,2,5,0,0,0,0
Desulfosudis oleivorans,5,6,11,5,0,6,10,4
Desulfosarcina alkanivorans,1,5,12,7,3,8,10,3
Desulfosarcina ovata,9,4,2,9,2,2,0,1
Desulfosarcina widdelii,2,2,1,1,0,0,1,0
Desulfobulbus oralis,5,6,31,12,5,19,32,17
Desulfobulbus propionicus,7,3,26,5,6,12,33,13
Desulfocapsa sulfexigens,5,2,0,3,1,0,0,0
Desulfopila sp. IMCC35004,6,2,2,3,1,2,0,0
Desulfopila sp. IMCC35005,3,7,2,3,0,0,0,0
Desulfotalea psychrophila,3,4,24,4,3,18,40,13
Desulfurivibrio alkaliphilus,3,4,13,4,8,8,20,10
Desulfohalobium retbaense,2,1,0,2,0,0,0,0
Desulfomicrobium baculatum,4,4,1,1,0,0,0,0
Desulfomicrobium orale,2,2,3,2,4,4,0,5
Desulfocurvibacter africanus,0,3,13,8,3,8,16,12
Candidatus Desulfovibrio trichonymphae,2,8,13,4,3,9,22,4
Oleidesulfovibrio alaskensis,6,5,2,0,0,0,0,0
Desulfovibrio carbinolicus,1,0,1,0,0,2,3,4
Solidesulfovibrio carbinoliphilus,1,2,1,0,0,0,0,0
Desulfovibrio desulfuricans,17,11,22,9,9,9,17,11
Desulfovibrio fairfieldensis,27,6,3,6,7,2,3,2
Desulfovibrio ferrophilus,5,2,0,0,0,0,0,0
Megalodesulfovibrio gigas,3,6,4,1,5,1,3,1
Maridesulfovibrio hydrothermalis,1,3,17,4,5,11,17,10
Solidesulfovibrio magneticus,4,1,0,1,0,0,0,0
Desulfovibrio marinus,3,3,14,7,3,10,17,7
Desulfovibrio piger,5696,1156,431,1668,4,5,1,4
Maridesulfovibrio salexigens,7,9,17,13,3,7,17,7
Desulfovibrio sp. 86,6,2,1,4,0,0,0,0
Desulfovibrio sp. G11,0,0,1,1,0,0,0,0
Desulfovibrio sp. IOR2,0,1,1,4,2,0,0,0
Desulfolutivibrio sulfodismutans,1,1,0,2,0,0,0,1
Nitratidesulfovibrio vulgaris,16,4,1,1,2,2,1,2
Lawsonia intracellularis,1,1,1,1,3,2,1,3
Pseudodesulfovibrio aespoeensis,3,3,16,5,2,7,15,13
Pseudodesulfovibrio indicus,6,2,20,7,6,9,17,7
Pseudodesulfovibrio piezophilus,8,3,3,6,2,4,0,3
Pseudodesulfovibrio profundus,2,0,0,0,0,0,0,0
Pseudodesulfovibrio sp. SRB007,3,0,1,0,0,0,0,0
Pseudodesulfovibrio sp. zrk46,11,4,2,5,3,2,1,2
Desulfurella acetivorans,1,1,0,0,0,0,0,0
Hippea maritima,0,2,2,2,0,0,0,0
Desulfuromonas soudanensis,3,1,0,0,0,0,1,0
Desulfuromonas sp. DDH964,1,2,1,1,0,0,0,0
Pelobacter acetylenicus,5,6,0,5,9,6,1,2
Syntrophotalea carbinolica,2,4,2,4,1,1,2,2
Pelobacter propionicus,3,6,4,4,0,0,0,0
Pelobacter sp. SFB93,3,5,0,5,2,4,3,3
Geoalkalibacter subterraneus,3,9,19,5,12,13,23,10
Geobacter anodireducens,1,2,0,1,5,0,0,1
Citrifermentans bemidjiense,1,1,0,2,0,0,0,0
Citrifermentans bremense,4,2,1,4,4,5,2,3
Geotalea daltonii,3,5,7,2,8,7,10,8
Trichlorobacter lovleyi,3,4,1,5,0,0,0,0
Geobacter metallireducens,1,1,0,0,0,0,0,0
Geobacter pickeringii,1,2,1,3,2,3,0,1
Geobacter sp. DSM 9736,4,6,9,3,4,3,10,5
Geobacter sp. FeAm09,4,3,0,5,2,0,0,1
Geobacter sp. M18,5,9,28,15,20,25,47,12
Geobacter sp. M21,1,3,0,1,4,0,1,0
Geobacter sulfurreducens,4,1,13,9,6,11,15,11
Geotalea uraniireducens,5,12,31,12,10,18,31,25
Anaeromyxobacter dehalogenans,0,5,0,3,0,1,1,2
Anaeromyxobacter sp. Fw109-5,6,6,1,2,0,0,0,0
Anaeromyxobacter sp. K,0,0,0,0,3,1,1,2
Archangium gephyra,4,0,2,1,3,4,3,3
Cystobacter fuscus,3,6,18,2,13,19,23,6
Melittangium boletus,1,0,1,3,0,3,0,5
Stigmatella aurantiaca,3,1,1,2,0,0,0,0
Haliangium ochraceum,6,2,3,3,5,4,1,3
Labilithrix luteola,4,1,0,1,4,2,0,1
Corallococcus coralloides,3,4,1,1,0,0,0,0
Corallococcus macrosporus,5,3,0,0,5,2,0,2
Myxococcus hansupus,2,1,2,0,5,7,4,1
Myxococcus stipitatus,2,1,0,2,2,1,0,2
Myxococcus xanthus,6,5,2,1,4,3,2,4
Chondromyces crocatus,2,0,0,2,0,0,0,0
Pajaroellobacter abortibovis,0,0,0,1,0,0,0,0
Sorangium cellulosum,8,16,37,11,24,20,46,23
Sandaracinus amylolyticus,4,2,2,2,5,6,1,2
Vulgatibacter incomptus,1,2,0,0,1,0,0,0
Desulfobacca acetoxidans,0,1,0,0,0,0,0,0
Desulfomonile tiedjei,2,2,1,2,0,0,0,0
Syntrophus aciditrophicus,3,3,4,5,2,1,4,1
Desulfoglaeba alkanexedens,1,0,0,0,0,2,2,1
Syntrophobacter fumaroxidans,10,6,5,5,0,2,0,0
Aliiarcobacter faecis,2,3,2,1,0,0,0,0
Arcobacter porcinus,2,0,0,1,0,0,0,0
Arcobacter anaerophilus,1,1,0,2,3,2,1,2
Arcobacter aquimarinus,6,1,1,2,0,0,0,0
Aliarcobacter butzleri,3,6,18,7,7,6,22,9
Arcobacter canalis,0,0,0,1,0,0,0,0
Aliarcobacter cibarius,6,1,4,1,4,2,2,2
Arcobacter cloacae,1,3,1,6,0,0,0,0
Aliarcobacter cryaerophilus,7,14,25,9,6,6,29,6
Arcobacter ellisii,4,1,0,2,0,0,0,0
Arcobacter halophilus,1,1,1,2,0,0,0,0
Arcobacter lanthieri,5,4,1,2,0,0,0,0
Arcobacter lekithochrous,4,4,2,1,0,0,0,0
Arcobacter marinus,4,1,3,0,0,0,2,0
Malaciobacter molluscorum,5,2,2,1,1,3,3,5
Malaciobacter mytili,5,1,0,2,0,0,0,0
Arcobacter nitrofigilis,4,1,0,3,0,0,0,0
Arcobacter pacificus,0,5,1,3,0,0,0,0
Arcobacter peruensis,1,0,1,1,0,1,0,1
Aliarcobacter skirrowii,2,2,2,3,3,1,1,3
Arcobacter suis,3,1,0,0,0,0,0,0
Aliarcobacter thereius,2,1,2,3,5,3,2,2
Aliarcobacter trophiarum,2,1,0,0,0,0,0,0
Arcobacter venerupis,2,6,2,2,2,1,2,3
Campylobacter armoricus,2,2,5,0,3,3,0,1
Campylobacter avium,4,0,0,1,0,0,0,0
Campylobacter blaseri,0,2,0,1,1,3,3,5
Campylobacter canadensis,1,2,1,4,0,0,0,0
Campylobacter coli,3,13,4,6,0,0,0,0
Campylobacter concisus,1,3,1,1,0,0,0,0
Campylobacter corcagiensis,3,1,1,1,3,2,3,3
Campylobacter cuniculorum,4,2,1,2,0,0,0,0
Campylobacter curvus,3,0,3,2,0,2,0,0
Campylobacter fetus,5,10,1,6,6,3,2,2
Campylobacter geochelonis,2,5,0,1,0,0,0,0
Campylobacter helveticus,0,0,1,2,0,0,0,0
Campylobacter hepaticus,0,2,0,0,0,0,0,0
Campylobacter hominis,2,0,0,1,0,0,0,0
Campylobacter hyointestinalis,3,3,0,2,0,0,0,0
Campylobacter iguaniorum,3,0,0,0,0,0,0,0
Campylobacter insulaenigrae,1,0,1,3,0,0,0,0
Campylobacter jejuni,12,4,0,5,0,0,0,0
Campylobacter lari,4,0,2,0,0,0,0,0
Campylobacter mucosalis,2,1,0,1,0,0,0,0
Campylobacter ornithocola,1,0,0,0,0,0,0,0
Campylobacter peloridis,4,0,1,1,0,0,0,0
Campylobacter pinnipediorum,3,2,0,0,0,0,0,0
Campylobacter rectus,1,1,0,0,0,0,0,0
Campylobacter showae,1,3,1,4,1,3,2,3
Campylobacter sp. CCUG 57310,4,3,2,1,0,0,0,0
Campylobacter sp. CGEMS,1,1,0,0,0,0,0,0
Campylobacter lanienae,1,2,2,2,1,6,0,1
Campylobacter sp. RM12175,0,0,0,1,0,0,0,0
Campylobacter sp. RM16192,0,5,2,2,8,4,2,1
Campylobacter sp. RM16704,1,0,2,0,0,0,0,0
Campylobacter sp. RM6914,1,4,0,5,3,0,0,3
Campylobacter sp. RM8964,0,0,1,0,0,0,0,0
Campylobacter sputorum,4,4,0,4,0,0,0,0
Campylobacter subantarcticus,2,2,0,1,0,0,0,0
Campylobacter upsaliensis,1,2,1,1,0,0,0,0
Campylobacter ureolyticus,6,1,1,3,4,4,3,5
Campylobacter volucris,0,2,0,2,0,0,0,0
Halarcobacter bivalviorum,1,1,0,1,3,1,1,2
Halarcobacter ebronensis,4,0,2,1,0,0,0,0
Pseudoarcobacter acticola,3,7,3,5,2,3,3,5
Sulfurospirillum barnesii,3,4,1,3,0,0,0,0
Sulfurospirillum cavolei,6,1,2,1,0,0,0,0
Sulfurospirillum deleyianum,0,1,1,1,0,0,0,0
Sulfurospirillum halorespirans,1,4,19,5,2,5,19,9
Sulfurospirillum multivorans,1,3,4,2,3,3,11,1
Sulfurospirillum sp. UCH001,2,1,0,4,0,0,0,0
Helicobacter apodemus,0,1,0,0,0,0,0,0
Helicobacter bilis,7,5,11,3,5,7,14,15
Helicobacter canadensis,0,3,1,0,0,0,0,0
Helicobacter canis,3,3,0,0,0,0,0,0
Helicobacter cetorum,3,0,0,0,0,0,0,0
Helicobacter cholecystus,1,2,0,0,0,0,0,0
Helicobacter cinaedi,0,2,0,2,1,1,0,1
Helicobacter felis,1,1,0,1,0,0,0,0
Helicobacter heilmannii,0,0,0,1,0,0,0,0
Helicobacter hepaticus,2,0,0,0,0,0,0,0
Helicobacter himalayensis,1,2,1,4,3,1,1,1
Helicobacter mustelae,4,0,0,1,0,0,0,0
Helicobacter pullorum,3,4,0,1,0,0,0,0
Helicobacter pylori,6,7,13,10,2,10,14,9
Helicobacter sp. MIT 01-6242,2,0,0,1,0,0,0,0
Helicobacter suis,1,0,0,0,0,0,0,0
Sulfuricurvum kujiense,0,3,2,1,1,3,3,0
Sulfurimonas autotrophica,1,0,0,2,0,0,0,0
Sulfurimonas denitrificans,1,0,0,3,0,0,0,0
Sulfurimonas gotlandica,3,5,17,2,3,3,15,5
Sulfurimonas sp. 1-1N,2,2,17,4,8,9,23,9
Sulfurimonas sp. CVO,0,1,0,0,0,0,0,0
Sulfurimonas sp. GYSZ_1,2,3,2,1,0,0,0,0
Sulfurimonas sp. NW10,2,2,3,1,0,0,0,0
Wolinella succinogenes,3,0,0,1,0,0,0,0
Caminibacter mediatlanticus,4,5,22,6,4,4,15,9
Cetia pacifica,1,0,0,2,0,1,1,0
Nautilia profundicola,0,3,0,2,0,0,0,0
Nautilia sp. PV-1,4,1,1,4,0,2,0,3
Sulfuricaulis limicola,2,1,0,0,0,0,0,0
Sulfurifustis variabilis,3,2,3,1,3,3,1,1
Aeromonas caviae,3,5,1,2,6,1,1,1
Aeromonas dhakensis,1,2,0,1,0,0,0,0
Aeromonas encheleia,3,0,0,0,0,0,0,0
Aeromonas hydrophila,3,6,0,3,0,0,0,0
Aeromonas media,5,1,3,4,4,4,0,3
Aeromonas rivipollensis,1,0,0,0,0,0,0,0
Aeromonas salmonicida,2,5,16,5,4,14,23,11
Aeromonas schubertii,3,3,0,1,0,0,0,0
Aeromonas sp. ASNIH2,0,1,0,0,0,0,0,0
Aeromonas sp. ASNIH4,1,1,0,0,0,0,0,0
Aeromonas sp. CA23,3,1,0,1,1,0,0,1
Aeromonas sp. CU5,3,0,0,0,0,0,0,0
Aeromonas veronii,11,8,5,9,20,11,6,4
Oceanimonas sp. GK1,8,4,7,0,1,4,6,2
Oceanisphaera avium,4,6,36,6,5,15,31,24
Oceanisphaera profunda,1,3,13,1,6,5,18,7
Tolumonas auensis,6,4,3,4,0,0,0,0
Zobellella denitrificans,2,6,13,4,6,11,13,6
Succinivibrio dextrinosolvens,8,23,39,18,13,14,47,26
Agarivorans gilvus,1,1,1,0,0,0,0,0
Alteromonas australica,3,3,0,4,0,0,0,0
Alteromonas macleodii,5,2,2,5,0,0,0,0
Alteromonas mediterranea,4,2,1,3,5,3,1,3
Alteromonas naphthalenivorans,0,3,17,4,6,10,16,8
Alteromonas pelagimontana,2,2,1,0,0,0,0,0
Alteromonas sp. 76-1,2,5,4,0,5,4,7,10
Alteromonas sp. BL110,0,0,0,0,1,0,1,1
Alteromonas sp. Mac1,1,1,0,0,0,0,0,0
Alteromonas sp. RKMC-009,2,1,5,3,1,2,8,2
Alteromonas sp. RW2A1,1,0,0,0,0,0,0,0
Catenovulum sediminis,1,5,1,3,0,0,0,0
Catenovulum sp. CCB-QB4,3,2,0,1,0,0,0,0
Brumicola nitratireducens,4,1,17,6,8,12,11,9
Glaciecola sp. THG-3.7,14,18,68,18,15,38,63,35
Hydrocarboniclastica marina,0,1,0,1,0,0,0,0
Lacimicrobium alkaliphilum,6,5,3,5,0,0,0,0
Marinobacter adhaerens,1,0,0,0,0,0,0,0
Marinobacter nauticus,1,2,12,5,2,10,10,6
Marinobacter salarius,8,3,3,4,1,5,4,6
Marinobacter salinus,2,4,27,9,5,14,25,10
Marinobacter similis,1,5,2,0,5,2,3,0
Marinobacter sp. Arc7-DN-1,1,1,0,1,0,0,0,0
Marinobacter sp. BSs20148,0,1,0,0,0,0,0,0
Marinobacter sp. es.042,0,3,0,1,0,0,0,0
Marinobacter sp. JH2,4,2,1,1,0,0,0,0
Marinobacter sp. LQ44,0,0,1,0,0,0,0,0
Marinobacter sp. LV10R510-11A,3,2,1,4,0,0,0,0
Marinobacter sp. NP-4(2019),2,5,18,2,2,11,12,7
Paraglaciecola mesophila,1,1,5,3,1,1,10,3
Paraglaciecola psychrophila,1,6,9,3,6,4,9,5
Paraglaciecola sp. L1A13,0,1,2,0,0,0,0,0
Paraglaciecola sp. L3A3,2,2,0,3,0,0,0,0
Salinimonas lutimaris,3,5,16,2,2,2,16,4
Salinimonas sediminis,1,1,0,2,0,0,0,0
Salinimonas sp. KX18D6,2,0,1,0,1,2,0,2
Saliniradius amylolyticus,0,1,0,0,0,0,0,0
Colwellia beringensis,4,3,10,1,3,5,19,6
Colwellia psychrerythraea,6,6,15,6,10,11,9,10
Colwellia sp. 20A7,1,0,0,2,0,0,0,0
Colwellia sp. Arc7-635,3,2,0,1,0,0,0,0
Colwellia sp. Arc7-D,0,3,0,2,0,0,0,0
Colwellia sp. MT41,3,2,17,3,5,6,14,5
Colwellia sp. PAMC 20917,4,0,1,3,0,0,0,0
Colwellia sp. PAMC 21821,2,2,1,1,0,0,0,0
Litorilituus sediminis,4,3,2,0,0,3,0,4
Thalassotalea crassostreae,5,2,3,1,0,0,0,0
Thalassotalea sp. PS06,2,0,0,1,0,0,0,0
Ferrimonas balearica,1,3,2,0,0,0,0,0
Ferrimonas sp. S7,5,4,4,6,0,0,0,0
Idiomarina andamanensis,5,0,2,0,0,5,3,2
Idiomarina loihiensis,1,0,1,0,0,0,0,0
Idiomarina piscisalsi,1,2,0,0,0,0,0,0
Idiomarina sp. OT37-5b,2,1,0,2,1,0,0,0
Idiomarina sp. X4,0,0,0,0,1,1,0,0
Moritella marina,1,3,0,1,0,0,0,0
Moritella viscosa,1,0,0,1,0,0,0,0
Moritella yayanosii,2,4,22,2,2,2,10,6
Pseudoalteromonas agarivorans,2,2,0,1,0,0,0,0
Pseudoalteromonas aliena,4,2,19,1,4,13,7,5
Pseudoalteromonas arctica,1,0,0,1,0,0,0,0
Pseudoalteromonas atlantica,3,4,13,4,1,7,8,3
Pseudoalteromonas carrageenovora,1,1,0,0,1,4,2,1
Pseudoalteromonas espejiana,3,1,0,0,0,0,0,0
Pseudoalteromonas issachenkonii,1,0,0,0,0,0,0,0
Pseudoalteromonas luteoviolacea,3,8,21,6,3,9,15,7
Pseudoalteromonas marina,1,1,2,2,0,1,7,4
Pseudoalteromonas phenolica,1,3,1,2,0,0,0,0
Pseudoalteromonas piratica,4,6,0,1,0,0,0,0
Pseudoalteromonas piscicida,2,1,0,0,0,0,0,0
Pseudoalteromonas rubra,3,1,4,3,0,0,0,0
Pseudoalteromonas ruthenica,0,1,15,3,2,10,10,4
Pseudoalteromonas shioyasakiensis,1,0,0,0,0,0,0,0
Pseudoalteromonas sp. 1_2015MBL_MicDiv,4,0,0,0,0,0,0,0
Pseudoalteromonas sp. A25,1,3,0,0,0,0,0,0
Pseudoalteromonas sp. DL-6,2,0,0,2,0,0,0,0
Pseudoalteromonas sp. MT33b,0,1,0,0,0,0,0,0
Pseudoalteromonas sp. NC201,0,0,0,1,0,0,0,0
Pseudoalteromonas sp. R3,3,10,2,6,3,1,2,0
Pseudoalteromonas spongiae,1,1,0,3,0,0,0,0
Pseudoalteromonas translucida,1,3,0,2,0,0,0,0
Pseudoalteromonas tunicata,5,2,1,1,1,2,1,4
Psychromonas ingrahamii,6,5,2,5,4,1,1,2
Psychromonas sp. CNPT3,2,1,3,1,1,1,1,2
Parashewanella spongiae,4,3,2,3,0,0,0,0
Parashewanella tropica,1,2,1,0,5,1,2,6
Shewanella aestuarii,4,7,3,1,0,0,0,0
Shewanella algae,5,0,1,0,0,0,0,0
Shewanella amazonensis,6,1,1,1,0,0,0,0
Shewanella baltica,6,5,16,5,2,11,19,9
Shewanella benthica,4,1,0,1,0,0,0,0
Shewanella bicestrii,0,1,0,0,2,2,1,5
Shewanella chilikensis,1,2,0,0,0,0,0,0
Shewanella decolorationis,1,0,0,0,0,0,0,0
Shewanella denitrificans,4,4,11,6,5,8,17,13
Shewanella donghaensis,0,3,2,1,4,2,0,3
Shewanella frigidimarina,5,3,1,2,0,0,0,0
Shewanella halifaxensis,1,1,11,3,2,14,20,12
Shewanella japonica,0,2,1,0,0,0,0,0
Shewanella khirikhana,5,3,0,0,0,0,0,0
Shewanella livingstonensis,0,1,0,3,1,1,0,2
Shewanella loihica,3,1,0,3,0,0,0,0
Shewanella marisflavi,0,1,25,3,6,17,18,20
Shewanella maritima,1,4,0,1,1,1,0,0
Shewanella oneidensis,2,2,16,4,4,5,16,9
Shewanella pealeana,1,2,1,1,0,1,0,0
Shewanella piezotolerans,4,6,2,2,5,1,2,0
Shewanella polaris,2,0,0,1,4,1,0,0
Shewanella psychrophila,4,5,0,2,0,0,0,0
Shewanella putrefaciens,1,2,1,2,0,0,0,0
Shewanella sediminis,1,1,0,1,0,0,0,0
Shewanella sp. ANA-3,0,0,0,1,0,0,0,0
Shewanella sp. Arc9-LZ,1,1,1,1,0,0,0,0
Shewanella sp. FDAARGOS_354,3,1,1,3,0,0,0,0
Shewanella sp. M2,2,0,0,0,0,0,0,0
Shewanella sp. MEBiC00475,0,2,0,1,0,0,0,0
Shewanella sp. Pdp11,3,1,1,1,0,0,0,0
Shewanella sp. Scap07,4,1,1,3,0,0,0,0
Shewanella sp. SNU WT4,2,5,12,1,0,3,4,4
Shewanella sp. W3-18-1,1,0,0,0,0,0,0,0
Shewanella sp. WE21,1,4,2,0,0,0,0,0
Shewanella sp. YLB-06,4,1,1,0,0,0,0,0
Shewanella violacea,2,1,3,4,7,1,0,3
Shewanella woodyi,2,2,3,0,0,0,0,0
Cardiobacterium hominis,5,2,0,4,0,0,0,0
Dichelobacter nodosus,1,3,0,3,3,1,3,1
Agarilytica rhodophyticola,4,1,5,3,2,2,1,4
Cellvibrio japonicus,4,2,3,4,0,0,0,0
Cellvibrio sp. KY-GH-1,2,4,3,2,4,4,4,0
Cellvibrio sp. KY-YJ-3,0,1,0,2,0,0,0,0
Cellvibrio sp. PSBB006,1,0,1,2,0,0,0,0
Cellvibrio sp. PSBB023,0,1,0,1,0,0,0,0
Saccharophagus degradans,3,2,0,0,0,0,0,0
Simiduia agarivorans,2,1,0,1,0,0,0,0
Teredinibacter turnerae,5,1,0,2,0,0,0,0
Congregibacter litoralis,0,0,0,1,0,0,0,0
Halioglobus japonicus,1,3,0,1,0,0,0,0
Halioglobus maricola,2,2,1,0,0,0,0,0
Halioglobus pacificus,0,4,3,4,7,1,1,1
Kineobactrum sp. M2,3,2,16,3,2,10,19,14
Microbulbifer agarilyticus,0,3,13,10,1,1,12,10
Microbulbifer aggregans,1,0,0,2,1,0,0,0
Microbulbifer hydrolyticus,4,1,0,2,3,3,2,4
Microbulbifer sp. A4B17,1,1,1,2,0,0,0,0
Microbulbifer sp. ALW1,5,1,3,2,0,0,0,0
Microbulbifer sp. GL-2,3,2,2,2,8,5,2,4
Microbulbifer sp. SH-1,5,3,5,0,3,0,2,2
Microbulbifer sp. THAF38,2,6,2,3,2,1,1,1
Microbulbifer sp. YPW1,1,2,15,2,2,11,24,9
Microbulbifer thermotolerans,2,2,3,1,4,2,1,3
Oceanicoccus sagamiensis,1,1,0,1,0,0,0,0
Spongiibacter sp. IMCC21906,1,2,0,0,0,0,0,0
Zhongshania aliphaticivorans,2,5,8,5,6,4,8,7
Allochromatium vinosum,3,3,8,2,9,6,6,8
Candidatus Nitrosoglobus terrae,2,0,0,1,0,0,0,0
Marichromatium purpuratum,0,1,0,0,0,0,0,0
Nitrosococcus halophilus,2,3,6,2,1,3,10,5
Nitrosococcus oceani,4,0,1,0,0,0,0,0
Nitrosococcus wardiae,2,3,17,5,1,7,18,11
Nitrosococcus watsonii,3,0,0,0,0,0,0,0
Rheinheimera sp. D18,0,1,1,3,0,0,0,0
Rheinheimera sp. LHK132,3,4,0,3,0,0,0,0
Thermochromatium tepidum,1,0,1,1,1,0,0,0
Thiocystis violascens,4,0,0,0,0,0,0,0
Candidatus Thiodictyon syntrophicum,1,1,0,1,0,0,0,0
Thioflavicoccus mobilis,5,3,2,2,1,1,0,0
Acidihalobacter ferrooxidans,2,1,0,4,5,3,1,2
Acidihalobacter prosperus,4,3,25,13,6,16,26,12
Alkalilimnicola ehrlichii,4,3,8,2,1,3,8,4
Ectothiorhodospira haloalkaliphila,3,0,4,2,1,2,6,1
Ectothiorhodospira sp. BSL-9,0,0,0,1,0,0,0,0
Halorhodospira halochloris,0,2,0,0,0,0,0,0
Spiribacter curvatus,0,1,0,2,0,0,0,0
Spiribacter roseus,2,2,0,0,0,0,0,0
Spiribacter salinus,1,1,1,1,0,0,0,0
Spiribacter sp. 2438,0,0,1,3,0,0,0,0
Thioalkalivibrio nitratireducens,1,1,15,2,6,9,16,5
Thioalkalivibrio sp. K90mix,0,1,0,0,0,0,0,0
Thioalkalivibrio sulfidiphilus,1,0,0,0,0,0,0,0
Thioalkalivibrio versutus,0,0,0,1,0,0,0,0
Granulosicoccus antarcticus,8,5,1,6,0,0,0,0
Sulfuriflexus mobilis,1,4,0,1,0,0,0,0
Halothiobacillus neapolitanus,2,0,0,0,0,0,0,0
Halothiobacillus sp. LS2,4,4,2,9,1,1,3,1
Guyparkeria halophila,1,1,0,1,1,1,0,0
Sulfurivermis fontis,0,2,2,2,3,2,1,3
Wenzhouxiangella marina,1,1,0,0,0,0,0,0
Woeseia oceani,1,1,9,1,1,3,10,3
Leminorella richardii,3,1,0,5,0,0,0,0
Pragia fontium,2,2,0,1,4,2,0,4
Pragia sp. CF-458,3,3,5,4,1,1,1,7
Atlantibacter hermannii,1,1,1,3,0,0,0,0
Buttiauxella agrestis,2,3,0,4,0,0,0,0
Buttiauxella sp. 3AFRM03,5,1,15,5,3,5,20,4
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,0,1,0,0,0,0,0,0
Candidatus Blochmannia floridanus,0,0,0,1,0,0,0,0
Candidatus Blochmanniella pennsylvanica,0,0,1,0,0,0,0,0
Candidatus Blochmanniella vafra,1,1,11,0,2,9,9,9
Candidatus Doolittlea endobia,0,1,0,0,0,0,0,0
Candidatus Gullanella endobia,1,0,12,3,4,8,8,10
Candidatus Williamhamiltonella defendens,3,3,26,6,11,27,38,17
Candidatus Hoaglandella endobia,0,0,1,0,0,0,0,0
Candidatus Ishikawella capsulata,1,0,0,1,0,0,0,0
Candidatus Mikella endobia,0,0,0,1,0,0,0,0
Candidatus Purcelliella pentastirinorum,0,0,1,0,0,0,0,0
Candidatus Riesia pediculicola,0,1,1,0,0,0,0,0
Candidatus Riesia pediculischaeffi,1,1,0,0,0,0,0,0
Cedecea lapagei,2,0,3,3,0,0,0,0
Cedecea neteri,3,7,20,4,5,12,20,10
Cedecea sp. FDAARGOS_727,3,5,1,3,2,3,1,0
Citrobacter amalonaticus,1,4,0,1,0,0,0,0
Citrobacter farmeri,3,1,0,0,0,0,0,0
Citrobacter freundii,11,6,7,8,0,1,2,0
Citrobacter freundii complex sp. CFNIH2,0,0,1,0,0,0,0,0
Citrobacter koseri,1,0,0,0,0,0,0,0
Citrobacter portucalensis,7,10,3,6,0,0,0,0
Citrobacter rodentium,2,4,0,0,0,0,0,0
Citrobacter sp. CFNIH10,0,0,1,1,4,0,0,2
Citrobacter sp. LY-1,1,1,0,0,0,0,0,0
Citrobacter sp. NMI7904_11,0,0,13,4,2,7,15,9
Citrobacter sp. RHB25-C09,3,2,1,4,5,4,2,8
Citrobacter sp. RHB36-C18,0,1,0,0,0,0,0,0
Citrobacter sp. RHBSTW-00570,0,0,0,1,0,0,0,0
Citrobacter sp. RHBSTW-00599,0,0,1,3,5,4,1,7
Citrobacter sp. RHBSTW-00986,0,0,0,2,0,0,0,0
Citrobacter sp. RHBSTW-01013,0,1,1,0,0,0,0,0
Citrobacter sp. SNU WT2,3,2,0,3,0,0,0,0
Citrobacter werkmanii,1,1,1,0,0,0,0,0
Cronobacter condimenti,6,3,1,2,0,0,0,0
Cronobacter dublinensis,1,1,1,1,0,0,0,0
