species,abundance_cols.Healthy_stool_100_100,abundance_cols.Healthy_stool_100_10,abundance_cols.Healthy_stool_100_1,abundance_cols.Healthy_stool_100_50,abundance_cols.Healthy_stool_10_100,abundance_cols.Healthy_stool_10_10,abundance_cols.Healthy_stool_10_1,abundance_cols.Healthy_stool_10_50
g_Campylobacter,0,3,1,0,0,0,0,0
Arcobacter sp. LPB0137,1,0,0,0,2,0,0,1
g_Helicobacter,1,0,0,0,0,0,0,0
g_Sulfurimonas,0,1,2,0,1,1,1,0
Nitratifractor salsuginis,0,1,0,0,0,0,0,0
g_Aeromonas,0,0,1,3,0,0,3,2
g_Alteromonas,0,3,0,0,0,0,0,0
g_Marinobacter,1,0,0,2,0,0,1,0
Idiomarinaceae bacterium HL-53,0,0,6,1,0,1,1,0
g_Pseudoalteromonas,1,0,3,1,0,0,0,0
g_Shewanella,3,1,3,2,0,0,0,1
g_Microbulbifer,0,0,0,1,0,0,0,0
Ectothiorhodospiraceae bacterium 2226,0,0,0,0,1,0,0,0
g_Citrobacter,8,11,3,4,0,0,0,0
g_Enterobacter,2,8,5,3,4,5,11,1
g_Escherichia,56,147,56,94,0,0,0,0
g_Klebsiella,1451,363,113,479,0,0,1,0
g_Leclercia,1,0,0,0,0,0,0,0
g_Raoultella,0,1,1,0,0,0,0,0
g_Salmonella,2,0,0,0,3,0,0,1
g_Shigella,0,2,1,0,0,0,0,0
Enterobacteriaceae bacterium strain FGI 57,1,0,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia piscatrix,0,1,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia proxima,0,0,0,1,0,0,0,0
Enterobacteriaceae endosymbiont of Macroplea appendiculata,0,1,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Plateumaris braccata,0,1,0,0,0,0,0,0
Plautia stali symbiont,0,0,1,0,1,0,2,1
secondary endosymbiont of Heteropsylla cubana,1,0,0,0,0,0,0,0
g_Erwinia,1,0,0,0,0,0,0,0
Erwiniaceae bacterium PD-1,0,0,0,1,0,0,0,0
g_Edwardsiella,0,2,1,0,0,0,0,0
g_Hafnia,0,0,0,0,0,0,1,0
g_Providencia,0,0,0,1,1,0,2,0
g_Brenneria,0,1,5,0,0,0,0,0
g_Dickeya,0,0,2,0,0,0,0,0
g_Pectobacterium,0,2,1,1,0,0,0,0
g_Serratia,4,1,0,0,0,0,0,0
g_Yersinia,0,0,0,1,0,0,0,0
Phytobacter ursingii,0,0,0,0,0,1,0,0
g_Methylomicrobium,0,1,0,0,0,0,0,0
g_Alcanivorax,1,0,0,0,0,0,0,0
g_Cobetia,1,0,0,0,0,0,0,0
g_Halomonas,0,0,0,0,2,0,0,2
g_Actinobacillus,2,0,0,1,0,0,0,0
g_Basfia,0,0,0,0,0,0,1,0
g_Haemophilus,4,0,2,0,0,1,0,0
g_Mannheimia,2,0,0,0,0,0,0,0
g_Pasteurella,0,1,0,0,0,0,0,0
Pasteurella aerogenes,1,0,0,0,0,0,0,0
Pasteurellaceae bacterium RH1A,0,1,0,0,0,0,0,0
g_Acinetobacter,3,0,2,4,1,0,0,0
g_Psychrobacter,1,1,0,0,0,0,1,0
g_Pseudomonas,10,10,17,5,7,4,11,5
g_Francisella,1,1,0,0,0,0,0,0
g_Vibrio,1,2,7,3,3,3,3,1
g_Stenotrophomonas,2,0,0,0,0,0,0,0
g_Xanthomonas,0,1,2,0,0,0,1,2
g_Brachyspira,1,0,0,0,0,0,0,0
g_Borreliella,1,1,0,0,0,0,0,0
g_Treponema,1,0,0,0,0,1,0,1
g_Candidatus Phytoplasma,0,0,0,1,0,0,0,0
g_Spiroplasma,0,0,0,1,0,0,0,1
g_Mycoplasma,0,1,0,0,1,0,1,0
g_Marinitoga,1,0,0,0,0,0,0,0
g_Fervidobacterium,0,0,0,0,0,0,0,2
g_Thermotoga,0,0,5,0,1,0,6,0
Opitutaceae bacterium TAV5,0,0,0,0,0,0,2,0
Siophivirus SIOphi,0,0,0,1,0,0,0,0
g_Firehammervirus,0,1,0,0,0,0,0,0
Bacteroides phage crAss001,1,0,0,0,0,0,0,0
g_Austintatiousvirus,0,2,0,0,0,0,0,0
g_Bongovirus,0,1,0,0,0,0,0,0
Acidianus brierleyi,0,1,0,0,0,0,0,0
Sulfurisphaera tokodaii,0,2,0,0,0,0,0,0
Caldivirga maquilingensis,0,0,1,0,0,0,3,0
Haloarcula marismortui,0,0,0,0,1,0,0,0
Haloarcula sp. JP-L23,0,0,0,0,0,0,1,0
Halosimplex pelagicum,0,0,0,0,1,0,0,0
Halalkalicoccus jeotgali,1,0,0,0,0,0,0,0
Halodesulfurarchaeum formicicum,0,0,0,0,0,0,2,0
Haloferax gibbonsii,0,0,1,0,0,0,0,0
Haloferax volcanii,0,2,7,1,2,1,3,3
Haloquadratum walsbyi,0,1,0,0,0,0,0,0
Halopiger xanaduensis,0,0,0,0,4,0,0,0
Natrialba magadii,0,0,0,0,0,1,0,0
Natronobacterium gregoryi,0,1,0,0,0,0,0,0
Methanobacterium congolense,0,1,0,0,0,0,0,0
Methanobacterium lacus,0,0,0,1,0,0,0,0
Methanobacterium sp. MZ-A1,0,1,0,0,0,0,0,0
Methanobacterium subterraneum,0,1,0,0,0,1,1,0
Methanobrevibacter olleyae,0,1,0,0,0,0,0,0
Methanobrevibacter ruminantium,1,0,0,2,0,0,0,0
Methanobrevibacter smithii,522,685,265,422,0,0,0,0
Methanobrevibacter sp. AbM4,0,0,0,1,0,0,0,0
Methanobrevibacter sp. YE315,0,0,1,1,0,0,0,0
Methanocaldococcus sp. FS406-22,1,0,0,0,0,0,0,0
Methanococcus vannielii,0,1,0,0,0,0,0,0
Methanocorpusculum labreanum,0,0,3,1,0,0,2,5
Methanolacinia petrolearia,0,0,1,3,0,2,5,0
Methanoplanus limicola,0,0,0,0,0,3,0,2
Methanoregula boonei,0,0,5,0,0,0,0,0
Methanospirillum hungatei,0,1,0,0,0,0,0,0
Methanococcoides burtonii,1,0,0,0,0,0,0,0
Methanococcoides methylutens,0,1,0,0,3,0,0,0
Methanohalophilus halophilus,0,0,0,1,0,0,0,0
Methanomethylovorans hollandica,0,1,0,0,0,0,0,0
Methanosalsum zhilinae,0,0,1,0,0,0,0,0
Methanosarcina barkeri,1,0,0,0,0,0,0,0
Methanosarcina flavescens,0,0,0,1,0,0,0,0
Methanosarcina lacustris,0,0,0,1,0,0,0,0
Methanosarcina mazei,0,0,1,0,0,0,0,0
Methanosarcina siciliae,0,1,0,0,0,1,0,0
Methanosarcina sp. Kolksee,0,1,0,0,0,0,0,0
Methanosarcina thermophila,1,0,0,0,0,0,0,0
Methanothrix soehngenii,0,1,0,0,0,0,0,0
Thermococcus barophilus,1,0,0,0,0,2,0,1
Thermococcus gorgonarius,0,1,0,0,0,0,0,0
Thermococcus sp. 5-4,1,0,0,0,0,0,0,0
Thermococcus thioreducens,1,0,0,0,0,0,0,0
Methanomethylophilus alvi,1,0,0,0,0,0,0,0
Acidisarcina polymorpha,0,1,0,0,0,0,0,0
Granulicella tundricola,0,1,0,0,0,0,0,0
Terriglobus albidus,2,0,2,0,0,0,0,0
Terriglobus roseus,0,1,0,0,0,0,0,0
Candidatus Solibacter usitatus,0,0,1,0,0,0,0,0
Actinobaculum sp. 313,0,0,0,2,1,0,0,0
Actinomyces oris,0,0,0,0,0,0,0,1
Actinomyces pacaensis,0,0,0,0,0,1,0,0
Actinomyces sp. 2129,0,0,0,2,0,0,0,0
Actinomyces sp. oral taxon 171,0,1,0,0,0,0,0,0
Actinomyces sp. oral taxon 414,0,0,0,1,0,0,1,0
Arcanobacterium phocae,0,1,0,0,0,0,0,0
Arcanobacterium sp. 2701,1,0,0,0,0,0,0,0
Flaviflexus sp. dk850,0,1,1,0,0,0,1,0
Mobiluncus curtisii,1,0,0,0,0,0,0,0
Schaalia cardiffensis,1,0,0,0,0,0,0,1
Schaalia odontolytica,1,2,0,0,2,2,1,1
Schaalia sp. JY-X169,1,0,0,1,0,0,0,0
Trueperella pyogenes,2,0,0,1,0,0,0,0
Bifidobacterium adolescentis,572,1074,1180,1878,5828,4077,2717,2451
Bifidobacterium angulatum,561,136,60,192,2,2,3,0
Bifidobacterium animalis,546,99,38,144,0,0,0,0
Bifidobacterium asteroides,0,0,0,1,0,0,0,0
Bifidobacterium bifidum,599,418,152,263,2,0,2,0
Bifidobacterium breve,3,6,2,2,1,2,0,2
Bifidobacterium catenulatum,547,176,68,244,4,1,3,1
Bifidobacterium dentium,1,1,0,3,0,0,0,0
Bifidobacterium longum,643,1986,764,1225,2,2,0,0
Bifidobacterium pseudocatenulatum,577,347,137,211,1,1,0,0
Bifidobacterium pseudolongum,1,0,0,0,0,0,0,0
Bifidobacterium scardovii,0,1,0,0,0,1,0,0
Bifidobacterium thermophilum,1,1,0,0,0,0,0,0
Gardnerella vaginalis,0,0,2,2,0,0,0,1
Candidatus Planktophila lacus,1,0,0,0,0,0,0,0
Candidatus Planktophila limnetica,1,0,0,0,0,0,0,0
Candidatus Planktophila versatilis,1,0,0,0,0,0,3,0
Catenulispora acidiphila,0,0,0,0,0,1,0,0
Corynebacterium ammoniagenes,1,0,1,2,1,1,0,0
Corynebacterium camporealensis,0,0,0,0,1,0,0,0
Corynebacterium casei,1,0,0,0,0,0,0,0
Corynebacterium choanis,1,0,0,0,0,0,0,0
Corynebacterium cystitidis,0,0,0,0,0,0,1,0
Corynebacterium efficiens,0,1,0,1,0,0,0,0
Corynebacterium endometrii,0,0,2,0,3,0,3,1
Corynebacterium flavescens,0,3,0,0,1,0,1,0
Corynebacterium genitalium,0,0,0,0,0,1,0,0
Corynebacterium glyciniphilum,0,0,0,0,3,0,1,0
Corynebacterium humireducens,0,0,0,0,0,1,0,0
Corynebacterium jeikeium,0,0,0,0,0,1,2,0
Corynebacterium kroppenstedtii,0,1,0,0,0,0,0,0
Corynebacterium matruchotii,1,0,0,0,0,0,0,0
Corynebacterium pseudotuberculosis,0,0,1,0,0,0,0,0
Corynebacterium riegelii,0,0,0,0,0,0,0,1
Corynebacterium sanguinis,0,0,1,0,1,0,0,0
Corynebacterium segmentosum,0,0,0,0,4,2,0,0
Corynebacterium simulans,0,1,0,0,0,0,0,0
Corynebacterium sp. 2183,0,0,6,1,0,1,3,2
Corynebacterium sp. ATCC 6931,0,0,0,0,0,1,3,1
Corynebacterium sp. LMM-1652,0,0,0,2,0,0,0,0
Corynebacterium sp. NML98-0116,0,3,0,0,0,0,0,0
Corynebacterium sp. sy039,0,1,1,0,0,1,1,2
Corynebacterium striatum,0,0,0,0,2,1,0,0
Corynebacterium testudinoris,0,0,0,0,2,0,0,1
Corynebacterium ulcerans,0,2,2,1,0,4,2,2
Dietzia timorensis,1,0,0,0,0,0,0,0
Gordonia bronchialis,1,0,0,0,0,0,0,0
Gordonia insulae,1,0,0,0,0,0,0,0
Gordonia sp. YC-JH1,1,0,0,0,0,0,0,0
Gordonia terrae,0,0,1,1,0,0,0,0
Mycobacterium gallinarum,0,0,0,0,1,1,0,0
Mycobacterium gordonae,0,0,0,0,0,0,1,0
Mycobacterium grossiae,0,0,1,0,0,0,0,0
Mycobacterium haemophilum,0,0,0,0,0,1,2,0
Mycobacterium kansasii,1,0,0,0,0,0,0,0
Mycobacterium leprae,0,0,0,0,1,0,0,0
Mycobacterium mantenii,0,0,1,0,0,1,0,1
Mycobacterium marinum,1,0,0,0,0,0,0,0
Mycobacterium paraseoulense,0,0,0,1,0,0,0,0
Mycobacterium saskatchewanense,0,0,0,0,0,0,1,0
Mycobacterium sp. PYR15,0,1,0,0,0,0,0,0
Mycobacterium stomatepiae,0,0,0,1,0,0,0,0
Mycobacteroides abscessus,0,0,0,0,0,1,1,0
Mycolicibacter sinensis,0,0,1,0,0,0,0,0
Mycolicibacter terrae,0,0,1,0,0,0,0,0
Mycolicibacterium aurum,3,0,0,0,0,0,0,0
Mycolicibacterium confluentis,0,0,4,0,0,0,3,1
Mycolicibacterium duvalii,1,0,0,0,0,0,0,0
Mycolicibacterium fallax,0,0,0,1,3,0,0,3
Mycolicibacterium fortuitum,0,1,4,0,0,0,3,0
Mycolicibacterium gadium,1,1,0,0,0,0,0,0
Mycolicibacterium helvum,0,1,0,1,0,0,1,0
Mycolicibacterium moriokaense,0,0,0,2,0,0,0,0
Mycolicibacterium psychrotolerans,1,0,0,0,1,0,0,0
Mycolicibacterium pulveris,0,0,0,0,0,1,0,0
Mycolicibacterium sediminis,1,0,0,0,0,0,0,0
Mycolicibacterium thermoresistibile,0,1,0,0,0,0,0,0
Mycolicibacterium vaccae,0,0,0,1,0,0,0,0
Nocardia mangyaensis,0,1,0,0,0,1,0,0
Nocardia nova,0,1,0,0,0,0,0,0
Nocardia seriolae,0,0,0,0,0,0,0,1
Nocardia sp. CFHS0054,0,0,0,0,0,1,0,0
Nocardia sp. WCH-YHL-001,0,0,0,0,0,0,0,1
Nocardia terpenica,0,1,0,0,0,0,0,0
Rhodococcus coprophilus,0,0,1,0,0,0,1,0
Rhodococcoides fascians,0,0,0,1,0,0,0,0
Rhodococcus sp. P1Y,0,0,1,0,0,0,0,0
Rhodococcus sp. PBTS 1,0,0,0,0,0,0,0,2
Tsukamurella paurometabola,0,0,0,1,0,0,0,0
Candidatus Frankia datiscae,1,0,0,0,0,0,0,0
Frankia sp. EAN1pec,0,0,0,0,0,0,1,0
Jatrophihabitans sp. GAS493,2,0,0,0,0,0,0,0
Miniimonas sp. S16,0,0,0,0,0,1,0,0
Brevibacterium aurantiacum,0,1,0,0,0,0,0,0
Brevibacterium linens,0,0,1,1,0,0,0,0
Brevibacterium luteolum,1,0,3,0,0,1,6,0
Brevibacterium sp. o2,0,1,0,0,0,0,0,0
Brevibacterium sp. YB235,1,0,0,0,0,0,0,0
Cellulomonas flavigena,1,0,0,0,0,0,0,0
Cellulomonas sp. JZ18,0,0,1,0,0,0,0,0
Brachybacterium avium,0,0,1,0,0,0,0,0
Dermabacter jinjuensis,0,0,0,1,0,0,1,1
Luteipulveratus mongoliensis,0,1,1,2,0,3,4,5
Mobilicoccus sp. NJES-13,0,1,0,0,0,0,0,0
Janibacter limosus,2,0,0,0,0,1,0,0
Janibacter melonis,0,0,0,0,1,2,0,0
Ornithinimicrobium sp. H23M54,0,0,1,0,1,1,1,0
Ornithinimicrobium sp. HY006,0,1,0,0,0,0,0,0
Phycicoccus dokdonensis,0,0,0,0,1,0,1,0
Serinicoccus chungangensis,0,0,0,0,3,1,0,0
Serinicoccus hydrothermalis,0,0,0,0,1,0,0,0
Serinicoccus profundi,0,0,0,0,2,0,0,0
Jonesia denitrificans,0,1,0,0,0,0,0,0
Agrococcus jejuensis,0,0,0,0,1,0,0,0
Agromyces flavus,0,1,0,0,0,0,1,0
Agromyces sp. MF30-A,0,1,0,0,0,0,0,0
Candidatus Aquiluna sp. 15G-AUS-rot,0,0,0,1,0,0,1,0
Candidatus Aquiluna sp. UB-MaderosW2red,0,0,2,0,0,0,0,1
Cryobacterium arcticum,1,0,0,0,0,0,0,0
Curtobacterium sp. MR_MD2014,0,0,0,1,0,0,0,0
Leifsonia xyli,1,0,0,0,0,0,0,0
Marisediminicola antarctica,0,0,0,0,1,0,0,0
Microbacterium foliorum,0,3,0,0,0,0,0,0
Microbacterium hominis,1,0,0,0,0,0,0,0
Microbacterium oleivorans,0,0,0,1,1,0,1,0
Microbacterium sp. 1S1,1,0,0,0,0,0,0,1
Microbacterium sp. No. 7,0,0,0,1,0,0,0,0
Rathayibacter sp. VKM Ac-2759,0,0,0,0,0,0,1,0
Rhodoluna lacicola,2,0,0,0,0,0,0,0
Arthrobacter alpinus,0,0,1,0,0,0,0,0
Arthrobacter citreus,1,2,6,0,0,4,4,4
Arthrobacter crystallopoietes,1,1,0,0,0,0,0,0
Arthrobacter sp. FB24,2,0,0,0,0,0,0,0
Arthrobacter sp. KBS0702,0,1,0,0,0,0,0,0
Arthrobacter sp. YN,0,0,0,1,1,1,0,1
Auritidibacter sp. NML130574,1,0,0,0,1,0,0,0
Glutamicibacter halophytocola,0,1,0,0,0,0,0,0
Kocuria sp. TGY1127_2,0,0,2,2,0,1,0,1
Nesterenkonia sp. NBAIMH1,0,0,0,3,2,0,0,0
Pseudarthrobacter chlorophenolicus,1,0,0,0,1,0,0,0
Pseudarthrobacter equi,0,1,0,0,1,1,0,0
Pseudarthrobacter phenanthrenivorans,0,1,0,0,0,0,0,0
Pseudarthrobacter sp. NBSH8,0,0,0,1,0,0,0,0
Rothia dentocariosa,0,0,1,0,1,0,0,0
Rothia mucilaginosa,0,0,0,2,0,0,0,0
Cellulosimicrobium cellulans,1,0,0,0,0,0,0,0
Xylanimonas allomyrinae,0,0,0,1,0,0,0,0
Actinoplanes derwentensis,1,0,0,0,0,0,0,1
Actinoplanes missouriensis,1,0,0,1,0,0,0,0
Actinoplanes sp. OR16,0,0,1,0,1,0,0,0
Micromonospora coriariae,1,0,0,0,0,0,0,0
Micromonospora coxensis,0,0,0,0,1,0,0,0
Micromonospora echinospora,0,1,0,1,0,0,0,0
Micromonospora narathiwatensis,0,0,0,1,0,0,0,0
Micromonospora purpureochromogenes,0,0,0,0,1,0,0,0
Micromonospora sp. 28ISP2-46,1,0,0,0,0,0,0,0
Verrucosispora sp. NA02020,0,0,0,0,0,0,1,0
Nakamurella sp. s14-144,0,0,0,1,0,0,0,0
Aeromicrobium choanae,0,0,0,0,0,0,0,1
Aeromicrobium erythreum,0,1,0,0,0,0,0,0
Kribbella qitaiheensis,0,0,0,1,0,0,0,0
Marmoricola scoriae,0,0,0,0,0,0,0,1
Micropruina glycogenica,0,0,0,0,0,1,2,0
Nocardioides baekrokdamisoli,0,1,0,0,0,0,0,0
Nocardioides marinisabuli,1,0,0,0,0,0,0,0
Nocardioides sp. HDW12A,0,0,0,0,1,0,0,0
Nocardioides sp. HDW12B,1,0,0,0,0,0,0,0
Nocardioides sp. HY056,0,0,3,0,2,2,3,0
Nocardioides sp. KUDC 5002,0,0,3,0,3,2,1,0
Nocardioides sp. R-3366,0,0,3,0,0,0,0,0
Nocardioides sp. S-1144,0,0,0,0,0,2,0,1
Nocardioides ungokensis,0,0,2,0,0,0,1,0
Acidipropionibacterium virtanenii,1,0,0,0,1,0,0,0
Auraticoccus monumenti,0,0,0,0,0,1,0,1
Cutibacterium acnes,0,0,0,0,0,1,0,0
Cutibacterium avidum,0,0,2,1,0,1,2,0
Microlunatus soli,0,0,0,1,0,0,0,0
Propionibacterium freudenreichii,0,0,2,2,0,0,3,1
Propioniciclava sp. HDW11,0,0,0,0,0,1,0,0
Propionimicrobium sp. Marseille-P3275,0,1,0,0,0,0,0,0
Arachnia propionica,2,0,0,0,0,0,0,0
Raineyella sp. CBA3103,0,1,0,0,1,0,0,0
Tessaracoccus flavescens,0,0,2,0,0,0,0,0
Amycolatopsis albispora,0,0,0,0,0,0,1,1
Amycolatopsis sp. Hca4,0,0,0,1,0,0,0,0
Amycolatopsis sp. YIM 10,0,0,0,0,0,1,2,0
Kibdelosporangium phytohabitans,0,1,0,0,0,0,0,0
Kutzneria albida,1,0,0,0,0,0,0,0
Lentzea guizhouensis,0,0,0,1,0,0,0,0
Pseudonocardia dioxanivorans,1,0,2,0,0,0,0,0
Pseudonocardia sp. Gen01,0,0,0,0,1,0,0,1
Saccharomonospora azurea,0,0,0,0,1,0,0,0
Saccharomonospora marina,1,0,0,0,0,0,0,0
Saccharopolyspora erythraea,0,0,1,0,0,0,0,0
Saccharothrix syringae,0,0,1,0,1,0,0,0
Kitasatospora setae,1,0,0,0,1,0,0,0
Kitasatospora sp. MMS16-BH015,0,0,0,0,1,0,0,0
Kitasatospora sp. NA04385,0,1,0,2,0,0,0,0
Streptacidiphilus bronchialis,0,0,0,1,0,0,0,0
Streptomyces albus,0,0,0,0,1,0,0,0
Streptomyces ambofaciens,0,0,0,1,0,0,0,0
Streptomyces antibioticus,0,0,0,1,0,0,0,0
Streptomyces cacaoi,0,1,0,0,0,0,0,0
Streptantibioticus cattleyicolor,0,0,0,1,0,0,0,0
Streptomyces dengpaensis,0,0,4,0,4,0,2,0
Streptomyces ficellus,0,0,1,0,0,0,0,0
Streptomyces finlayi,1,0,0,0,0,1,0,0
Streptomyces gilvosporeus,0,0,0,0,2,1,1,0
Streptomyces glaucescens,1,0,0,0,0,1,0,0
Streptomyces globisporus,0,0,0,0,0,1,1,0
Streptomyces hawaiiensis,0,0,0,0,0,0,1,0
Streptomyces lavendulae,0,0,0,0,0,2,1,0
Streptomyces lydicus,0,0,0,0,1,0,1,0
Streptomyces nitrosporeus,2,0,0,0,0,0,0,0
Streptomyces pactum,0,0,1,0,0,0,0,0
Streptomyces paludis,0,0,0,0,0,0,0,1
Streptomyces peucetius,0,0,0,0,0,0,1,0
Streptomyces pratensis,0,0,0,0,0,1,0,0
Streptomyces rutgersensis,0,0,0,1,0,0,1,0
Streptomyces scabiei,1,0,0,0,0,0,0,0
Streptomyces sp. 3214.6,0,0,1,0,0,0,0,0
Streptomyces sp. 769,0,0,0,0,0,0,1,0
Streptomyces sp. ADI95-16,1,0,0,0,0,0,0,0
Streptomyces sp. CdTB01,0,0,0,0,1,0,0,0
Streptomyces sp. M2,0,0,0,0,0,1,0,0
Streptomyces sp. MOE7,1,0,0,0,0,0,0,0
Streptomyces sp. NA04227,1,0,0,1,1,0,0,0
Streptomyces sp. NHF165,0,0,0,0,1,0,0,0
Streptomyces sp. RLB1-33,0,0,0,0,0,1,0,0
Streptomyces sp. SAT1,0,0,0,0,1,0,0,0
Streptomyces sp. SirexAA-E,0,0,0,1,0,0,0,0
Streptomyces sp. Tu 2975,1,0,0,0,0,0,0,0
Streptomyces sp. Tue 6075,0,0,1,0,0,0,0,0
Streptomyces sp. Z423-1,1,0,0,0,0,0,0,0
Streptomyces spongiicola,0,0,0,0,1,0,0,0
Streptomyces tendae,1,0,0,0,0,0,0,0
Streptomyces tirandamycinicus,0,0,0,0,0,1,0,0
Streptomyces venezuelae,1,0,0,0,0,0,0,0
Nocardiopsis dassonvillei,0,0,0,2,0,0,0,0
Nocardiopsis gilva,2,0,0,0,0,0,0,0
Thermobifida fusca,0,0,2,0,0,0,0,2
Nonomuraea sp. ATCC 55076,0,1,0,0,0,0,0,0
Actinomadura sp. NAK00032,0,0,0,0,1,0,1,0
Actinomadura sp. WMMB 499,0,0,1,0,0,1,0,0
Lancefieldella parvula,3,0,1,1,0,0,0,0
Libanicoccus massiliensis,3,4,8,6,7,10,11,4
Olsenella sp. GAM18,4,4,3,4,7,4,4,4
Olsenella sp. oral taxon 807,0,1,0,0,1,0,0,0
Olsenella uli,0,0,0,1,0,0,0,0
Olsenella umbonata,6,3,1,2,0,0,0,0
Parolsenella catena,2,2,3,6,7,6,6,2
Collinsella aerofaciens,611,1005,1077,1758,5983,3857,2555,2315
Coriobacterium glomerans,0,0,0,0,1,0,1,0
Adlercreutzia equolifaciens,765,228,93,331,4,1,2,3
Adlercreutzia sp. 8CFCBH1,3,0,1,1,0,0,0,0
Arabia massiliensis,2,2,2,3,0,0,0,0
Cryptobacterium curtum,3,1,0,1,0,0,0,0
Denitrobacterium detoxificans,7,4,1,3,1,3,1,1
Eggerthella lenta,974,139,52,193,1,1,2,2
Eggerthella sp. YY7918,8,2,2,1,7,3,2,1
Gordonibacter pamelaeae,899,120,52,181,44,20,19,19
Gordonibacter urolithinfaciens,49,10,3,13,5,6,2,4
Phoenicibacter congonensis,6,2,2,3,1,2,0,0
Slackia heliotrinireducens,13,6,9,11,3,6,2,3
Egibacter rhizosphaerae,0,0,0,0,0,0,0,1
Rubrobacter sp. SCSIO 52909,1,0,0,0,0,0,0,0
Rubrobacter xylanophilus,0,1,0,0,0,0,0,0
Aquifex aeolicus,1,0,0,0,0,0,0,0
Thermocrinis albus,0,1,3,2,1,0,5,2
Desulfurobacterium thermolithotrophum,0,0,0,1,0,0,0,0
Bacteroides caccae,1511,2021,700,1277,13,30,34,34
Bacteroides caecimuris,196,129,74,110,35,31,24,36
Bacteroides cellulosilyticus,2075,1540,621,964,25,26,54,30
Bacteroides coprosuis,10,10,14,2,2,8,10,9
Bacteroides fragilis,1987,1585,743,1132,284,249,247,287
Bacteroides helcogenes,141,182,106,128,43,42,62,53
Bacteroides heparinolyticus,86,96,56,84,18,32,47,24
Bacteroides intestinalis,1726,665,331,895,92,112,110,104
Bacteroides ovatus,2319,2885,1146,1809,64,65,62,81
Bacteroides sp. A1C1,141,263,250,350,723,678,495,864
Bacteroides sp. CACC 737,92,214,210,344,658,612,432,774
Bacteroides sp. CBA7301,150,111,83,89,14,26,43,40
Bacteroides sp. HF-5287,1196,402,218,526,78,76,65,80
Bacteroides thetaiotaomicron,3071,2500,1298,1825,133,235,404,194
Bacteroides uniformis,875,2000,2134,3298,7151,7072,4585,9060
Bacteroides xylanisolvens,1098,696,288,448,30,29,23,31
Bacteroides zoogleoformans,52,69,62,50,19,29,41,33
Barnesiella viscericola,65,83,69,64,51,32,47,19
Dysgonomonas sp. HDW5A,1,1,0,0,0,0,0,0
Dysgonomonas sp. HDW5B,0,0,4,3,0,1,7,2
Fermentimonas caenicola,2,1,8,0,2,2,6,7
Petrimonas mucosa,10,3,9,7,5,6,12,5
Proteiniphilum saccharofermentans,4,6,7,3,2,8,5,9
Duncaniella dubosii,8,8,26,10,7,8,15,7
Muribaculum intestinale,6,4,18,11,1,5,16,11
Muribaculum sp. TLL-A4,5,10,22,5,4,10,19,6
Butyricimonas faecalis,38,41,123,46,55,71,123,83
Odoribacter splanchnicus,1258,825,329,525,12,22,22,19
Paludibacter propionicigenes,5,7,5,3,3,4,4,2
Porphyromonas asaccharolytica,10,2,8,3,6,1,11,5
Porphyromonas cangingivalis,1,5,12,9,1,6,12,7
Porphyromonas crevioricanis,5,5,9,8,1,6,13,3
Porphyromonas gingivalis,10,13,13,11,6,2,11,3
Alloprevotella sp. E39,6,6,24,8,4,8,31,9
Paraprevotella xylaniphila,1165,289,200,390,157,119,126,130
Prevotella dentalis,50,63,376,54,107,176,372,188
Prevotella denticola,55,29,245,62,56,115,228,108
Hoylesella enoeca,44,21,105,39,18,75,114,49
Prevotella fusca,64,48,295,52,62,139,311,148
Prevotella intermedia,483,153,425,208,101,218,437,176
Prevotella jejuni,69,35,119,61,19,71,131,52
Prevotella melaninogenica,95,51,517,94,114,261,521,230
Segatella oris,45,51,447,66,100,214,443,223
Xylanibacter ruminicola,32,80,776,125,153,349,775,355
Prevotella scopos,44,24,123,35,32,67,112,41
Prevotella sp. oral taxon 299,44,14,103,40,17,44,96,40
Alistipes communis,56,67,70,121,351,224,139,149
Alistipes dispar,37,51,50,92,238,153,115,91
Alistipes finegoldii,971,1139,480,759,347,231,151,134
Alistipes indistinctus,28,14,13,10,32,36,20,9
Alistipes megaguti,21,43,45,49,144,97,63,48
Alistipes onderdonkii,58,86,64,112,238,123,118,70
Alistipes shahii,1012,386,186,545,287,173,124,114
Alistipes sp. dk3624,2,5,10,27,42,34,23,25
Mucinivorans hirudinis,3,3,12,5,5,4,12,12
Parabacteroides distasonis,1444,2371,919,1532,102,107,104,100
Parabacteroides sp. CT06,10,31,28,23,15,18,16,9
Tannerella forsythia,15,12,3,7,2,1,3,2
Tannerella serpentiformis,3,9,13,6,8,5,18,13
Tenuifilum thalassicum,2,2,0,0,0,5,0,0
Labilibaculum antarcticum,3,1,9,3,2,4,4,0
Alkalitalea saponilacus,2,3,4,1,0,0,0,0
Draconibacterium orientale,1,1,9,3,0,4,3,0
Draconibacterium sp. M1,2,0,3,2,5,2,2,0
Salinivirga cyanobacteriivorans,0,7,3,0,0,1,4,2
Arachidicoccus ginsenosidivorans,1,0,1,1,0,1,1,0
Arachidicoccus sp. B3-10,1,0,1,1,2,1,3,0
