"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
1567486,"Xuanwuvirus P88",2,2.81753634621887e-05,2,2.81753634621887e-05,NA,"Uroviricota","Caudoviricetes",NA,"Peduoviridae","Xuanwuvirus","Xuanwuvirus P88",NA,NA,NA,NA,NA,NA,NA
431947,"Porphyromonas gingivalis",1,1.40876817310943e-05,0.5,7.24740796282842e-06,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",NA,NA,NA,NA,NA,NA,NA
1267,"Sarcina ventriculi",1,1.40876817310943e-05,0.7,9.92334369937944e-06,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Sarcina ventriculi",NA,NA,NA,NA,NA,NA,NA
742740,"[Clostridium] symbiosum",1,1.40876817310943e-05,3.5,5.00024108633789e-05,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","[Clostridium] symbiosum",NA,NA,NA,NA,NA,NA,NA
445974,"Thomasclavelia ramosa",1,1.40876817310943e-05,0.6,8.21317869569331e-06,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Thomasclavelia","Thomasclavelia ramosa",NA,NA,NA,NA,NA,NA,NA
1423721,"Amylolactobacillus amylophilus",1,1.40876817310943e-05,1,1.43239291434138e-05,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Amylolactobacillus","Amylolactobacillus amylophilus",NA,NA,NA,NA,NA,NA,NA
1423814,"Limosilactobacillus vaginalis",1,1.40876817310943e-05,0.4,5.41206493235746e-06,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus vaginalis",NA,NA,NA,NA,NA,NA,NA
1122973,"Porphyromonas levii",1,1.40876817310943e-05,1,1.41908168968462e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas levii",NA,NA,NA,NA,NA,NA,NA
767031,"Prevotella denticola",1,1.40876817310943e-05,0.5,7.63076913497344e-06,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella denticola",NA,NA,NA,NA,NA,NA,NA
997352,"Prevotella nigrescens",1,1.40876817310943e-05,1.3,1.82638569821402e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella nigrescens",NA,NA,NA,NA,NA,NA,NA
873533,"Hoylesella oralis",1,1.40876817310943e-05,1.1,1.53420923779493e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella oralis",NA,NA,NA,NA,NA,NA,NA
880526,"Rikenella microfusus",1,1.40876817310943e-05,1,1.40877189424387e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","Rikenella microfusus",NA,NA,NA,NA,NA,NA,NA
428126,"Thomasclavelia spiroformis",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Thomasclavelia","Thomasclavelia spiroformis",NA,NA,NA,NA,NA,NA,NA
525919,"Anaerococcus prevotii",1,1.40876817310943e-05,1,1.40881225317651e-05,NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus prevotii",NA,NA,NA,NA,NA,NA,NA
525255,"Anaerococcus tetradius",1,1.40876817310943e-05,1,1.40878762576468e-05,NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus tetradius",NA,NA,NA,NA,NA,NA,NA
36847,"Anaerotignum neopropionicum",1,1.40876817310943e-05,1,1.40876953948874e-05,NA,"Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum neopropionicum",NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNC_021019.1",1,1.40876817310943e-05,1.2,1.69628352833125e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408437,"Agathobaculum desmolans",1,1.40876817310943e-05,1.1,1.54736403128824e-05,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Agathobaculum","Agathobaculum desmolans",NA,NA,NA,NA,NA,NA,NA
39950,"Dialister pneumosintes",1,1.40876817310943e-05,0.3,4.86798526580821e-06,NA,"Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister pneumosintes",NA,NA,NA,NA,NA,NA,NA
1123323,"Succiniclasticum ruminis",1,1.40876817310943e-05,1,1.34550042724501e-05,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Succiniclasticum","Succiniclasticum ruminis",NA,NA,NA,NA,NA,NA,NA
44008,"Enterococcus cecorum",1,1.40876817310943e-05,1.2,1.75634278406001e-05,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum",NA,NA,NA,NA,NA,NA,NA
1206781,"Paenibacillus alvei",1,1.40876817310943e-05,0.3,4.793467037276e-06,NA,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus alvei",NA,NA,NA,NA,NA,NA,NA
476272,"Blautia hydrogenotrophica",1,1.40876817310943e-05,1,1.40878058457169e-05,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia hydrogenotrophica",NA,NA,NA,NA,NA,NA,NA
997353,"Prevotella pallens",1,1.40876817310943e-05,1.8,2.50964511873149e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella pallens",NA,NA,NA,NA,NA,NA,NA
60547,"Caballeronia glathei",1,1.40876817310943e-05,1,1.40836407256883e-05,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Caballeronia","Caballeronia glathei",NA,NA,NA,NA,NA,NA,NA
61652,"Serratia rubidaea",1,1.40876817310943e-05,1.1,1.53525951034567e-05,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia rubidaea",NA,NA,NA,NA,NA,NA,NA
1304883,"Dechloromonas agitata",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,"Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae","Dechloromonas","Dechloromonas agitata",NA,NA,NA,NA,NA,NA,NA
76123,"Hoylesella enoeca",1,1.40876817310943e-05,1.1,1.5290749630011e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella enoeca",NA,NA,NA,NA,NA,NA,NA
77635,"Bifidobacterium subtile",1,1.40876817310943e-05,1,1.42205771429821e-05,NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium subtile",NA,NA,NA,NA,NA,NA,NA
1122978,"Segatella albensis",1,1.40876817310943e-05,1,1.41229288878702e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella albensis",NA,NA,NA,NA,NA,NA,NA
1069080,"Succinispira mobilis",1,1.40876817310943e-05,0.9,1.32316548391177e-05,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Succinispira","Succinispira mobilis",NA,NA,NA,NA,NA,NA,NA
561180,"Bifidobacterium gallicum",1,1.40876817310943e-05,1,1.42381093836652e-05,NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium gallicum",NA,NA,NA,NA,NA,NA,NA
78344,"Bifidobacterium pullorum",1,1.40876817310943e-05,1,1.42326803719691e-05,NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium pullorum",NA,NA,NA,NA,NA,NA,NA
82633,"Cupriavidus pauculus",1,1.40876817310943e-05,1,1.43332317719721e-05,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus pauculus",NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_KB822493.1",1,1.40876817310943e-05,1,1.41354290814348e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000473.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000463.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000461.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000459.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000448.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000441.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000439.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000426.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000420.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000414.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000403.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000401.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000399.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000061.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000060.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000046.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000031.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000029.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000028.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000027.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000019.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000011.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000010.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_ACCK01000004.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128780,"Stenotrophomonas acidaminiphila",1,1.40876817310943e-05,1,1.40875829401084e-05,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas acidaminiphila",NA,NA,NA,NA,NA,NA,NA
1121925,"Globicatella sulfidifaciens",1,1.40876817310943e-05,0.5,7.14400854594357e-06,NA,"Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Globicatella","Globicatella sulfidifaciens",NA,NA,NA,NA,NA,NA,NA
1122142,"Lachnobacterium bovis",1,1.40876817310943e-05,1,1.41823313559074e-05,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnobacterium","Lachnobacterium bovis",NA,NA,NA,NA,NA,NA,NA
1123504,"Xenophilus azovorans",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Xenophilus","Xenophilus azovorans",NA,NA,NA,NA,NA,NA,NA
161899,"Corynebacterium singulare",1,1.40876817310943e-05,0.8,1.05853011202736e-05,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium singulare",NA,NA,NA,NA,NA,NA,NA
626523,"Shuttleworthella satelles",1,1.40876817310943e-05,0.7,9.4319650084762e-06,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Shuttleworthella","Shuttleworthella satelles",NA,NA,NA,NA,NA,NA,NA
596154,"Alicycliphilus denitrificans",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Alicycliphilus","Alicycliphilus denitrificans",NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_JNKJ01000018.1",1,1.40876817310943e-05,1,1.40876847647323e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_JNKJ01000065.1",1,1.40876817310943e-05,0.7,9.54605241123508e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862515,"Hoylesella marshii",1,1.40876817310943e-05,1,1.40905887544757e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella marshii",NA,NA,NA,NA,NA,NA,NA
1300165,"Kosakonia cowanii",1,1.40876817310943e-05,2.6,3.60357365557445e-05,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia","Kosakonia cowanii",NA,NA,NA,NA,NA,NA,NA
208224,"Enterobacter kobei",1,1.40876817310943e-05,1.8,2.51520483819649e-05,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter kobei",NA,NA,NA,NA,NA,NA,NA
1236526,"Porphyromonas gingivicanis",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivicanis",NA,NA,NA,NA,NA,NA,NA
1121024,"Atopococcus tabaci",1,1.40876817310943e-05,1.8,2.57303004144349e-05,NA,"Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Atopococcus","Atopococcus tabaci",NA,NA,NA,NA,NA,NA,NA
1410674,"Sharpea azabuensis",1,1.40876817310943e-05,1.4,2.01383834300634e-05,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Sharpea","Sharpea azabuensis",NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_BBAB01000001.1",1,1.40876817310943e-05,1,1.4087683260768e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_BBAB01000002.1",1,1.40876817310943e-05,1,1.40877774340788e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379893,"Trabulsiella odontotermitis",1,1.40876817310943e-05,1.3,1.86551172647362e-05,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Trabulsiella","Trabulsiella odontotermitis",NA,NA,NA,NA,NA,NA,NA
1120979,"Alloscardovia omnicolens",1,1.40876817310943e-05,1,1.40876828270166e-05,NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia","Alloscardovia omnicolens",NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_JHYZ01000014.1",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_BAJX01000019.1",1,1.40876817310943e-05,0.5,7.37850948470261e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203606,"Butyricicoccus pullicaecorum",1,1.40876817310943e-05,1.3,1.86544358452434e-05,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus pullicaecorum",NA,NA,NA,NA,NA,NA,NA
1122983,"Prevotella falsenii",1,1.40876817310943e-05,1,1.40890334665725e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella falsenii",NA,NA,NA,NA,NA,NA,NA
1121129,"Butyricimonas synergistica",1,1.40876817310943e-05,1,1.4089237669708e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas synergistica",NA,NA,NA,NA,NA,NA,NA
592050,"Acidovorax soli",1,1.40876817310943e-05,1,1.40877805220803e-05,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax soli",NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_BBDW01000005.1",1,1.40876817310943e-05,1,1.40876820956373e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_BBDW01000019.1",1,1.40876817310943e-05,2,2.80458991705747e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742817,"Odoribacter laneus",1,1.40876817310943e-05,1.1,1.54962994777818e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter laneus",NA,NA,NA,NA,NA,NA,NA
679199,"Alloprevotella rava",1,1.40876817310943e-05,1,1.40878903880005e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","Alloprevotella rava",NA,NA,NA,NA,NA,NA,NA
1437607,"Bifidobacterium saguini",1,1.40876817310943e-05,1,1.40891022519678e-05,NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium saguini",NA,NA,NA,NA,NA,NA,NA
796334,"Erwinia oleae",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia oleae",NA,NA,NA,NA,NA,NA,NA
796942,"Stomatobaculum longum",1,1.40876817310943e-05,1,1.40879142999744e-05,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum","Stomatobaculum longum",NA,NA,NA,NA,NA,NA,NA
2585118,"Alistipes communis",1,1.40876817310943e-05,1,1.41073639129773e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes communis",NA,NA,NA,NA,NA,NA,NA
444461,"Heyndrickxia acidiproducens",1,1.40876817310943e-05,0.8,1.06167732470914e-05,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidiproducens",NA,NA,NA,NA,NA,NA,NA
1235834,"Kosakonia sacchari",1,1.40876817310943e-05,1.1,1.4974721241392e-05,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia","Kosakonia sacchari",NA,NA,NA,NA,NA,NA,NA
1162717,"Pseudostreptobacillus hongkongensis",1,1.40876817310943e-05,1,1.40877010409142e-05,NA,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Pseudostreptobacillus","Pseudostreptobacillus hongkongensis",NA,NA,NA,NA,NA,NA,NA
1239307,"Sodalis praecaptivus",1,1.40876817310943e-05,1,1.40876865263111e-05,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Bruguierivoracaceae","Sodalis","Sodalis praecaptivus",NA,NA,NA,NA,NA,NA,NA
947969,"Cellulomonas carbonis",1,1.40876817310943e-05,1,1.41465402286961e-05,NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas carbonis",NA,NA,NA,NA,NA,NA,NA
1118062,"Peptoniphilus obesi",1,1.40876817310943e-05,0.9,1.23106017175974e-05,NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus obesi",NA,NA,NA,NA,NA,NA,NA
1034345,"Senegalimassilia anaerobia",1,1.40876817310943e-05,1,1.40911565668005e-05,NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Senegalimassilia","Senegalimassilia anaerobia",NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_JTDA01000021.1",1,1.40876817310943e-05,1,1.40876824939449e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642646,"Petrimonas mucosa",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Petrimonas","Petrimonas mucosa",NA,NA,NA,NA,NA,NA,NA
1653434,"Sellimonas intestinalis",1,1.40876817310943e-05,1,1.4088093936947e-05,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Sellimonas","Sellimonas intestinalis",NA,NA,NA,NA,NA,NA,NA
1712031,"Streptobacillus notomytis",1,1.40876817310943e-05,1,1.40876817310943e-05,NA,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Streptobacillus","Streptobacillus notomytis",NA,NA,NA,NA,NA,NA,NA
1796652,"Turicimonas muris",1,1.40876817310943e-05,0.8,1.13964384873101e-05,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Turicimonas","Turicimonas muris",NA,NA,NA,NA,NA,NA,NA
1816678,"Christensenella timonensis",1,1.40876817310943e-05,3.3,4.59200288949209e-05,NA,"Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella timonensis",NA,NA,NA,NA,NA,NA,NA
NA,"unknown genome; accession ID isNZ_LT608311.1",1,1.40876817310943e-05,1,1.40876942415443e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871017,"Aedoeadaptatus urinae",1,1.40876817310943e-05,0.8,1.06696995172691e-05,NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Aedoeadaptatus","Aedoeadaptatus urinae",NA,NA,NA,NA,NA,NA,NA
1871022,"Parolsenella massiliensis",1,1.40876817310943e-05,2,2.85879422379294e-05,NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parolsenella","Parolsenella massiliensis",NA,NA,NA,NA,NA,NA,NA
1944646,"Phoenicibacter congonensis",1,1.40876817310943e-05,1.4,1.92181957524854e-05,NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Phoenicibacter","Phoenicibacter congonensis",NA,NA,NA,NA,NA,NA,NA
2905959,"Lederbergvirus Sf6",1,1.40876817310943e-05,1.1,1.49839953543032e-05,NA,"Uroviricota","Caudoviricetes",NA,NA,"Lederbergvirus","Lederbergvirus Sf6",NA,NA,NA,NA,NA,NA,NA
155148,"Lederbergvirus HK620",1,1.40876817310943e-05,1,1.40876961856775e-05,NA,"Uroviricota","Caudoviricetes",NA,NA,"Lederbergvirus","Lederbergvirus HK620",NA,NA,NA,NA,NA,NA,NA
